Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.76	71.45	16.08	0.00
0	0	0.07	0.62	73.51	15.20	0.00
0	4	0.03	0.66	71.46	18.35	0.00
1	1	0.06	0.42	74.56	15.28	0.00
1	5	0.00	0.54	71.52	18.19	0.00
2	2	0.19	0.70	70.50	18.67	0.00
2	6	0.00	0.53	69.72	20.70	0.00
3	3	0.03	0.76	77.35	12.13	0.00
3	7	0.01	1.85	63.56	10.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.60	70.86	17.31	0.00
0	0	0.00	0.38	75.82	13.12	0.00
0	4	0.00	0.43	72.40	18.20	0.00
1	1	0.00	0.43	72.25	17.79	0.00
1	5	0.00	0.45	69.25	21.56	0.00
2	2	0.01	0.51	70.50	19.36	0.00
2	6	0.00	0.51	68.44	22.34	0.00
3	3	0.00	0.55	74.49	15.39	0.00
3	7	0.02	1.55	63.08	10.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.63	69.27	18.16	0.00
0	0	0.00	0.39	71.45	17.83	0.00
0	4	0.00	0.58	68.73	21.06	0.00
1	1	0.01	0.49	71.96	17.44	0.00
1	5	0.01	0.40	67.96	22.95	0.00
2	2	0.01	0.45	69.21	20.95	0.00
2	6	0.01	0.42	67.13	23.92	0.00
3	3	0.01	0.54	75.07	14.10	0.00
3	7	0.02	1.77	62.63	7.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	71.55	16.51	0.00
0	0	0.00	0.33	75.40	13.51	0.00
0	4	0.00	0.39	70.55	20.14	0.00
1	1	0.01	0.52	70.44	19.53	0.00
1	5	0.01	0.54	67.99	22.75	0.00
2	2	0.01	0.45	72.98	16.89	0.00
2	6	0.01	0.47	71.62	19.12	0.00
3	3	0.00	0.49	77.12	12.79	0.00
3	7	0.02	1.90	66.48	7.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.14	70.23	15.62	0.00
0	0	0.01	0.61	73.31	14.00	0.00
0	4	0.01	0.54	68.02	20.14	0.00
1	1	0.00	2.15	71.32	15.26	0.00
1	5	0.01	0.36	70.55	17.82	0.00
2	2	0.01	0.36	69.13	18.64	0.00
2	6	0.00	0.36	67.94	20.96	0.00
3	3	0.01	0.70	77.66	10.55	0.00
3	7	0.01	4.05	63.76	7.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.28	15.67	0.00
0	0	0.01	0.48	73.03	15.98	0.00
0	4	0.01	0.69	70.42	20.03	0.00
1	1	0.00	0.44	75.84	13.98	0.00
1	5	0.01	0.47	72.15	18.67	0.00
2	2	0.01	0.48	70.13	19.77	0.00
2	6	0.00	0.39	71.16	19.64	0.00
3	3	0.00	0.62	79.19	10.54	0.00
3	7	0.01	1.97	66.92	6.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.82	70.84	16.85	0.00
0	0	0.54	0.32	73.62	14.85	0.00
0	4	0.00	0.60	70.18	20.32	0.00
1	1	0.01	0.48	73.01	16.89	0.00
1	5	0.01	0.48	69.36	21.44	0.00
2	2	0.01	0.83	69.19	20.19	0.00
2	6	0.07	0.51	69.27	20.49	0.00
3	3	0.01	1.47	77.26	11.65	0.00
3	7	0.01	1.84	64.85	8.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.59	69.89	18.24	0.00
0	0	0.00	0.37	76.79	12.21	0.00
0	4	0.00	0.49	73.10	17.39	0.00
1	1	0.00	0.34	70.85	19.23	0.00
1	5	0.00	0.27	67.71	23.26	0.00
2	2	0.01	0.56	68.97	20.88	0.00
2	6	0.01	0.58	67.13	23.58	0.00
3	3	0.00	0.63	72.60	17.29	0.00
3	7	0.02	1.46	61.92	12.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	71.20	17.02	0.00
0	0	0.00	0.45	76.56	12.53	0.00
0	4	0.00	0.63	71.28	19.22	0.00
1	1	0.00	0.41	72.98	16.95	0.00
1	5	0.00	0.39	69.04	21.90	0.00
2	2	0.01	0.53	71.01	18.92	0.00
2	6	0.01	0.55	69.36	21.37	0.00
3	3	0.00	0.50	74.98	15.00	0.00
3	7	0.01	1.76	63.69	10.13	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.26	69.48	17.23	0.00
0	0	0.00	0.53	72.38	15.42	0.00
0	4	0.00	0.47	67.97	22.22	0.00
1	1	0.00	2.61	72.13	14.44	0.00
1	5	0.01	0.40	69.80	20.10	0.00
2	2	0.01	0.37	68.36	20.31	0.00
2	6	0.01	0.47	66.98	23.10	0.00
3	3	0.00	0.48	76.31	13.44	0.00
3	7	0.01	4.72	62.54	8.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.63	71.74	16.37	0.00
0	0	0.01	0.37	76.73	12.29	0.00
0	4	0.01	0.50	70.97	19.70	0.00
1	1	0.01	0.44	74.11	15.84	0.00
1	5	0.01	0.45	70.44	20.32	0.00
2	2	0.01	0.42	70.49	19.47	0.00
2	6	0.00	0.52	69.74	20.99	0.00
3	3	0.00	0.61	77.14	12.74	0.00
3	7	0.02	1.77	64.30	9.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.86	70.35	17.45	0.00
0	0	0.01	0.47	73.91	15.00	0.00
0	4	0.00	0.50	69.01	21.29	0.00
1	1	0.00	1.33	71.60	17.41	0.00
1	5	0.01	0.44	69.26	21.17	0.00
2	2	0.01	0.46	68.55	20.66	0.00
2	6	0.00	0.48	68.38	22.32	0.00
3	3	0.01	0.58	76.75	13.06	0.00
3	7	0.02	2.59	64.80	8.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.05	16.90	0.00
0	0	0.01	0.45	72.04	17.06	0.00
0	4	0.00	0.55	71.68	18.79	0.00
1	1	0.00	0.44	73.92	16.02	0.00
1	5	0.01	0.50	68.56	22.13	0.00
2	2	0.01	0.51	71.32	18.29	0.00
2	6	0.00	0.47	69.02	20.95	0.00
3	3	0.00	0.52	77.45	12.50	0.00
3	7	0.01	1.78	64.52	9.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	72.00	16.02	0.00
0	0	0.00	0.45	76.96	11.95	0.00
0	4	0.00	0.56	71.62	18.88	0.00
1	1	0.00	0.43	73.11	16.91	0.00
1	5	0.01	0.42	70.30	20.51	0.00
2	2	0.01	0.44	70.32	19.63	0.00
2	6	0.00	0.41	69.45	21.37	0.00
3	3	0.00	0.53	78.99	10.96	0.00
3	7	0.01	2.00	65.68	8.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.97	69.53	16.28	0.00
0	0	0.01	0.53	73.18	13.72	0.00
0	4	0.00	0.65	66.69	21.80	0.00
1	1	0.00	2.32	70.98	15.59	0.00
1	5	0.01	0.53	68.08	20.35	0.00
2	2	0.01	0.38	69.48	18.10	0.00
2	6	0.00	0.33	68.23	20.14	0.00
3	3	0.00	0.55	75.72	12.01	0.00
3	7	0.02	2.50	63.26	8.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.60	16.39	0.00
0	0	0.01	0.49	75.55	13.42	0.00
0	4	0.01	0.53	69.68	20.95	0.00
1	1	0.00	0.38	74.45	15.55	0.00
1	5	0.01	0.44	71.40	19.34	0.00
2	2	0.00	0.45	72.76	17.08	0.00
2	6	0.00	0.36	69.44	21.42	0.00
3	3	0.00	0.63	77.58	12.29	0.00
3	7	0.01	1.89	62.54	11.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	71.64	16.26	0.00
0	0	0.00	0.40	72.99	15.40	0.00
0	4	0.01	0.45	69.62	21.06	0.00
1	1	0.01	0.53	73.31	16.58	0.00
1	5	0.02	0.60	69.96	20.68	0.00
2	2	0.01	0.46	72.47	17.34	0.00
2	6	0.00	0.39	71.99	17.87	0.00
3	3	0.00	0.48	77.26	12.58	0.00
3	7	0.01	2.52	65.03	8.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.71	71.76	16.19	0.00
0	0	0.01	0.50	71.04	17.95	0.00
0	4	0.01	0.59	68.01	22.52	0.00
1	1	0.01	0.54	74.07	15.81	0.00
1	5	0.01	0.71	71.05	19.51	0.00
2	2	0.00	0.37	72.38	17.53	0.00
2	6	0.00	0.32	70.44	20.42	0.00
3	3	0.00	0.49	81.17	8.75	0.00
3	7	0.02	2.13	66.49	7.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.43	16.66	0.00
0	0	0.00	0.41	73.07	16.10	0.00
0	4	0.01	0.51	70.64	19.99	0.00
1	1	0.00	0.44	75.37	14.40	0.00
1	5	0.01	0.50	69.63	21.05	0.00
2	2	0.01	0.41	69.29	20.67	0.00
2	6	0.01	0.47	69.22	21.54	0.00
3	3	0.00	0.58	77.91	11.94	0.00
3	7	0.01	1.85	66.29	7.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.34	68.99	17.96	0.00
0	0	0.00	0.39	69.55	19.06	0.00
0	4	0.00	0.58	69.29	19.99	0.00
1	1	0.01	3.17	67.91	18.75	0.00
1	5	0.01	0.58	67.80	22.20	0.00
2	2	0.00	0.43	69.55	19.90	0.00
2	6	0.00	0.49	67.11	23.22	0.00
3	3	0.00	0.55	76.83	11.85	0.00
3	7	0.02	4.48	63.25	8.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.00	15.94	0.00
0	0	0.00	0.45	71.62	17.38	0.00
0	4	0.00	0.48	69.87	20.64	0.00
1	1	0.01	0.54	72.29	17.58	0.00
1	5	0.01	0.56	70.03	20.67	0.00
2	2	0.01	0.45	73.04	16.88	0.00
2	6	0.01	0.52	73.59	17.02	0.00
3	3	0.00	0.60	79.14	10.73	0.00
3	7	0.01	1.90	67.02	6.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	70.64	17.25	0.00
0	0	0.00	0.44	77.68	11.31	0.00
0	4	0.00	0.45	70.47	20.19	0.00
1	1	0.00	0.38	71.63	18.30	0.00
1	5	0.00	0.45	69.33	21.48	0.00
2	2	0.01	0.44	70.03	19.63	0.00
2	6	0.00	0.90	67.62	21.91	0.00
3	3	0.01	0.52	75.86	14.16	0.00
3	7	0.01	2.21	62.52	11.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.57	16.47	0.00
0	0	0.00	0.45	72.28	16.64	0.00
0	4	0.00	0.59	69.35	21.17	0.00
1	1	0.00	0.53	72.40	17.57	0.00
1	5	0.01	0.59	70.35	20.30	0.00
2	2	0.00	0.35	71.02	18.97	0.00
2	6	0.01	0.45	71.12	19.60	0.00
3	3	0.01	0.56	79.64	10.25	0.00
3	7	0.01	2.08	66.40	7.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	70.17	17.88	0.00
0	0	0.00	0.42	75.05	14.03	0.00
0	4	0.01	0.48	71.67	18.95	0.00
1	1	0.01	0.39	72.37	17.68	0.00
1	5	0.00	0.42	69.52	21.27	0.00
2	2	0.00	0.52	67.43	22.37	0.00
2	6	0.01	0.55	66.80	23.88	0.00
3	3	0.00	0.55	75.44	14.45	0.00
3	7	0.01	1.92	63.05	10.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.03	67.08	18.09	0.00
0	0	0.00	0.58	71.72	15.57	0.00
0	4	0.01	0.58	66.95	21.45	0.00
1	1	0.00	2.16	68.78	15.30	0.00
1	5	0.01	0.24	66.20	22.81	0.00
2	2	0.02	0.47	63.03	23.94	0.00
2	6	0.00	0.55	64.84	24.05	0.00
3	3	0.00	0.51	74.04	13.87	0.00
3	7	0.02	3.18	60.45	7.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.31	16.68	0.00
0	0	0.01	0.51	71.51	17.46	0.00
0	4	0.00	0.42	67.97	22.79	0.00
1	1	0.00	0.49	73.00	16.84	0.00
1	5	0.01	0.55	71.52	19.14	0.00
2	2	0.01	0.32	71.21	18.80	0.00
2	6	0.01	0.33	70.78	20.09	0.00
3	3	0.01	0.63	79.33	10.42	0.00
3	7	0.01	1.96	65.78	8.04	0.00
