Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	2.65	10.02	0.00
0	0	0.00	0.08	3.13	1.58	0.00
0	4	0.00	0.00	0.18	1.09	0.00
1	1	0.00	0.00	2.14	2.78	0.00
1	5	0.00	0.05	5.79	55.60	0.00
2	2	0.00	0.00	0.36	1.09	0.00
2	6	0.00	0.00	4.51	10.59	0.00
3	3	0.00	0.13	2.98	4.26	0.00
3	7	0.00	0.00	2.12	3.16	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	1.31	2.07	0.00
0	0	0.00	0.00	1.78	2.41	0.00
0	4	0.00	0.00	0.70	0.90	0.00
1	1	0.00	0.00	1.19	1.59	0.00
1	5	0.00	0.00	1.96	3.18	0.00
2	2	0.00	0.00	0.77	1.19	0.00
2	6	0.00	0.03	1.56	5.03	0.00
3	3	0.00	0.00	1.57	1.32	0.00
3	7	0.00	0.00	0.94	0.92	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.64	1.00	0.13
0	0	0.00	0.02	0.27	1.29	0.00
0	4	0.00	0.00	0.87	1.58	0.00
1	1	0.00	0.00	0.66	0.61	1.00
1	5	0.00	0.02	0.53	1.26	0.00
2	2	0.00	0.00	0.62	0.39	0.00
2	6	0.00	0.02	0.70	1.19	0.00
3	3	0.01	0.00	0.46	0.89	0.00
3	7	0.00	0.02	1.02	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.60	1.31	0.00
0	0	0.00	0.00	0.62	2.10	0.00
0	4	0.00	0.00	0.46	1.79	0.00
1	1	0.00	0.00	0.52	2.01	0.00
1	5	0.00	0.01	1.33	1.01	0.00
2	2	0.00	0.01	0.48	1.14	0.00
2	6	0.00	0.00	0.10	0.30	0.00
3	3	0.00	0.00	0.47	1.10	0.00
3	7	0.00	0.00	0.83	1.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	1.07	1.81	0.00
0	0	0.01	0.00	2.60	2.00	0.00
0	4	0.00	0.00	0.20	0.99	0.00
1	1	0.00	0.00	1.49	1.27	0.00
1	5	0.00	0.03	0.96	0.80	0.00
2	2	0.00	0.00	0.41	4.88	0.00
2	6	0.00	0.02	0.19	0.90	0.00
3	3	0.00	0.02	2.32	2.91	0.00
3	7	0.00	0.00	0.37	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.50	16.47	5.14	0.00
