Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.69	71.36	16.35	0.00
0	0	0.03	0.52	74.15	14.61	0.00
0	4	0.00	0.54	71.96	18.41	0.00
1	1	0.01	0.45	72.51	17.28	0.00
1	5	0.01	0.39	70.56	19.71	0.00
2	2	0.16	0.60	69.27	20.07	0.00
2	6	0.01	0.62	67.97	21.84	0.00
3	3	0.00	0.54	78.78	10.92	0.00
3	7	0.01	1.87	65.73	7.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.39	16.62	0.00
0	0	0.00	0.40	73.89	15.07	0.00
0	4	0.00	0.39	72.45	18.36	0.00
1	1	0.01	0.47	73.56	16.25	0.00
1	5	0.00	0.42	68.41	22.40	0.00
2	2	0.01	0.63	69.77	20.06	0.00
2	6	0.00	0.52	70.46	20.24	0.00
3	3	0.00	0.46	77.30	12.58	0.00
3	7	0.01	1.92	65.61	8.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	70.82	17.27	0.00
0	0	0.00	0.39	77.58	11.32	0.00
0	4	0.00	0.44	75.13	15.59	0.00
1	1	0.01	0.56	71.79	18.03	0.00
1	5	0.00	0.36	68.12	22.74	0.00
2	2	0.01	0.63	66.91	22.95	0.00
2	6	0.01	0.48	66.44	24.31	0.00
3	3	0.00	0.45	75.53	14.46	0.00
3	7	0.01	1.84	65.05	8.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.75	16.33	0.00
0	0	0.00	0.46	77.39	11.46	0.00
0	4	0.01	0.45	74.42	16.36	0.00
1	1	0.01	0.41	72.85	17.10	0.00
1	5	0.01	0.37	70.29	20.59	0.00
2	2	0.01	0.63	69.02	20.75	0.00
2	6	0.00	0.47	69.06	21.64	0.00
3	3	0.00	0.52	76.83	13.03	0.00
3	7	0.01	1.86	64.09	9.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.75	69.64	16.21	0.00
0	0	0.00	0.46	73.47	13.29	0.00
0	4	0.00	0.41	70.82	17.96	0.00
1	1	0.01	0.32	70.26	17.28	0.00
1	5	0.00	0.51	67.30	21.26	0.00
2	2	0.01	0.62	68.18	20.00	0.00
2	6	0.01	1.36	67.89	19.30	0.00
3	3	0.00	0.50	75.49	12.28	0.00
3	7	0.02	1.80	63.39	8.21	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	70.91	17.09	0.00
0	0	0.00	0.53	73.30	15.69	0.00
0	4	0.00	0.56	71.83	18.77	0.00
1	1	0.00	0.42	72.63	17.26	0.00
1	5	0.01	0.41	69.06	21.81	0.00
2	2	0.01	0.55	71.17	18.59	0.00
2	6	0.00	0.45	68.68	22.10	0.00
3	3	0.01	0.57	76.87	12.99	0.00
3	7	0.01	1.96	64.03	9.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.85	71.76	15.94	0.00
0	0	0.00	0.48	73.91	15.04	0.00
0	4	0.00	0.50	70.49	18.90	0.00
1	1	0.01	0.44	72.07	17.86	0.00
1	5	0.01	0.44	69.07	21.79	0.00
2	2	0.01	1.20	71.88	17.16	0.00
2	6	0.01	1.22	70.82	19.06	0.00
3	3	0.00	0.49	79.08	10.84	0.00
3	7	0.02	2.04	66.73	6.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	70.96	17.07	0.00
0	0	0.01	0.39	74.11	14.98	0.00
0	4	0.01	0.55	74.69	15.81	0.00
1	1	0.01	0.52	72.41	17.28	0.00
1	5	0.00	0.38	70.20	20.64	0.00
2	2	0.01	0.58	67.78	22.04	0.00
2	6	0.00	0.54	67.93	22.76	0.00
3	3	0.00	0.53	76.44	13.41	0.00
3	7	0.01	1.73	64.16	9.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	71.29	16.76	0.00
0	0	0.00	0.48	74.97	13.93	0.00
0	4	0.00	0.55	73.32	17.28	0.00
1	1	0.01	0.49	73.97	15.74	0.00
1	5	0.00	0.40	69.76	20.95	0.00
2	2	0.01	0.66	68.83	21.03	0.00
2	6	0.00	0.46	67.79	23.02	0.00
3	3	0.00	0.46	76.55	13.40	0.00
3	7	0.01	1.79	65.09	8.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.97	69.23	16.38	0.26
0	0	0.00	0.39	73.27	13.61	0.00
0	4	0.01	0.49	70.13	18.28	0.00
1	1	0.00	0.42	74.16	13.09	0.00
1	5	0.00	0.43	68.85	19.89	0.00
2	2	0.01	0.58	65.93	21.86	0.00
2	6	0.00	2.48	66.51	20.60	0.00
3	3	0.00	0.58	73.63	13.75	0.00
3	7	0.00	2.38	61.73	10.04	2.05
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	72.11	15.99	0.00
0	0	0.00	0.44	73.71	15.32	0.00
0	4	0.00	0.53	71.01	19.61	0.00
1	1	0.01	0.47	75.02	14.81	0.00
1	5	0.01	0.47	70.85	19.93	0.00
2	2	0.02	0.55	70.84	19.06	0.00
2	6	0.00	0.49	70.31	20.45	0.00
3	3	0.00	0.55	79.60	10.26	0.00
3	7	0.01	1.87	65.35	8.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	71.16	16.72	0.00
0	0	0.00	0.44	71.71	17.31	0.00
0	4	0.05	0.53	70.22	19.52	0.00
1	1	0.01	0.47	75.04	14.67	0.00
1	5	0.01	0.42	69.05	21.79	0.00
2	2	0.01	0.48	69.57	20.32	0.00
