Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.08	9.51	4.11	0.10
0	0	0.08	0.52	64.71	21.42	0.00
0	4	0.00	0.04	1.09	2.35	0.00
1	1	0.00	0.02	2.05	2.49	0.00
1	5	0.60	0.05	2.26	1.77	0.00
2	2	0.09	0.00	0.90	0.78	0.00
2	6	0.00	0.00	0.61	0.00	0.00
3	3	0.00	0.01	1.82	3.16	0.81
3	7	0.05	0.03	2.56	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.59	3.36	0.00
0	0	0.09	0.28	65.05	21.83	0.00
0	4	0.00	0.00	0.77	0.10	0.00
1	1	0.00	0.00	0.35	0.80	0.00
1	5	0.00	0.00	0.37	0.90	0.00
2	2	0.00	0.02	0.50	0.79	0.00
2	6	0.00	0.00	0.69	0.69	0.00
3	3	0.00	0.00	0.61	0.96	0.00
3	7	0.00	0.00	0.37	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.65	3.56	0.00
0	0	0.08	0.45	65.78	20.88	0.00
0	4	0.00	0.00	0.39	0.10	0.00
1	1	0.00	0.00	0.38	0.89	0.00
1	5	0.00	0.00	0.41	1.19	0.00
2	2	0.00	0.00	0.92	1.97	0.00
2	6	0.00	0.00	0.33	0.89	0.00
3	3	0.00	0.01	0.73	1.75	0.00
3	7	0.00	0.00	0.28	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.14	8.27	3.16	0.23
0	0	0.08	0.48	63.18	21.30	0.00
0	4	0.00	0.02	0.58	0.00	0.00
1	1	0.00	0.00	0.09	0.39	0.00
1	5	0.00	0.02	0.66	1.45	0.00
2	2	0.00	0.48	0.19	0.00	1.83
2	6	0.00	0.00	0.23	0.86	0.00
3	3	0.00	0.00	0.44	1.29	0.00
3	7	0.01	0.10	0.77	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	8.53	3.50	0.00
0	0	0.09	0.09	65.56	21.65	0.00
0	4	0.00	0.00	0.60	0.00	0.00
1	1	0.00	0.00	0.19	1.48	0.00
1	5	0.00	0.00	0.35	0.99	0.00
2	2	0.00	0.00	0.35	0.99	0.00
2	6	0.00	0.00	0.34	1.09	0.00
3	3	0.00	0.03	0.51	1.01	0.00
3	7	0.00	0.00	0.29	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.66	3.60	0.00
0	0	0.09	0.13	65.31	21.73	0.00
0	4	0.00	0.00	1.12	0.50	0.00
