Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.50	0.35	6.52	3.85	0.00
0	0	9.28	0.56	6.29	7.84	0.00
0	4	0.00	0.00	0.58	0.50	0.00
1	1	0.00	0.00	0.86	0.29	0.00
1	5	0.00	0.05	0.88	0.49	0.00
2	2	10.25	2.13	40.79	20.13	0.00
2	6	0.31	0.00	0.48	0.00	0.00
3	3	0.19	0.03	1.53	1.03	0.00
3	7	0.00	0.03	0.77	0.54	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.47	0.41	6.39	4.38	0.00
0	0	9.66	0.77	8.25	9.11	0.00
0	4	0.00	0.02	0.48	0.21	0.00
1	1	0.00	0.00	0.35	0.49	0.00
1	5	0.00	0.00	0.39	0.79	0.00
2	2	10.14	2.44	39.30	21.41	0.00
2	6	0.00	0.00	0.84	0.40	0.00
3	3	0.00	0.03	0.84	1.49	0.00
3	7	0.00	0.00	0.68	1.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.84	0.25	6.82	5.25	0.00
0	0	7.30	0.79	12.12	12.50	0.00
0	4	0.00	0.00	0.35	0.59	0.00
1	1	0.00	0.00	0.43	0.59	0.00
1	5	0.00	0.00	0.31	1.58	0.00
2	2	7.44	1.18	39.32	24.38	0.00
2	6	0.00	0.00	0.48	0.80	0.00
3	3	0.00	0.02	0.98	0.69	0.00
3	7	0.00	0.00	0.54	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.01	0.32	7.46	5.43	0.00
0	0	8.39	0.75	12.22	17.24	0.00
0	4	0.00	0.00	0.27	0.90	0.00
1	1	0.00	0.00	0.37	0.89	0.00
1	5	0.00	0.00	0.50	1.00	0.00
2	2	7.67	1.75	44.40	20.07	0.00
2	6	0.00	0.02	1.21	0.59	0.00
3	3	0.00	0.01	0.41	1.10	0.00
3	7	0.00	0.00	0.28	1.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.80	0.40	7.99	5.08	0.00
0	0	11.91	1.18	22.53	15.92	0.00
0	4	0.00	0.02	1.56	1.18	0.00
1	1	0.00	0.00	1.09	1.30	0.00
1	5	0.00	0.01	1.65	1.29	0.00
2	2	7.18	1.49	27.47	14.40	0.00
2	6	0.00	0.00	0.44	0.79	0.00
3	3	3.33	0.51	8.66	3.33	0.00
3	7	0.00	0.00	0.48	2.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.00	0.45	7.20	5.32	0.00
0	0	12.45	0.49	9.34	9.21	0.00
0	4	0.00	0.02	1.87	1.38	0.00
1	1	0.00	0.01	1.89	1.42	0.00
1	5	11.28	2.94	39.03	20.21	0.00
2	2	0.00	0.00	1.42	2.28	0.00
2	6	0.00	0.00	1.10	3.10	0.00
3	3	0.27	0.17	2.24	1.68	0.00
3	7	0.00	0.01	0.74	3.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	4.59	0.36	7.80	4.39	0.02
0	0	19.30	0.90	16.98	17.73	0.16
0	4	0.00	0.00	0.25	0.31	0.00
1	1	0.00	0.00	0.63	0.52	0.00
1	5	0.02	0.00	0.79	1.48	0.00
2	2	0.00	0.00	0.24	0.99	0.00
2	6	0.00	0.00	0.38	0.99	0.00
3	3	17.38	2.02	42.30	12.19	0.02
3	7	0.00	0.00	0.83	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.40	8.94	3.56	0.00
0	0	0.00	3.24	67.02	22.95	0.00
0	4	0.00	0.00	0.53	0.48	0.00
1	1	0.00	0.00	0.56	0.79	0.00
1	5	0.00	0.00	1.06	0.69	0.00
2	2	0.00	0.00	0.42	0.99	0.00
2	6	0.00	0.00	0.30	1.19	0.00
3	3	0.09	0.00	1.11	0.31	0.00
3	7	0.00	0.00	0.55	1.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	8.73	3.63	0.46
0	0	0.00	2.85	66.35	24.27	0.00
0	4	0.00	0.00	0.70	0.00	2.96
1	1	0.00	0.00	0.20	0.99	0.00
1	5	0.00	0.00	0.57	0.70	0.00
2	2	0.00	0.00	0.36	0.69	0.00
2	6	0.00	0.00	0.14	1.09	0.00
3	3	0.00	0.02	1.10	0.48	0.00
3	7	0.00	0.00	0.47	0.83	0.72
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.41	0.41	8.60	3.83	0.82
0	0	5.64	2.38	55.03	22.80	0.00
0	4	0.00	0.00	0.33	0.30	6.58
1	1	0.00	0.01	0.65	0.89	0.00
1	5	0.00	0.00	0.79	0.50	0.00
2	2	0.00	0.00	0.67	0.59	0.00
2	6	0.00	0.00	0.46	1.08	0.00
3	3	5.61	0.86	10.40	2.51	0.00
3	7	0.00	0.05	0.47	1.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.37	8.83	3.90	0.51
0	0	0.00	2.91	65.87	24.73	0.00
0	4	0.00	0.00	0.76	0.20	4.09
1	1	0.00	0.00	0.61	1.18	0.00
1	5	0.00	0.00	0.33	1.08	0.00
