Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.21	0.71	70.54	16.98	0.00
0	0	0.24	0.35	72.23	16.60	0.00
0	4	0.34	0.65	71.14	18.38	0.00
1	1	0.25	0.54	72.01	17.26	0.00
1	5	0.24	0.53	69.45	20.49	0.00
2	2	0.12	0.53	70.30	19.18	0.00
2	6	0.16	0.60	69.26	21.03	0.00
3	3	0.09	0.63	76.20	13.41	0.00
3	7	0.27	1.85	63.62	9.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.62	69.11	18.17	0.00
0	0	0.00	0.31	74.08	14.99	0.00
0	4	0.00	0.46	71.86	18.16	0.00
1	1	0.01	0.47	69.91	19.79	0.00
1	5	0.01	0.31	66.26	24.84	0.00
2	2	0.01	0.53	70.31	19.70	0.00
2	6	0.00	0.58	67.02	23.81	0.00
3	3	0.00	0.49	73.63	15.67	0.00
3	7	0.02	1.85	60.46	8.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.68	70.61	17.40	0.00
0	0	0.00	0.48	70.34	18.74	0.00
0	4	0.00	0.52	70.48	19.93	0.00
1	1	0.00	0.47	71.48	18.31	0.00
1	5	0.01	0.56	70.01	20.70	0.00
2	2	0.01	0.51	69.00	20.92	0.00
2	6	0.01	0.45	70.21	20.58	0.00
3	3	0.00	0.56	78.16	11.72	0.00
3	7	0.21	1.91	65.21	8.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.11	16.94	0.00
0	0	0.00	0.48	72.75	16.36	0.00
0	4	0.00	0.57	71.96	18.43	0.00
1	1	0.01	0.51	71.76	17.96	0.00
1	5	0.01	0.47	69.08	21.72	0.00
2	2	0.01	0.49	71.10	18.88	0.00
2	6	0.00	0.47	70.56	20.23	0.00
3	3	0.00	0.53	76.76	13.13	0.00
3	7	0.01	1.83	64.94	8.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.03	68.96	16.61	0.00
0	0	0.01	0.48	70.70	16.59	0.00
0	4	0.00	0.47	67.14	21.00	0.00
1	1	0.00	0.43	71.30	16.64	0.00
1	5	0.04	0.44	67.11	20.22	0.00
2	2	0.01	0.44	68.53	18.72	0.00
2	6	0.02	1.77	67.31	19.90	0.00
3	3	0.00	0.70	75.90	11.72	0.00
3	7	0.01	3.48	63.37	8.03	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	70.99	17.12	0.00
0	0	0.01	0.42	73.96	15.21	0.00
0	4	0.00	0.53	71.09	19.56	0.00
1	1	0.00	0.34	75.72	14.11	0.00
1	5	0.00	0.35	71.25	19.57	0.00
2	2	0.01	0.52	68.05	21.89	0.00
2	6	0.01	0.48	68.71	22.08	0.00
3	3	0.01	0.71	75.97	13.66	0.00
3	7	0.01	1.75	62.96	10.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.84	71.09	16.64	0.00
0	0	0.01	0.43	75.86	12.99	0.00
0	4	0.01	0.48	70.49	20.06	0.00
1	1	0.00	0.47	72.71	17.27	0.00
1	5	0.01	1.19	70.07	19.65	0.00
2	2	0.01	1.18	69.34	19.78	0.00
2	6	0.01	0.49	69.73	21.01	0.00
3	3	0.00	0.64	76.39	13.39	0.00
3	7	0.01	1.87	64.61	9.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	70.89	17.20	0.00
0	0	0.00	0.44	73.97	15.04	0.00
0	4	0.00	0.52	72.84	17.69	0.00
1	1	0.00	0.39	71.67	18.28	0.00
1	5	0.01	0.42	70.13	20.66	0.00
2	2	0.01	0.53	69.67	20.18	0.00
2	6	0.01	0.46	67.89	22.87	0.00
3	3	0.01	0.62	77.54	12.34	0.00
3	7	0.01	1.72	63.40	10.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.92	16.16	0.00
0	0	0.01	0.50	74.29	14.63	0.00
0	4	0.00	0.44	71.39	19.29	0.00
1	1	0.01	0.46	73.74	16.17	0.00
1	5	0.00	0.40	69.70	21.17	0.00
2	2	0.01	0.45	70.63	19.31	0.00
2	6	0.00	0.42	69.85	20.97	0.00
3	3	0.00	0.58	79.70	10.11	0.00
3	7	0.01	2.01	66.05	7.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.94	69.48	16.37	0.00
0	0	0.01	0.48	70.38	16.44	0.00
0	4	0.00	0.52	69.28	19.42	0.00
1	1	0.01	0.56	70.00	17.53	0.00
1	5	0.01	0.48	67.73	20.40	0.00
2	2	0.01	0.42	68.41	19.59	0.00
2	6	0.00	1.22	69.07	18.23	0.00
3	3	0.00	0.50	76.54	11.39	0.00
3	7	0.01	3.36	63.85	7.77	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.84	16.13	0.00
0	0	0.00	0.47	75.68	13.12	0.00
0	4	0.01	0.40	70.01	20.74	0.00
1	1	0.01	0.52	72.56	17.43	0.00
1	5	0.02	0.50	70.05	20.67	0.00
2	2	0.01	0.46	71.73	18.22	0.00
2	6	0.00	0.40	70.67	20.17	0.00
3	3	0.00	0.64	78.74	11.06	0.00
3	7	0.01	2.03	65.89	7.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.81	71.81	16.16	0.00
0	0	0.01	1.19	74.63	13.48	0.00
0	4	0.01	0.57	71.22	19.37	0.00
1	1	0.00	0.47	73.12	16.87	0.00
1	5	0.01	0.45	70.94	19.85	0.00
2	2	0.01	0.59	70.89	18.93	0.00
2	6	0.00	0.49	70.31	20.46	0.00
3	3	0.00	0.58	78.00	11.87	0.00
3	7	0.02	2.12	65.16	8.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.63	71.37	16.69	0.00
0	0	0.00	0.35	74.97	14.12	0.00
0	4	0.00	0.53	73.30	17.29	0.00
1	1	0.00	0.45	71.72	18.24	0.00
1	5	0.00	0.36	68.63	22.26	0.00
2	2	0.01	0.65	71.43	18.19	0.00
2	6	0.00	0.50	69.94	20.80	0.00
3	3	0.00	0.51	77.12	12.89	0.00
3	7	0.01	1.67	64.13	9.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	70.76	17.26	0.00
0	0	0.00	0.48	74.39	14.62	0.00
0	4	0.00	0.61	74.19	16.22	0.00
1	1	0.00	0.37	72.81	16.68	0.00
1	5	0.01	0.34	68.34	22.62	0.00
2	2	0.01	0.63	68.86	20.97	0.00
2	6	0.00	0.47	68.59	22.16	0.00
3	3	0.00	0.51	75.20	14.73	0.00
3	7	0.01	1.79	63.70	10.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.04	68.08	17.66	0.00
0	0	0.00	0.43	73.01	13.93	0.00
0	4	0.00	0.47	70.61	17.36	0.00
1	1	0.00	0.35	68.69	19.36	0.00
1	5	0.01	0.32	66.05	22.95	0.00
2	2	0.02	0.58	65.69	22.18	0.00
2	6	0.01	2.33	64.10	23.11	0.00
3	3	0.00	0.67	74.24	13.02	0.00
3	7	0.02	3.18	61.95	9.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	70.72	17.33	0.00
0	0	0.01	0.51	72.21	16.70	0.00
0	4	0.00	0.48	69.03	21.57	0.00
1	1	0.00	0.42	71.40	18.52	0.00
1	5	0.01	0.52	71.27	19.45	0.00
2	2	0.01	0.46	68.89	21.07	0.00
2	6	0.00	0.41	69.43	21.30	0.00
3	3	0.00	0.64	78.18	11.62	0.00
3	7	0.01	2.03	65.30	8.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
