Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.21	0.36	9.32	14.56	0.00
0	0	0.01	2.75	57.57	12.49	0.00
0	4	0.00	0.00	0.70	0.00	0.00
1	1	0.71	0.00	2.30	10.43	0.00
1	5	0.30	0.00	0.53	0.90	0.00
2	2	0.39	0.02	2.50	2.29	0.00
2	6	0.19	0.00	1.00	0.59	0.00
3	3	0.04	0.01	1.25	0.68	0.00
3	7	0.07	0.14	8.75	89.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.96	10.26	11.51	3.52
0	0	0.01	3.03	56.80	20.33	0.00
0	4	0.00	0.03	0.93	0.89	28.18
1	1	0.00	4.62	20.91	63.82	0.00
1	5	0.00	0.00	1.06	0.30	0.00
2	2	0.00	0.00	0.43	4.59	0.00
2	6	0.00	0.00	0.64	0.79	0.00
3	3	0.00	0.00	0.91	0.30	0.00
3	7	0.00	0.00	0.38	1.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	2.26	13.25	7.32	9.65
0	0	0.00	3.57	47.41	45.24	0.00
0	4	0.00	0.00	0.52	2.88	77.19
1	1	0.01	14.48	55.72	0.00	0.00
1	5	0.00	0.00	0.38	1.60	0.00
2	2	0.00	0.00	0.29	5.92	0.00
2	6	0.00	0.00	0.37	0.78	0.00
3	3	0.00	0.01	1.01	1.09	0.00
3	7	0.00	0.03	0.30	1.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	2.28	13.36	7.24	9.88
0	0	0.00	3.51	46.89	45.67	0.00
0	4	0.00	0.00	1.01	1.47	79.06
1	1	0.00	10.81	42.32	1.92	0.00
1	5	0.00	0.00	0.61	0.61	0.00
2	2	0.07	0.03	0.45	6.47	0.00
2	6	0.00	0.00	0.20	0.50	0.00
3	3	0.00	0.03	0.49	0.47	0.00
3	7	0.00	3.83	14.92	0.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	2.11	13.62	6.90	9.02
0	0	0.00	2.75	49.21	41.59	0.00
0	4	0.00	0.02	0.68	0.70	72.18
1	1	0.02	10.79	43.03	1.00	0.00
1	5	0.00	0.00	0.46	0.80	0.00
2	2	0.00	0.00	0.50	9.64	0.00
2	6	0.00	0.00	0.45	0.89	0.00
3	3	0.00	0.04	1.11	0.39	0.00
3	7	0.01	3.27	13.57	0.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	2.24	14.37	5.64	8.71
0	0	0.00	3.00	55.65	36.86	0.00
0	4	0.00	0.00	0.53	2.19	69.69
1	1	0.01	14.83	54.98	0.00	0.00
1	5	0.00	0.02	1.18	0.70	0.00
2	2	0.00	0.00	0.68	1.39	0.00
2	6	0.00	0.00	0.27	1.59	0.00
3	3	0.00	0.04	1.04	1.18	0.00
3	7	0.00	0.00	0.63	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	2.16	13.07	7.32	7.10
0	0	0.00	2.58	44.78	32.70	0.00
0	4	0.00	0.00	0.34	1.11	56.04
1	1	0.00	14.57	55.54	0.00	0.00
1	5	0.00	0.00	0.61	0.92	0.00
2	2	0.00	0.00	1.86	20.98	0.00
2	6	0.00	0.02	0.38	1.21	0.00
3	3	0.20	0.08	0.60	1.00	0.79
3	7	0.00	0.00	0.45	0.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.56	9.10	13.12	1.91
0	0	0.03	2.93	56.00	16.04	0.00
0	4	0.00	0.04	0.49	0.60	15.31
1	1	0.00	0.00	1.18	3.58	0.00
1	5	0.00	0.00	0.29	1.18	0.00
2	2	0.00	0.00	5.72	81.09	0.00
2	6	0.00	0.00	0.35	1.09	0.00
3	3	0.00	0.02	1.13	0.88	0.00
3	7	0.01	1.47	7.63	0.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.29	7.96	18.29	0.00
0	0	0.02	2.15	54.00	16.75	0.00
0	4	0.00	0.00	0.55	0.29	0.00
1	1	0.00	0.00	0.56	3.81	0.00
1	5	0.00	0.00	0.40	1.48	0.00
2	2	0.00	0.03	5.91	92.48	0.00
2	6	0.00	0.00	0.32	1.47	0.00
3	3	0.00	0.00	0.65	1.09	0.00
3	7	0.01	0.11	1.26	28.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.51	8.17	13.85	0.17
0	0	0.02	3.97	54.36	12.60	0.00
0	4	0.00	0.00	1.29	1.11	1.37
1	1	0.00	0.00	0.44	4.90	0.00
1	5	0.00	0.01	3.18	34.02	0.00
2	2	0.05	0.06	3.95	55.95	0.00
2	6	0.00	0.02	0.73	0.77	0.00
3	3	0.00	0.00	0.53	1.13	0.00
3	7	0.00	0.00	0.87	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.42	8.56	13.89	0.90
0	0	0.02	3.33	59.44	9.97	0.00
0	4	0.00	0.02	1.46	0.90	7.17
1	1	0.00	0.00	0.29	3.72	0.00
1	5	0.00	0.00	4.78	93.67	0.00
2	2	0.00	0.00	1.06	0.30	0.00
2	6	0.00	0.00	0.53	0.50	0.00
3	3	0.00	0.03	0.73	1.09	0.00
3	7	0.00	0.00	0.20	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.48	9.04	16.31	1.59
0	0	0.01	3.73	50.83	11.40	0.23
0	4	0.00	0.07	11.11	4.73	12.53
1	1	0.00	0.02	3.55	15.93	0.00
1	5	0.00	0.00	4.75	93.62	0.00
2	2	0.00	0.00	0.49	0.98	0.00
2	6	0.00	0.00	0.33	1.20	0.00
3	3	0.00	0.04	0.95	1.18	0.00
3	7	0.00	0.00	0.34	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.45	9.12	13.50	0.02
0	0	0.01	1.21	20.71	6.77	0.13
0	4	0.00	0.21	3.99	2.18	0.00
1	1	0.00	0.00	0.25	1.97	0.00
1	5	0.00	0.00	5.02	93.45	0.00
2	2	0.04	10.17	41.29	0.80	0.00
2	6	0.00	0.00	0.67	1.09	0.00
3	3	0.00	0.00	0.71	0.88	0.00
3	7	0.00	0.00	0.35	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.88	9.43	12.91	0.81
0	0	0.00	0.74	12.41	6.73	0.00
0	4	0.00	0.00	0.48	0.61	6.45
1	1	0.00	0.00	0.27	1.00	0.00
1	5	0.00	0.00	5.44	92.34	0.00
2	2	0.07	14.29	55.44	0.00	0.00
2	6	0.00	0.00	0.39	0.82	0.00
3	3	0.00	0.03	0.59	0.89	0.00
3	7	0.00	0.00	0.39	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.73	9.18	12.14	0.00
0	0	0.00	0.33	11.86	2.23	0.00
0	4	0.00	0.00	0.33	0.49	0.00
1	1	0.00	0.02	0.39	0.70	0.00
1	5	0.00	0.00	4.72	91.24	0.00
2	2	0.06	11.31	45.13	0.19	0.00
2	6	0.00	0.00	0.36	0.70	0.00
3	3	0.02	2.21	10.54	0.99	0.00
3	7	0.00	0.00	0.13	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	1.84	9.35	12.52	0.00
0	0	0.00	0.30	10.44	2.51	0.00
0	4	0.00	0.01	0.67	1.08	0.00
1	1	0.00	0.00	0.24	1.09	0.00
1	5	0.00	0.00	5.76	92.80	0.00
2	2	0.00	0.02	0.85	0.89	0.00
2	6	0.00	0.03	0.24	1.00	0.00
3	3	0.29	14.31	56.10	0.00	0.00
3	7	0.00	0.03	0.48	0.77	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	8.43	14.05	0.00
0	0	0.02	1.86	36.78	13.66	0.00
0	4	0.00	0.24	7.66	2.03	0.00
1	1	0.00	0.00	0.10	0.79	0.00
1	5	0.00	0.00	5.52	85.31	0.00
2	2	0.00	0.00	0.26	0.30	0.00
2	6	0.00	0.00	0.47	2.87	0.00
3	3	0.07	3.42	14.13	0.50	0.00
3	7	0.00	0.06	2.54	6.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.43	8.28	13.87	0.64
0	0	0.03	2.55	53.46	13.87	0.00
0	4	0.00	0.01	0.70	0.09	5.11
1	1	0.00	0.00	0.29	0.79	0.00
1	5	0.00	0.00	4.36	80.77	0.00
2	2	0.00	0.00	0.25	1.19	0.00
2	6	0.00	0.00	0.63	0.89	0.00
3	3	0.01	0.84	4.96	0.58	0.00
3	7	0.00	0.04	1.62	12.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.24	7.70	15.04	0.00
0	0	0.03	1.88	50.48	19.81	0.00
0	4	0.00	0.00	0.38	0.41	0.00
1	1	0.00	0.00	1.43	3.64	0.00
1	5	0.00	0.00	4.26	44.58	0.00
2	2	0.02	0.01	0.65	1.26	0.00
2	6	0.00	0.00	0.23	1.09	0.00
3	3	0.00	0.02	0.96	0.30	0.00
3	7	0.00	0.01	3.16	49.21	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.39	7.83	13.51	0.30
0	0	0.03	3.06	54.40	13.43	0.00
0	4	0.00	0.02	0.79	0.11	2.40
1	1	0.00	0.00	0.19	0.90	0.00
1	5	0.00	0.00	0.28	0.85	0.00
2	2	0.00	0.00	0.76	0.40	0.00
2	6	0.00	0.00	0.25	1.29	0.00
3	3	0.00	0.02	0.93	0.59	0.00
3	7	0.00	0.02	5.00	90.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.23	8.76	13.38	0.84
0	0	0.01	1.19	28.43	8.08	0.27
0	4	0.00	0.00	0.75	0.19	6.48
1	1	0.02	8.57	32.62	0.90	0.00
1	5	0.00	0.02	6.21	92.23	0.00
