Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	9.60	3.85	0.00
0	0	0.09	0.31	64.06	20.70	0.00
0	4	0.00	0.00	0.87	1.26	0.00
1	1	0.00	0.07	2.26	1.58	0.00
1	5	0.00	0.03	2.30	1.58	0.00
2	2	0.00	0.00	2.16	2.37	0.00
2	6	0.00	0.02	2.72	1.08	0.00
3	3	0.00	0.00	0.77	0.40	0.00
3	7	0.00	0.06	1.69	1.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.55	3.39	0.00
0	0	0.09	0.18	64.94	21.92	0.00
0	4	0.00	0.00	0.52	0.00	0.01
1	1	0.00	0.00	0.67	0.79	0.00
1	5	0.00	0.00	0.88	0.98	0.00
2	2	0.00	0.00	0.15	0.98	0.00
2	6	0.00	0.00	0.23	1.00	0.00
3	3	0.00	0.00	0.70	0.59	0.00
3	7	0.00	0.00	0.35	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.47	3.41	0.00
0	0	0.08	0.30	65.10	21.63	0.00
0	4	0.00	0.03	0.70	0.00	0.00
1	1	0.00	0.00	0.30	0.50	0.00
1	5	0.00	0.00	0.41	1.18	0.00
2	2	0.00	0.00	0.37	0.89	0.00
2	6	0.00	0.00	0.35	0.99	0.00
3	3	0.00	0.00	0.34	0.79	0.00
3	7	0.00	0.00	0.19	1.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.68	3.61	0.12
0	0	0.09	0.22	65.06	21.83	0.00
0	4	0.00	0.00	0.43	0.20	1.00
1	1	0.00	0.02	0.57	1.21	0.00
1	5	0.00	0.01	0.50	1.20	0.00
2	2	0.00	0.00	0.38	1.19	0.00
2	6	0.00	0.00	0.96	1.18	0.00
3	3	0.00	0.00	0.84	1.09	0.00
3	7	0.00	0.00	0.71	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.03	8.37	3.25	0.45
0	0	0.07	0.23	63.45	20.54	0.00
0	4	0.08	0.00	0.70	0.20	0.00
1	1	0.00	0.00	0.52	0.80	0.00
1	5	0.00	0.00	1.05	0.60	0.00
2	2	0.00	0.02	0.30	0.90	3.56
2	6	0.00	0.00	0.10	1.09	0.00
3	3	0.00	0.00	0.19	0.99	0.00
3	7	0.00	0.00	0.64	0.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.48	3.56	0.07
0	0	0.10	0.47	64.90	21.73	0.00
0	4	0.00	0.00	0.79	0.98	0.55
1	1	0.00	0.00	0.19	0.98	0.00
1	5	0.00	0.00	0.78	1.19	0.00
2	2	0.00	0.00	0.25	1.09	0.00
2	6	0.00	0.00	0.23	0.99	0.00
3	3	0.00	0.01	0.39	0.70	0.00
3	7	0.00	0.00	0.29	0.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.44	3.48	0.01
0	0	0.08	0.22	65.27	21.53	0.03
0	4	0.00	0.00	0.52	0.00	0.00
1	1	0.01	0.00	0.09	1.00	0.00
1	5	0.00	0.00	0.63	1.20	0.02
2	2	0.00	0.00	0.27	0.90	0.00
2	6	0.00	0.00	0.35	0.80	0.00
3	3	0.00	0.00	0.23	1.10	0.00
3	7	0.00	0.00	0.19	1.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.54	3.40	0.00
0	0	0.10	0.23	65.14	21.80	0.00
0	4	0.00	0.00	0.55	0.00	0.00
