Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.14	2.23	1.60	0.00
0	0	0.00	0.08	3.68	1.73	0.00
0	4	0.00	0.00	1.55	3.15	0.00
1	1	0.00	0.00	2.34	0.59	0.00
1	5	0.18	0.01	1.58	0.47	0.00
2	2	0.00	0.07	2.50	1.11	0.00
2	6	0.05	0.00	2.26	2.07	0.00
3	3	0.01	0.96	1.51	1.20	0.00
3	7	0.00	0.00	2.42	2.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	1.60	14.55	7.99	0.17
0	0	0.10	1.55	17.44	3.38	0.00
0	4	0.00	0.19	19.61	9.72	0.00
1	1	0.15	5.78	14.64	4.15	0.91
1	5	0.24	2.97	10.86	6.95	0.00
2	2	0.01	0.28	10.84	16.07	0.13
2	6	0.01	0.68	18.07	9.77	0.00
3	3	0.00	0.34	8.69	6.65	0.33
3	7	0.16	0.98	16.21	7.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	2.73	13.30	15.60	0.00
0	0	0.00	4.69	13.51	8.75	0.00
0	4	0.10	0.09	13.08	17.63	0.00
1	1	0.45	16.09	6.92	4.84	0.00
1	5	0.00	0.12	15.21	20.53	0.00
2	2	0.00	0.16	15.88	23.24	0.00
2	6	0.00	0.14	13.33	20.63	0.00
3	3	0.00	0.11	15.06	14.13	0.00
3	7	0.01	0.42	13.38	15.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	2.69	12.95	13.44	0.00
0	0	0.01	7.03	12.63	11.58	0.00
0	4	0.00	0.90	12.72	12.75	0.00
1	1	0.35	9.54	8.25	6.90	0.00
1	5	0.00	0.20	13.68	14.73	0.00
2	2	0.00	0.20	14.96	20.35	0.00
2	6	0.00	0.14	13.79	15.81	0.00
3	3	0.00	0.14	13.58	14.66	0.00
3	7	0.04	3.33	14.03	10.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	2.64	17.44	19.23	0.34
0	0	0.01	5.66	19.04	11.29	0.00
0	4	0.00	3.06	16.38	27.76	2.71
1	1	0.07	2.94	17.33	16.57	0.00
1	5	0.00	0.11	17.61	25.07	0.00
2	2	0.00	0.11	17.13	24.07	0.00
2	6	0.00	0.11	20.10	20.38	0.00
3	3	0.28	8.56	12.65	10.52	0.00
3	7	0.06	0.61	19.29	18.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	3.20	21.10	22.27	0.17
0	0	0.00	0.36	27.60	11.91	1.39
0	4	0.00	0.19	21.69	27.55	0.00
1	1	0.00	0.19	24.08	30.22	0.00
1	5	0.00	0.17	23.46	26.32	0.00
2	2	0.00	0.20	19.26	31.27	0.00
2	6	0.00	0.16	21.97	27.80	0.00
3	3	1.21	24.15	5.47	0.00	0.00
3	7	0.04	0.17	25.25	23.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.26	22.89	22.98	0.22
0	0	0.11	4.08	28.64	15.88	0.10
0	4	0.20	5.76	21.19	20.52	0.00
1	1	0.00	0.26	24.19	22.26	0.00
1	5	0.01	0.19	22.11	24.73	0.00
2	2	0.01	0.56	23.74	36.05	0.13
2	6	0.01	0.18	22.19	26.30	0.00
3	3	0.35	13.35	15.30	7.51	1.49
3	7	0.02	1.68	25.75	30.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	3.52	20.76	23.17	0.00
0	0	0.01	16.20	18.34	6.84	0.00
0	4	0.01	6.97	19.53	19.22	0.00
1	1	0.01	0.31	22.42	26.65	0.00
1	5	0.01	0.24	19.71	32.99	0.00
