Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	1.82	10.14	12.37	0.00
0	0	0.01	0.14	8.62	0.87	0.00
0	4	0.00	0.00	1.62	0.10	0.00
1	1	0.00	0.03	2.50	2.38	0.00
1	5	0.00	0.00	1.64	0.00	0.00
2	2	0.00	0.12	2.44	2.38	0.00
2	6	0.00	0.00	6.26	92.42	0.00
3	3	0.50	14.22	56.53	0.00	0.00
3	7	0.00	0.07	1.49	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	1.83	8.96	12.35	0.02
0	0	0.00	0.21	7.67	1.96	0.13
0	4	0.00	0.00	0.38	0.71	0.00
1	1	0.00	0.00	0.27	0.99	0.00
1	5	0.00	0.00	0.35	0.80	0.00
2	2	0.00	0.01	1.47	10.93	0.00
2	6	0.00	0.00	5.09	82.75	0.00
3	3	0.28	14.37	55.76	0.00	0.00
3	7	0.00	0.02	0.67	0.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	1.82	10.06	13.14	0.00
0	0	0.00	0.20	16.83	6.31	0.00
0	4	0.00	0.01	0.43	0.90	0.00
1	1	0.00	0.02	0.90	0.80	0.00
1	5	0.00	0.00	0.38	1.10	0.00
2	2	0.00	0.00	0.37	1.29	0.00
2	6	0.00	0.00	4.56	94.10	0.00
3	3	0.32	14.37	55.93	0.00	0.00
3	7	0.00	0.00	1.08	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.66	9.29	12.59	0.16
0	0	0.02	0.32	13.69	2.12	0.00
0	4	0.00	0.00	1.05	0.00	0.00
1	1	0.06	12.97	51.91	1.68	0.00
1	5	0.00	0.00	0.23	0.99	0.00
2	2	0.00	0.01	0.55	1.29	1.24
2	6	0.00	0.00	5.24	93.33	0.00
3	3	0.00	0.00	0.86	0.30	0.00
3	7	0.00	0.00	0.77	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.57	8.05	13.90	2.40
0	0	0.02	4.49	55.43	11.57	0.00
0	4	0.00	0.00	0.49	0.70	19.24
1	1	0.00	0.00	0.97	5.47	0.00
1	5	0.00	0.00	0.45	0.79	0.00
2	2	0.00	0.00	0.53	0.20	0.00
2	6	0.00	0.02	5.66	90.40	0.00
3	3	0.00	0.00	0.30	0.79	0.00
3	7	0.00	0.01	0.59	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.24	7.41	14.60	0.00
0	0	0.03	1.88	51.27	18.93	0.00
0	4	0.00	0.02	0.29	0.69	0.00
1	1	0.00	0.00	0.39	0.50	0.00
1	5	0.00	0.00	0.22	1.48	0.00
2	2	0.00	0.02	0.92	11.40	0.00
2	6	0.00	0.00	4.41	83.17	0.00
3	3	0.00	0.00	0.73	0.00	0.00
3	7	0.00	0.01	1.11	0.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.24	7.64	14.74	0.30
0	0	0.03	1.80	50.66	19.53	0.00
0	4	0.00	0.03	1.06	0.09	2.37
1	1	0.00	0.00	1.19	1.58	0.00
1	5	0.00	0.00	0.42	1.09	0.00
2	2	0.00	0.05	6.43	91.84	0.00
2	6	0.00	0.00	0.38	1.39	0.00
3	3	0.71	0.00	0.37	0.89	0.00
3	7	0.00	0.01	0.61	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.37	7.96	13.87	1.20
0	0	0.02	2.89	53.42	15.87	0.00
0	4	0.00	0.00	0.90	0.39	9.57
1	1	0.00	0.00	0.36	0.69	0.00
1	5	0.00	0.00	0.25	1.08	0.00
2	2	0.00	0.06	6.47	91.82	0.00
2	6	0.00	0.02	0.80	0.29	0.00
3	3	0.00	0.00	0.59	0.51	0.00
3	7	0.00	0.02	0.87	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.28	7.70	14.40	0.00
0	0	0.03	2.16	53.83	16.23	0.00
0	4	0.00	0.00	0.50	0.71	0.00
1	1	0.00	0.00	0.29	0.90	0.00
1	5	0.00	0.00	0.38	0.99	0.00
2	2	0.00	0.04	5.14	93.16	0.00
2	6	0.00	0.00	0.35	0.99	0.00
3	3	0.00	0.00	0.52	0.99	0.00
3	7	0.00	0.02	0.60	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.59	8.21	13.51	1.73
0	0	0.02	4.71	56.64	10.50	0.00
0	4	0.00	0.00	0.29	0.40	13.88
1	1	0.00	0.00	0.92	2.71	0.00
1	5	0.00	0.02	0.75	0.10	0.00
2	2	0.00	0.02	4.21	65.09	0.00
2	6	0.00	0.00	1.90	26.55	0.00
3	3	0.00	0.00	0.26	0.99	0.00
3	7	0.00	0.01	0.69	1.77	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.40	8.23	14.58	1.39
0	0	0.03	3.15	56.87	12.37	0.00
0	4	0.00	0.00	0.98	0.09	11.13
1	1	0.00	0.04	1.18	6.83	0.00
1	5	0.00	0.00	0.54	0.89	0.00
2	2	0.00	0.00	0.33	0.90	0.00
2	6	0.00	0.02	5.00	93.43	0.00
3	3	0.00	0.00	0.19	1.00	0.00
3	7	0.00	0.03	0.73	1.16	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.17	8.89	13.88	0.08
0	0	0.02	0.80	27.18	9.56	0.02
0	4	0.00	0.02	3.13	1.31	0.00
