Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.21	0.43	7.29	3.65	0.00
0	0	12.98	0.49	8.54	5.66	0.01
0	4	0.00	0.00	0.96	0.90	0.00
1	1	0.00	0.00	1.54	1.48	0.00
1	5	0.64	0.04	1.30	0.60	0.00
2	2	0.00	0.00	1.38	0.57	0.00
2	6	0.32	0.00	1.79	0.40	0.00
3	3	11.74	2.91	41.21	18.44	0.00
3	7	0.00	0.00	1.63	1.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.20	0.50	6.55	4.51	0.00
0	0	14.44	1.11	8.79	9.97	0.00
0	4	0.00	0.02	0.00	0.50	0.00
1	1	0.00	0.00	0.10	1.34	0.00
1	5	0.00	0.02	1.09	0.99	0.00
2	2	0.00	0.00	0.36	0.99	0.00
2	6	0.00	0.00	0.31	2.17	0.00
3	3	11.17	2.86	41.49	19.37	0.00
3	7	0.00	0.00	0.29	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.07	0.28	6.42	4.48	0.00
0	0	9.33	0.58	7.76	5.66	0.00
0	4	0.00	0.01	0.33	1.39	0.00
1	1	0.00	0.02	0.79	0.52	0.00
1	5	0.00	0.02	0.60	0.99	0.00
2	2	0.00	0.00	0.18	0.89	0.00
2	6	0.00	0.00	0.30	1.38	0.00
3	3	7.21	1.63	41.29	24.39	0.00
3	7	0.00	0.02	0.10	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.63	0.40	7.76	4.19	0.00
0	0	11.61	1.77	36.37	19.02	0.00
0	4	0.00	0.00	0.36	0.80	0.00
1	1	0.00	0.00	0.24	1.29	0.00
1	5	0.00	0.03	0.52	1.09	0.00
2	2	0.00	0.02	0.29	0.90	0.00
2	6	0.00	0.00	0.19	1.00	0.00
3	3	9.43	1.36	23.72	8.74	0.00
3	7	0.00	0.00	0.36	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.40	9.12	4.12	0.51
0	0	0.20	3.08	64.71	23.52	0.00
0	4	0.00	0.01	0.40	0.10	4.09
1	1	0.00	0.00	0.38	1.29	0.00
1	5	0.00	0.01	1.54	1.66	0.00
2	2	0.00	0.00	0.44	1.00	0.00
2	6	0.00	0.00	1.70	2.96	0.00
3	3	0.00	0.11	3.31	1.11	0.00
3	7	0.00	0.00	0.48	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	4.34	0.46	7.35	4.42	0.00
0	0	19.13	1.02	9.93	14.22	0.00
0	4	0.00	0.00	0.54	0.59	0.00
1	1	0.00	0.00	0.22	0.70	0.00
1	5	15.59	2.52	43.27	14.65	0.00
2	2	0.00	0.00	1.16	1.78	0.00
2	6	0.00	0.02	1.64	1.56	0.00
3	3	0.00	0.07	1.72	0.68	0.00
3	7	0.00	0.00	0.35	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.04	0.36	7.83	3.82	0.81
0	0	8.55	1.48	37.55	15.30	0.00
0	4	0.00	0.00	0.38	0.78	4.77
1	1	0.00	0.00	0.45	0.69	0.00
1	5	7.49	1.35	21.79	9.58	0.00
2	2	0.32	0.00	0.32	0.98	0.81
2	6	0.00	0.00	1.05	0.30	0.00
3	3	0.00	0.00	0.29	1.14	0.00
3	7	0.00	0.01	0.86	1.78	0.91
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.38	8.75	3.76	0.02
0	0	0.00	3.03	66.46	24.00	0.00
0	4	0.00	0.00	0.38	0.31	0.15
1	1	0.00	0.00	0.38	0.79	0.00
1	5	0.00	0.00	0.27	1.79	0.00
2	2	0.00	0.00	0.25	0.99	0.00
2	6	0.00	0.02	0.80	0.60	0.00
3	3	0.00	0.02	0.91	0.62	0.00
3	7	0.00	0.00	0.51	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.66	0.37	8.52	5.81	0.09
0	0	2.03	2.54	52.99	18.70	0.00
0	4	0.00	0.00	1.13	0.09	0.76
1	1	0.00	0.01	0.34	0.49	0.00
1	5	0.00	0.00	0.19	0.90	0.00
2	2	0.00	0.00	0.97	0.99	0.00
2	6	0.00	0.00	0.36	0.99	0.00
3	3	3.22	0.29	10.31	4.91	0.00
3	7	0.01	0.14	1.92	19.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.42	9.04	4.54	2.66
0	0	0.00	3.31	68.80	21.39	0.00
0	4	0.00	0.00	0.85	0.20	21.30
1	1	0.00	0.00	0.33	1.77	0.00
1	5	0.00	0.02	0.32	1.47	0.00
2	2	0.00	0.00	0.03	0.60	0.00
2	6	0.00	0.00	0.29	0.99	0.00
3	3	0.00	0.00	0.92	0.61	0.00
3	7	0.00	0.03	0.73	9.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.38	8.97	3.68	1.03
0	0	0.00	3.04	66.91	23.56	0.00
0	4	0.00	0.00	0.55	0.00	8.28
1	1	0.00	0.00	0.73	0.20	0.00
1	5	0.00	0.01	1.24	1.13	0.00
2	2	0.00	0.00	1.07	1.49	0.00
2	6	0.00	0.00	0.28	1.09	0.00
3	3	0.00	0.00	0.25	0.99	0.00
3	7	0.00	0.00	0.77	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.44	9.12	3.85	3.12
0	0	0.00	3.46	67.38	22.70	0.00
0	4	0.00	0.00	0.89	0.38	24.94
1	1	0.00	0.00	0.74	0.89	0.00
1	5	0.00	0.00	1.11	2.18	0.00
2	2	0.00	0.01	1.35	0.70	0.00
2	6	0.00	0.00	0.10	1.09	0.00
3	3	0.00	0.00	0.61	1.08	0.00
3	7	0.00	0.02	0.80	1.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.41	8.82	3.59	2.12
0	0	0.00	3.31	67.75	22.31	0.00
0	4	0.00	0.00	0.50	0.00	16.98
1	1	0.00	0.00	0.67	1.47	0.00
1	5	0.00	0.00	0.26	1.09	0.00
2	2	0.00	0.00	0.15	0.80	0.00
2	6	0.00	0.00	0.33	1.00	0.00
3	3	0.00	0.00	0.39	0.84	0.00
3	7	0.00	0.00	0.54	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.47	9.29	3.26	3.54
0	0	0.00	3.69	69.96	19.98	0.00
0	4	0.00	0.03	0.60	0.49	28.30
1	1	0.00	0.00	0.10	0.59	0.00
1	5	0.00	0.00	0.76	1.29	0.00
2	2	0.04	0.00	0.36	0.89	0.00
2	6	0.24	0.00	0.35	0.99	0.00
3	3	0.00	0.00	1.24	1.17	0.00
3	7	0.00	0.01	0.91	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.43	8.95	3.36	4.89
0	0	0.00	3.42	68.47	21.40	0.00
0	4	0.00	0.00	0.55	0.21	39.13
1	1	0.00	0.00	0.14	0.60	0.00
1	5	0.00	0.00	0.91	0.49	0.00
2	2	0.00	0.00	0.23	1.29	0.00
2	6	0.00	0.00	0.29	0.99	0.00
3	3	0.00	0.00	0.56	0.68	0.00
3	7	0.00	0.00	0.45	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.43	9.17	3.55	3.01
0	0	0.00	3.40	68.15	21.76	0.00
0	4	0.00	0.00	1.27	0.10	24.04
1	1	0.00	0.00	0.36	0.89	0.00
1	5	0.00	0.00	0.74	1.39	0.00
2	2	0.00	0.00	0.32	0.99	0.00
2	6	0.00	0.00	1.05	1.30	0.00
3	3	0.00	0.01	0.88	1.09	0.00
3	7	0.00	0.00	0.59	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.41	8.84	3.55	0.42
0	0	0.00	3.30	67.79	22.42	0.00
0	4	0.00	0.00	0.60	0.00	3.38
1	1	0.00	0.00	0.19	0.99	0.00
1	5	0.00	0.00	0.45	0.79	0.00
2	2	0.00	0.00	0.25	1.09	0.00
2	6	0.00	0.00	0.53	1.09	0.00
3	3	0.00	0.02	0.40	1.03	0.00
3	7	0.00	0.00	0.50	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.39	8.89	3.36	1.12
0	0	0.00	3.07	67.66	22.80	0.00
0	4	0.00	0.03	0.70	0.20	8.77
1	1	0.00	0.00	0.10	0.60	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.09	0.00	0.13	0.30	0.21
2	6	0.00	0.00	0.35	0.79	0.00
3	3	0.00	0.00	0.83	0.80	0.00
3	7	0.00	0.02	1.19	0.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.42	8.88	3.29	3.21
0	0	0.00	3.37	68.27	21.87	0.00
0	4	0.00	0.00	0.56	0.00	25.68
1	1	0.00	0.00	0.24	0.69	0.00
1	5	0.00	0.00	0.31	0.50	0.00
2	2	0.00	0.00	0.54	0.29	0.00
2	6	0.00	0.00	0.19	0.99	0.00
3	3	0.00	0.00	0.47	0.78	0.00
3	7	0.00	0.00	0.48	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.40	9.13	3.39	2.81
0	0	0.00	3.13	67.87	22.52	0.00
0	4	0.00	0.00	0.81	0.10	22.49
1	1	0.00	0.00	0.26	1.19	0.00
1	5	0.00	0.00	0.64	1.39	0.00
