Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.03	1.92	1.59	0.01
0	0	0.00	0.02	2.76	1.30	0.00
0	4	0.00	0.00	1.93	1.69	0.00
1	1	0.26	0.02	2.14	1.21	0.00
1	5	0.02	0.14	1.87	1.57	0.09
2	2	0.23	0.04	1.59	3.80	0.00
2	6	0.03	0.00	2.30	1.83	0.00
3	3	0.00	0.00	1.07	0.49	0.00
3	7	0.08	0.00	1.68	0.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.23	1.41	14.90	6.32	0.08
0	0	0.12	0.25	20.68	3.39	0.00
0	4	0.00	0.39	8.21	5.29	0.58
1	1	0.36	5.23	10.79	3.44	0.00
1	5	0.09	1.00	15.45	11.72	0.09
2	2	0.24	1.09	13.91	6.50	0.00
2	6	0.20	0.62	16.56	7.61	0.00
3	3	0.12	2.40	13.52	8.22	0.00
3	7	0.67	0.27	20.02	4.34	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	2.42	13.04	14.11	0.28
0	0	0.00	0.23	16.45	21.16	0.00
0	4	0.00	0.10	12.86	14.52	0.00
1	1	0.00	0.14	14.97	15.29	0.00
1	5	0.00	0.19	15.14	12.96	0.00
2	2	0.00	0.08	13.36	14.74	0.00
2	6	0.72	15.59	5.44	1.86	0.00
3	3	0.00	0.20	13.94	19.55	0.00
3	7	0.00	2.89	12.45	13.04	2.23
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	2.47	12.68	13.35	0.00
0	0	0.00	0.21	15.41	9.18	0.00
0	4	0.00	0.09	14.15	11.74	0.00
1	1	0.00	0.13	12.86	16.00	0.00
1	5	0.00	0.12	12.99	15.78	0.00
2	2	0.00	0.17	12.63	18.76	0.00
2	6	0.00	0.13	13.11	21.67	0.00
3	3	0.50	18.63	3.95	0.00	0.00
3	7	0.00	0.21	16.14	13.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
