Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.16	2.08	1.30	0.00
0	0	0.00	0.04	3.17	2.03	0.00
0	4	0.00	0.00	1.15	0.59	0.00
1	1	0.00	0.00	1.44	0.49	0.00
1	5	0.01	1.14	1.69	1.20	0.00
2	2	0.00	0.00	1.62	1.38	0.00
2	6	0.50	0.03	3.16	2.35	0.00
3	3	0.08	0.01	3.12	1.99	0.00
3	7	0.00	0.08	1.28	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.22	1.79	16.74	7.20	0.14
0	0	0.23	3.13	14.28	5.74	0.00
0	4	0.01	0.69	15.41	14.04	0.00
1	1	0.11	0.47	19.94	4.79	0.00
1	5	0.59	7.07	9.98	7.69	0.00
2	2	0.21	1.29	18.38	5.28	1.08
2	6	0.08	0.24	20.80	7.97	0.00
3	3	0.02	0.61	19.83	7.65	0.00
3	7	0.50	0.78	15.30	4.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	2.65	14.84	14.76	0.52
0	0	0.00	0.22	17.09	8.35	0.00
0	4	0.00	0.16	16.02	15.89	0.00
1	1	0.54	4.18	14.96	16.08	0.81
1	5	0.71	12.13	9.81	7.05	0.00
2	2	0.00	0.20	15.33	20.36	0.00
2	6	0.35	3.93	13.10	16.88	3.35
3	3	0.00	0.16	14.85	19.26	0.00
3	7	0.00	0.24	17.55	14.25	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	2.13	13.42	14.51	0.65
0	0	0.00	1.46	15.01	8.30	0.00
0	4	0.00	0.09	14.25	18.76	0.00
1	1	0.00	0.74	12.30	14.73	0.00
1	5	0.00	0.06	13.00	21.43	0.00
2	2	0.73	10.17	8.15	5.42	3.19
2	6	0.21	4.21	16.50	17.37	1.99
3	3	0.05	0.18	13.85	15.05	0.00
3	7	0.00	0.16	14.36	15.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	2.66	15.34	16.88	0.67
0	0	0.00	0.14	19.00	10.76	3.30
0	4	0.00	0.08	16.46	22.82	0.00
1	1	0.37	6.10	11.57	23.03	1.92
1	5	0.00	0.10	16.18	17.71	0.00
2	2	0.11	4.74	14.43	12.71	0.04
2	6	0.40	9.84	12.54	12.03	0.06
