Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.73	1.89	8.13	1.57	0.61
0	0	0.00	0.00	1.60	2.79	0.00
0	4	0.00	0.00	3.30	1.76	0.00
1	1	0.00	0.09	2.78	2.09	0.00
1	5	0.59	0.00	1.11	2.60	0.00
2	2	0.00	1.01	1.25	1.65	0.00
2	6	0.18	0.08	1.32	0.60	0.00
3	3	5.08	13.76	52.29	0.00	0.00
3	7	0.00	0.19	1.41	1.09	4.90
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.42	1.67	7.10	0.43	0.27
0	0	0.00	0.00	0.62	0.29	0.00
0	4	0.00	0.01	0.60	0.00	0.00
1	1	0.00	0.00	0.20	0.99	0.00
1	5	0.00	0.00	0.37	0.99	0.00
2	2	0.00	0.00	0.36	0.79	0.00
2	6	0.00	0.10	1.15	0.39	0.00
3	3	3.36	13.21	52.61	0.00	0.00
3	7	0.00	0.00	0.94	0.00	2.19
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.64	1.73	6.87	0.62	0.33
0	0	0.00	0.00	0.50	0.49	0.00
0	4	0.00	0.00	0.65	1.18	0.00
1	1	0.00	0.00	0.14	0.40	0.00
1	5	0.00	0.01	0.03	1.38	0.00
2	2	0.20	0.00	0.40	0.69	0.00
2	6	0.00	0.10	0.97	0.49	0.00
3	3	4.91	13.72	51.42	0.00	0.00
3	7	0.00	0.03	0.91	0.29	2.60
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.51	1.63	8.04	4.27	0.19
0	0	0.00	0.00	0.10	1.08	0.00
0	4	0.00	0.00	0.88	1.19	0.00
1	1	0.00	0.00	1.62	1.28	0.00
1	5	0.00	0.00	0.64	1.78	0.00
2	2	0.00	0.00	0.83	1.28	0.00
2	6	0.00	0.11	1.30	0.79	0.00
3	3	4.04	12.71	54.18	0.00	0.00
3	7	0.01	0.26	4.80	26.75	1.54
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.53	1.80	6.82	0.67	0.66
0	0	0.00	0.00	0.24	0.69	0.00
0	4	0.00	0.00	0.13	0.59	0.00
1	1	0.00	0.01	0.49	0.00	0.00
1	5	0.00	0.00	0.24	0.79	0.00
2	2	0.00	0.00	0.34	0.94	0.00
2	6	0.00	0.07	0.88	0.69	0.00
3	3	4.26	14.30	51.13	0.00	0.00
3	7	0.00	0.00	1.09	1.67	5.28
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.53	1.90	6.80	0.65	0.71
0	0	0.00	0.40	0.29	0.03	0.00
0	4	0.00	0.00	0.47	0.99	0.00
1	1	0.00	0.00	0.35	1.19	0.00
1	5	0.00	0.00	0.23	1.09	0.00
2	2	0.00	0.02	0.19	0.90	0.00
2	6	0.00	0.05	1.04	0.40	0.00
3	3	4.25	14.71	50.80	0.00	0.00
3	7	0.00	0.04	1.06	0.59	5.67
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.45	1.49	7.13	0.48	1.43
0	0	0.00	0.00	0.52	0.23	0.00
0	4	0.00	0.02	0.10	0.40	0.00
1	1	0.00	0.00	0.10	0.40	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.00	0.77	0.89	0.00
2	6	0.00	0.13	0.74	0.69	0.00
3	3	3.56	11.71	53.71	0.00	0.00
3	7	0.00	0.08	0.88	0.21	11.46
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.40	1.73	7.17	0.95	1.55
0	0	0.00	0.01	0.97	1.16	0.00
0	4	0.00	0.00	1.22	0.59	0.00
1	1	0.00	0.00	0.84	1.28	0.00
1	5	0.00	0.00	0.32	1.48	0.00
2	2	0.00	0.00	0.50	1.20	0.00
2	6	0.00	0.11	0.91	0.69	0.00
3	3	3.21	13.68	51.33	0.00	0.00
3	7	0.00	0.05	1.30	1.17	12.37
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.51	1.49	7.32	0.70	0.44
0	0	0.00	0.01	0.82	0.29	0.00
0	4	0.00	0.00	0.50	0.00	0.00
1	1	0.00	0.00	0.20	0.99	0.00
1	5	0.00	0.00	1.02	2.17	0.00
2	2	0.00	0.00	0.26	1.28	0.00
2	6	0.00	0.12	1.17	0.79	0.00
3	3	3.85	11.78	53.72	0.00	0.00
