Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	3.01	9.73	1.30
0	0	0.00	0.09	2.50	1.09	0.00
0	4	0.00	0.00	2.36	53.30	0.00
1	1	0.00	0.08	5.90	7.45	0.00
1	5	0.00	0.00	1.86	8.26	0.00
2	2	0.00	0.16	4.22	1.69	0.00
2	6	0.00	0.07	1.66	0.00	10.39
3	3	0.00	0.02	2.74	4.53	0.00
3	7	0.00	0.06	2.81	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	1.14	2.14	0.00
0	0	0.00	0.00	1.63	2.44	0.00
0	4	0.00	0.00	0.80	1.09	0.00
1	1	0.00	0.01	1.51	0.81	0.00
1	5	0.00	0.00	0.62	5.62	0.00
2	2	0.00	0.00	1.85	1.83	0.00
2	6	0.00	0.00	0.86	1.19	0.00
3	3	0.00	0.00	0.36	1.09	0.00
3	7	0.00	0.01	1.49	3.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.01	0.78	0.97	0.00
0	0	0.00	0.00	0.96	0.92	0.00
0	4	0.00	0.00	0.83	0.60	0.00
1	1	0.00	0.05	2.21	1.53	0.00
1	5	0.00	0.00	0.67	1.52	0.00
2	2	0.80	0.00	0.00	0.05	0.00
2	6	0.00	0.01	0.26	1.43	0.00
3	3	0.00	0.03	0.50	1.33	0.00
3	7	0.00	0.00	0.85	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.14	0.66	1.05	0.00
0	0	0.00	0.01	0.48	0.41	0.00
0	4	0.00	0.00	0.30	0.20	0.00
1	1	0.00	0.02	0.67	2.05	0.00
1	5	0.00	0.00	0.35	1.08	0.00
2	2	0.00	0.00	0.14	1.18	0.00
2	6	0.00	0.30	0.91	0.89	0.00
3	3	0.00	0.03	0.30	1.35	0.00
3	7	0.00	0.75	2.12	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	1.04	2.25	0.00
0	0	0.00	0.02	2.11	2.94	0.00
0	4	0.00	0.02	0.39	5.12	0.00
1	1	0.00	0.01	1.11	0.30	0.00
1	5	0.00	0.01	0.28	1.10	0.00
2	2	0.00	0.03	3.03	4.53	0.00
2	6	0.00	0.00	0.34	1.00	0.00
3	3	0.00	0.00	0.67	2.00	0.00
3	7	0.00	0.00	0.39	1.00	0.00
