Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.22	0.78	71.41	16.00	0.00
0	0	0.26	0.64	74.16	14.20	0.00
0	4	0.20	0.55	71.52	18.37	0.00
1	1	0.16	0.45	71.16	17.95	0.00
1	5	0.16	0.74	69.29	20.67	0.00
2	2	0.52	0.58	70.62	18.04	0.00
2	6	0.25	0.64	69.66	20.49	0.00
3	3	0.23	0.67	79.23	10.32	0.00
3	7	0.02	1.95	65.55	7.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	73.09	14.95	0.00
0	0	0.01	0.65	73.06	15.86	0.00
0	4	0.01	0.40	73.33	17.47	0.00
1	1	0.01	0.22	75.25	14.74	0.00
1	5	0.00	0.50	69.99	20.73	0.00
2	2	0.01	0.67	71.56	18.25	0.00
2	6	0.00	0.31	70.72	20.09	0.00
3	3	0.00	0.43	82.64	7.31	0.00
3	7	0.01	2.37	68.19	5.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	72.40	15.50	0.00
0	0	0.00	0.44	76.77	12.22	0.00
0	4	0.00	0.56	73.43	17.07	0.00
1	1	0.01	0.45	74.50	15.28	0.00
1	5	0.00	0.34	69.84	21.02	0.00
2	2	0.00	0.40	70.36	19.60	0.00
2	6	0.00	0.52	69.37	21.32	0.00
3	3	0.00	0.61	80.64	9.18	0.00
3	7	0.01	2.08	64.97	8.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.69	71.89	16.22	0.00
0	0	0.00	0.51	74.34	14.65	0.00
0	4	0.10	0.57	70.66	19.89	0.00
1	1	0.01	0.32	75.14	14.87	0.00
1	5	0.00	0.34	71.71	19.08	0.00
2	2	0.00	0.53	69.87	20.00	0.00
2	6	0.00	0.44	69.73	21.09	0.00
3	3	0.01	0.51	79.73	10.18	0.00
3	7	0.01	2.32	63.41	9.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.16	69.63	16.61	0.00
0	0	0.00	0.63	72.54	15.01	0.00
0	4	0.01	0.51	70.80	17.98	0.00
1	1	0.00	0.25	69.93	18.75	0.00
1	5	0.00	0.42	66.81	22.05	0.00
2	2	0.02	2.30	67.65	18.71	0.00
2	6	0.00	0.42	66.44	23.06	0.00
3	3	0.01	0.54	77.65	11.03	0.00
3	7	0.02	4.19	65.14	6.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	72.41	15.45	0.00
0	0	0.01	0.41	74.85	14.22	0.00
0	4	0.00	0.55	75.01	15.39	0.00
1	1	0.02	0.36	71.92	17.61	0.00
1	5	0.00	0.27	69.95	20.95	0.00
2	2	0.01	0.52	68.97	20.90	0.00
2	6	0.00	0.50	69.03	21.65	0.00
3	3	0.00	0.52	83.46	6.34	0.00
3	7	0.01	2.16	66.71	6.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.79	71.49	16.37	0.00
0	0	0.00	0.53	72.20	16.82	0.00
0	4	0.01	0.53	75.16	15.32	0.00
1	1	0.01	0.31	72.13	17.85	0.00
1	5	0.00	0.39	70.44	20.45	0.00
2	2	0.01	1.31	70.48	18.47	0.00
2	6	0.00	0.39	71.36	19.38	0.00
3	3	0.05	0.58	76.56	12.18	0.00
3	7	0.02	2.24	63.01	10.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	72.02	15.91	0.00
0	0	0.00	0.48	70.35	18.81	0.00
0	4	0.00	0.46	70.25	20.41	0.00
1	1	0.01	0.33	76.50	13.29	0.00
1	5	0.00	0.36	71.48	19.36	0.00
2	2	0.01	0.56	70.67	19.13	0.00
2	6	0.00	0.47	70.57	20.16	0.00
3	3	0.01	0.58	81.67	8.19	0.00
3	7	0.01	2.35	65.25	8.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.68	15.48	0.00
0	0	0.00	0.74	69.47	19.50	0.00
0	4	0.01	0.51	72.73	17.82	0.00
1	1	0.01	0.16	74.90	15.12	0.00
1	5	0.00	0.47	71.66	19.17	0.00
2	2	0.02	0.62	71.55	18.38	0.00
2	6	0.00	0.23	71.84	19.09	0.00
3	3	0.00	0.37	80.76	9.23	0.00
3	7	0.02	2.41	67.90	5.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.75	69.67	16.12	0.00
0	0	0.00	0.53	70.05	16.45	0.00
0	4	0.01	0.40	70.99	17.74	0.00
1	1	0.01	0.29	71.16	17.11	0.00
1	5	0.00	0.37	68.71	20.10	0.00
2	2	0.01	1.06	69.35	17.40	0.00
2	6	0.00	0.38	69.13	19.20	0.00
3	3	0.00	0.53	75.01	12.76	0.00
3	7	0.01	2.42	63.27	8.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.66	15.29	0.00
0	0	0.01	0.38	76.56	12.35	0.00
0	4	0.00	0.55	72.86	17.84	0.00
1	1	0.01	0.41	75.01	14.90	0.00
1	5	0.00	0.25	72.21	18.73	0.00
2	2	0.00	0.50	69.80	20.05	0.00
2	6	0.01	0.59	70.76	19.92	0.00
3	3	0.00	0.58	80.58	9.25	0.00
3	7	0.01	2.23	63.81	9.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.86	72.13	15.81	0.00
