Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.17	2.13	1.55	0.00
0	0	0.00	1.18	1.72	1.19	0.00
0	4	0.00	0.00	1.68	3.16	0.00
1	1	0.00	0.03	1.08	0.62	0.00
1	5	0.12	0.08	3.61	1.43	0.00
2	2	0.00	0.00	2.87	2.18	0.00
2	6	0.00	0.00	1.28	0.49	0.00
3	3	0.27	0.04	3.14	2.53	0.00
3	7	0.15	0.00	1.67	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	1.72	9.89	7.40	0.51
0	0	0.35	3.08	12.40	8.19	0.00
0	4	0.00	0.06	6.36	10.16	0.00
1	1	0.37	1.39	11.52	6.84	0.00
1	5	0.00	0.07	7.23	7.47	0.00
2	2	0.39	7.97	12.22	2.59	4.00
2	6	0.01	0.61	12.75	11.39	0.06
3	3	0.45	0.44	10.83	5.04	0.00
3	7	0.00	0.12	5.79	7.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	2.38	13.07	13.57	0.00
0	0	0.01	5.53	11.71	10.82	0.00
0	4	0.00	0.08	14.34	23.29	0.00
1	1	0.00	0.84	13.76	11.70	0.00
1	5	0.00	0.05	12.48	14.54	0.00
2	2	0.64	12.15	7.73	5.08	0.00
2	6	0.05	0.14	14.44	14.69	0.00
3	3	0.01	0.13	14.96	15.46	0.00
3	7	0.00	0.09	15.10	12.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	2.76	11.79	13.74	0.00
0	0	0.00	3.81	12.59	9.15	0.00
0	4	0.00	0.05	12.33	15.85	0.00
1	1	0.00	0.07	13.23	16.57	0.00
1	5	0.00	0.06	12.18	16.25	0.00
2	2	0.38	8.76	9.31	11.63	0.00
2	6	0.19	9.13	10.04	12.33	0.00
3	3	0.00	0.10	12.19	9.78	0.00
3	7	0.00	0.10	12.62	18.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	2.42	16.37	15.85	0.48
0	0	0.01	0.21	20.26	23.10	0.00
0	4	0.00	0.11	16.04	24.13	0.00
1	1	0.06	0.27	19.81	19.17	0.00
1	5	0.00	0.16	16.84	14.48	0.00
2	2	0.39	6.28	13.37	11.11	0.00
2	6	0.32	6.54	13.08	10.12	2.56
3	3	0.16	5.58	14.73	11.79	1.23
3	7	0.00	0.21	16.58	12.64	0.03
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	3.56	22.35	22.37	0.08
0	0	0.02	15.37	19.82	8.46	0.00
0	4	0.01	3.74	20.66	25.67	0.46
1	1	0.00	2.40	21.53	19.27	0.00
1	5	0.00	0.12	23.04	22.69	0.00
2	2	0.00	0.16	23.05	18.62	0.00
2	6	0.07	2.27	22.20	37.48	0.05
3	3	0.08	1.80	23.14	24.34	0.00
3	7	0.10	2.64	25.40	22.44	0.10
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	3.16	22.68	21.14	0.03
0	0	0.00	0.49	28.34	16.62	0.00
0	4	0.00	0.38	24.63	23.38	0.00
1	1	0.19	9.91	20.54	11.62	0.07
1	5	0.74	8.64	19.30	13.10	0.18
2	2	0.11	4.79	22.14	20.40	0.00
2	6	0.06	0.35	21.95	21.14	0.02
3	3	0.00	0.36	22.43	31.11	0.00
3	7	0.00	0.35	22.10	31.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	3.69	22.24	21.65	0.00
0	0	0.01	1.45	27.17	16.38	0.00
0	4	0.01	3.83	20.89	21.41	0.00
1	1	0.01	0.32	25.65	17.87	0.00
1	5	0.00	0.35	22.68	29.37	0.00
2	2	0.47	8.36	17.20	21.14	0.00
2	6	0.01	0.28	22.91	27.61	0.00
3	3	0.48	14.57	15.78	9.87	0.00
3	7	0.01	0.34	25.61	29.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	3.61	20.54	24.30	0.01
0	0	0.00	0.29	26.22	22.95	0.00
0	4	0.00	0.18	20.85	29.33	0.00
1	1	0.00	0.21	20.71	23.23	0.00
1	5	0.00	0.16	20.48	22.47	0.00
2	2	0.00	0.17	20.99	39.90	0.00
2	6	0.00	0.11	20.53	29.57	0.07
3	3	0.89	26.72	6.46	0.00	0.00
3	7	0.19	1.07	28.66	27.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	1.99	26.23	25.05	0.41
0	0	0.02	8.30	23.65	12.35	1.60
0	4	0.00	0.92	30.09	35.00	1.04
1	1	0.00	0.28	29.07	30.25	0.00
1	5	0.10	0.28	26.71	25.17	0.54
2	2	0.00	0.26	27.34	33.50	0.00
2	6	0.00	0.27	27.32	27.36	0.10
3	3	0.63	5.14	16.86	14.35	0.00
3	7	0.00	0.41	28.00	21.67	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	3.62	21.67	22.21	0.19
