Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.50	0.45	8.14	4.32	0.00
0	0	6.03	2.24	39.13	18.94	0.00
0	4	0.00	0.00	0.88	0.29	0.01
1	1	0.00	0.00	0.97	1.08	0.00
1	5	0.16	0.00	0.94	0.68	0.00
2	2	0.00	0.00	0.84	0.10	0.00
2	6	0.13	0.00	1.30	1.08	0.00
3	3	0.00	0.00	0.89	1.57	0.00
3	7	5.66	1.32	20.18	10.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.91	0.39	7.05	5.36	0.00
0	0	8.14	0.88	11.77	14.95	0.00
0	4	0.00	0.00	0.18	0.40	0.00
1	1	0.00	0.02	0.39	0.98	0.00
1	5	0.00	0.00	0.77	0.10	0.00
2	2	0.00	0.00	0.38	1.48	0.00
2	6	0.00	0.01	1.17	1.34	0.00
3	3	0.00	0.00	0.44	0.69	0.00
3	7	7.12	2.21	41.31	22.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.51	0.45	7.63	7.60	0.00
0	0	6.03	1.83	35.72	15.74	0.00
0	4	0.00	0.00	0.51	0.99	0.00
1	1	0.00	0.00	0.82	2.75	0.00
1	5	0.00	0.00	0.45	0.89	0.00
2	2	0.00	0.00	0.73	0.50	0.00
2	6	0.00	0.02	1.02	1.41	0.00
3	3	0.00	0.00	0.09	1.09	0.00
3	7	6.08	1.71	21.60	37.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.26	0.29	6.67	4.48	0.00
0	0	9.06	0.68	10.99	8.88	0.00
0	4	0.09	0.01	0.51	0.00	0.00
1	1	0.00	0.00	0.20	1.09	0.00
1	5	0.00	0.00	1.54	1.19	0.00
2	2	0.00	0.00	0.26	1.09	0.00
2	6	0.00	0.00	0.67	1.00	0.00
3	3	0.00	0.02	0.40	0.79	0.00
3	7	8.97	1.59	38.81	21.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.29	9.37	4.50	1.67
0	0	0.01	2.26	66.39	24.89	0.00
0	4	0.00	0.00	2.51	0.09	9.84
1	1	0.00	0.00	1.74	1.64	0.00
1	5	0.00	0.00	0.00	0.69	0.00
2	2	0.01	0.02	1.04	0.79	3.47
2	6	0.00	0.02	1.38	3.19	0.00
3	3	0.00	0.00	0.54	0.99	0.00
3	7	0.00	0.03	1.31	3.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	9.13	4.25	0.00
0	0	0.00	2.35	64.56	26.44	0.00
0	4	0.00	0.00	1.28	1.18	0.00
1	1	0.00	0.03	1.55	1.41	0.00
1	5	0.00	0.00	1.24	0.47	0.00
2	2	0.00	0.00	0.93	0.49	0.00
2	6	0.00	0.06	1.60	1.41	0.00
3	3	0.00	0.00	0.23	1.30	0.00
3	7	0.00	0.03	1.65	1.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.78	0.31	8.46	4.11	0.44
0	0	3.30	1.96	54.16	23.37	0.00
0	4	0.00	0.00	0.77	0.21	2.65
1	1	2.74	0.50	9.21	5.37	0.00
1	5	0.00	0.00	0.54	1.18	0.00
2	2	0.00	0.02	0.96	0.39	0.79
2	6	0.24	0.02	1.10	0.69	0.00
3	3	0.00	0.00	0.48	0.89	0.00
3	7	0.00	0.00	0.50	0.79	0.12
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	8.77	3.72	0.68
0	0	0.00	2.75	65.88	24.76	0.00
0	4	0.00	0.00	0.40	0.09	5.47
1	1	0.00	0.00	0.35	0.99	0.00
1	5	0.00	0.00	0.45	0.70	0.00
2	2	0.00	0.00	0.74	0.40	0.00
2	6	0.00	0.00	1.36	1.50	0.00
3	3	0.00	0.11	0.59	0.69	0.00
3	7	0.00	0.00	0.39	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	4.36	0.55	7.13	4.04	0.01
0	0	17.73	1.04	11.48	11.50	0.05
0	4	0.00	0.00	0.43	0.10	0.00
1	1	10.18	1.91	20.66	7.65	0.00
1	5	0.00	0.00	0.94	0.89	0.00
2	2	0.00	0.00	0.57	0.69	0.00
2	6	0.00	0.01	0.67	1.38	0.00
3	3	6.94	1.40	21.22	9.73	0.00
3	7	0.00	0.01	1.09	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.95	0.34	6.61	4.36	0.00
0	0	11.30	0.40	9.03	10.32	0.00
0	4	0.00	0.00	0.40	0.30	0.00
1	1	0.00	0.00	0.88	0.17	0.00
1	5	0.00	0.00	0.91	0.99	0.00
2	2	0.00	0.01	0.62	0.60	0.00
2	6	0.00	0.02	0.40	1.19	0.00
3	3	12.28	2.31	40.28	20.42	0.00
3	7	0.00	0.00	0.36	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.63	0.31	6.71	4.20	0.00
0	0	10.67	0.67	9.08	6.03	0.00
0	4	0.00	0.01	0.99	0.39	0.00
1	1	0.00	0.00	0.68	1.09	0.00
1	5	0.00	0.00	0.28	1.38	0.00
2	2	0.00	0.00	0.56	1.29	0.00
2	6	0.00	0.02	0.83	1.49	0.00
3	3	10.35	1.77	40.78	20.53	0.00
3	7	0.00	0.00	0.47	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.58	0.26	6.51	4.35	0.10
0	0	9.84	0.56	9.92	8.65	0.00
0	4	0.00	0.00	0.33	0.40	0.00
1	1	0.00	0.02	0.32	1.40	0.00
1	5	0.00	0.00	0.18	0.41	0.00
2	2	0.00	0.00	0.28	1.09	0.00
2	6	0.00	0.00	0.86	0.96	0.00
3	3	10.79	1.47	39.48	20.89	0.00
3	7	0.00	0.00	0.75	1.01	0.81
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.78	0.46	6.41	4.36	0.16
0	0	16.16	0.38	8.79	10.27	0.00
0	4	0.00	0.00	0.27	0.89	0.00
1	1	7.16	2.06	19.91	10.84	0.00
1	5	0.00	0.00	0.24	1.09	0.00
2	2	0.00	0.00	0.32	0.80	0.00
2	6	0.00	0.00	0.41	1.15	0.00
3	3	6.92	1.27	21.13	8.84	0.00
3	7	0.00	0.00	0.26	0.99	1.29
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.11	0.44	7.03	4.97	0.00
0	0	12.22	0.77	11.86	15.21	0.00
0	4	0.00	0.00	0.18	0.70	0.00
1	1	12.62	2.75	41.77	18.92	0.00
1	5	0.00	0.00	0.45	0.89	0.00
2	2	0.00	0.00	0.35	0.79	0.00
2	6	0.00	0.02	0.65	1.28	0.00
3	3	0.00	0.02	0.50	0.69	0.00
3	7	0.00	0.00	0.49	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.29	0.41	6.71	4.93	0.00
0	0	9.31	0.97	9.91	13.63	0.00
0	4	0.00	0.01	0.44	0.48	0.00
1	1	9.00	2.26	40.85	22.22	0.00
1	5	0.00	0.00	0.22	0.59	0.00
2	2	0.00	0.00	0.68	0.39	0.00
2	6	0.00	0.05	1.00	0.16	0.00
3	3	0.00	0.00	0.35	0.99	0.00
3	7	0.00	0.01	0.23	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.33	0.29	7.53	5.28	0.25
0	0	10.12	0.75	13.64	14.00	0.00
0	4	0.00	0.00	0.45	1.40	0.00
1	1	8.54	1.48	42.29	22.40	0.00
