Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.92	0.34	6.89	3.85	0.01
0	0	10.80	0.63	8.58	7.89	0.12
0	4	0.00	0.07	0.89	0.29	0.00
1	1	0.00	0.01	1.34	0.58	0.00
1	5	0.72	0.00	0.36	0.39	0.00
2	2	0.00	0.00	0.89	0.79	0.00
2	6	0.19	0.03	1.29	0.79	0.00
3	3	11.63	1.91	40.78	19.28	0.00
3	7	0.00	0.06	0.99	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.89	0.36	7.51	4.04	0.00
0	0	16.20	0.72	11.89	10.28	0.00
0	4	0.00	0.02	0.47	0.59	0.00
1	1	0.00	0.03	1.76	1.08	0.00
1	5	0.10	0.00	1.69	0.91	0.00
2	2	0.00	0.00	0.54	0.79	0.00
2	6	0.35	0.19	3.29	2.04	0.00
3	3	14.44	1.88	39.84	15.81	0.02
3	7	0.06	0.06	0.63	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.70	0.38	6.79	4.39	0.00
0	0	10.85	0.77	11.40	7.88	0.00
0	4	0.00	0.00	0.41	1.20	0.00
1	1	0.00	0.02	0.60	1.09	0.00
1	5	0.00	0.00	0.59	2.76	0.00
2	2	0.00	0.00	0.55	1.09	0.00
2	6	10.72	2.27	38.64	18.79	0.00
3	3	0.00	0.00	0.62	1.69	0.00
3	7	0.01	0.00	1.48	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.46	9.46	2.95	6.01
0	0	0.01	3.66	71.24	18.66	0.00
0	4	0.00	0.00	1.34	0.11	48.06
1	1	0.00	0.01	1.11	0.88	0.00
1	5	0.00	0.03	0.66	0.71	0.00
2	2	0.00	0.00	0.23	0.60	0.00
2	6	0.00	0.00	0.39	0.79	0.00
3	3	0.00	0.00	0.37	0.99	0.00
3	7	0.00	0.00	0.35	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.44	9.66	3.75	7.10
0	0	0.01	3.52	70.67	19.38	0.00
0	4	0.00	0.00	1.08	0.60	53.26
1	1	0.00	0.00	1.19	0.40	0.00
1	5	0.00	0.00	1.26	1.99	3.47
2	2	0.00	0.00	0.23	1.29	0.00
2	6	0.00	0.02	0.69	3.37	0.00
3	3	0.00	0.00	1.54	2.05	0.00
3	7	0.00	0.00	0.57	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.71	0.34	7.19	4.51	0.01
0	0	11.51	0.51	9.85	8.60	0.11
0	4	0.00	0.00	1.03	0.09	0.00
1	1	0.00	0.06	1.66	0.79	0.00
1	5	0.00	0.02	2.16	1.93	0.00
2	2	0.00	0.00	0.00	0.50	0.00
2	6	10.20	2.10	41.18	20.42	0.00
3	3	0.00	0.03	1.47	2.70	0.00
3	7	0.00	0.00	0.18	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.16	0.32	6.54	4.42	0.11
0	0	9.26	0.75	7.90	5.04	0.00
