Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.03	3.37	8.02	0.00
0	0	0.00	0.00	11.85	16.63	0.00
0	4	0.05	0.01	2.35	0.00	0.00
1	1	0.00	0.00	2.54	3.19	0.00
1	5	0.73	0.08	1.71	0.10	0.00
2	2	0.00	0.00	0.88	1.29	0.00
2	6	0.00	0.04	2.11	9.81	0.00
3	3	0.00	0.08	0.71	0.39	0.00
3	7	0.00	0.04	4.70	32.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	1.21	1.79	0.00
0	0	0.00	0.00	1.53	2.68	0.00
0	4	0.00	0.00	0.94	0.79	0.00
1	1	0.00	0.04	2.24	3.46	0.00
1	5	0.00	0.00	1.16	0.79	0.00
2	2	0.00	0.02	0.30	0.20	0.00
2	6	0.00	0.01	1.18	4.67	0.00
3	3	0.00	0.01	0.90	0.09	0.00
3	7	0.00	0.00	1.42	1.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.46	0.77	0.00
0	0	0.00	0.00	0.36	0.90	0.00
0	4	0.00	0.14	0.07	0.00	0.00
1	1	0.00	0.00	0.54	0.79	0.00
1	5	0.00	0.00	0.40	0.90	0.00
2	2	0.00	0.02	0.58	0.80	0.00
2	6	0.00	0.00	0.85	0.70	0.00
3	3	0.00	0.00	0.72	0.90	0.00
3	7	0.00	0.00	0.18	1.16	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.49	0.85	0.00
0	0	0.00	0.00	0.33	0.40	0.00
0	4	0.00	0.00	0.50	0.39	0.00
1	1	0.00	0.00	0.49	0.99	0.00
1	5	0.00	0.00	0.42	0.89	0.00
2	2	0.00	0.00	0.35	0.89	0.00
2	6	0.00	0.00	0.99	1.00	0.00
3	3	0.00	0.04	0.49	1.10	0.00
3	7	0.00	0.00	0.39	1.15	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.03	0.94	1.70	0.10
0	0	0.00	0.00	0.91	1.61	0.00
0	4	0.00	0.20	0.84	1.02	0.80
1	1	0.50	0.00	0.28	0.53	0.00
1	5	0.00	0.00	0.35	1.29	0.00
2	2	0.00	0.00	1.59	1.87	0.00
2	6	0.00	0.01	2.29	2.25	0.00
3	3	0.00	0.03	0.68	1.00	0.00
3	7	0.07	0.00	0.55	4.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.54	16.69	3.25	0.07
0	0	0.01	1.01	29.56	2.60	0.00
0	4	0.00	0.11	3.16	5.09	0.00
1	1	0.01	0.82	28.94	4.75	0.00
1	5	0.00	0.03	4.07	6.17	0.00
2	2	0.00	0.00	0.29	1.59	0.55
2	6	0.01	1.03	32.72	2.43	0.00
3	3	0.00	0.02	1.04	0.80	0.00
3	7	0.01	1.31	33.73	2.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.62	8.46	50.24	7.16	0.05
0	0	1.71	11.83	44.00	3.28	0.00
0	4	0.17	3.74	57.10	11.93	0.00
1	1	0.70	11.54	48.81	3.86	0.00
1	5	0.33	5.67	56.29	13.57	0.39
2	2	0.20	4.44	56.37	10.42	0.01
2	6	0.97	13.53	44.43	1.44	0.00
3	3	0.29	4.09	50.93	9.97	0.00
3	7	0.64	12.87	43.94	2.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.34	7.22	55.97	8.64	0.00
0	0	0.49	8.34	52.43	5.62	0.00
0	4	0.28	5.64	61.31	11.47	0.00
1	1	0.49	8.82	52.80	5.52	0.00
1	5	0.11	7.54	58.47	10.54	0.00
2	2	0.20	4.24	54.43	15.94	0.00
2	6	0.41	9.78	55.83	5.11	0.00
3	3	0.21	4.46	57.15	10.65	0.00
3	7	0.52	8.95	55.54	4.26	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.55	9.50	52.02	5.44	0.02
0	0	0.57	10.34	49.65	5.20	0.00
0	4	0.17	7.39	57.63	6.40	0.01
1	1	0.55	10.32	49.92	5.05	0.03
1	5	0.95	13.92	41.41	3.85	0.15
2	2	0.32	6.55	56.11	7.96	0.00
2	6	0.86	9.90	52.28	4.26	0.00
3	3	0.51	7.03	55.80	8.06	0.00
3	7	0.44	10.49	53.18	2.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.24	4.30	59.99	11.92	0.15
0	0	0.49	5.31	62.17	7.92	0.29
0	4	0.34	3.48	56.64	16.38	0.00
1	1	0.13	4.10	63.76	11.51	0.00
1	5	0.15	4.94	58.52	15.40	0.93
2	2	0.34	4.06	56.52	13.76	0.00
2	6	0.14	4.38	63.13	7.97	0.00
3	3	0.18	3.87	57.45	13.90	0.00
3	7	0.16	4.28	61.72	8.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.48	9.01	54.89	4.84	0.05
0	0	0.46	9.23	54.21	5.71	0.00
0	4	0.46	8.50	56.22	5.27	0.00
1	1	0.24	8.40	60.70	4.31	0.00
1	5	0.90	11.80	49.72	3.45	0.41
