Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.07	13.30	0.95	0.00
0	0	0.00	0.49	96.54	0.00	0.00
0	4	0.00	0.00	0.56	0.00	0.00
1	1	0.00	0.01	2.66	2.35	0.00
1	5	0.52	0.00	0.30	0.00	0.00
2	2	0.01	0.00	2.32	1.74	0.00
2	6	0.00	0.00	1.09	0.78	0.00
3	3	0.18	0.07	2.25	1.97	0.00
3	7	0.00	0.00	0.68	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	12.69	0.71	0.00
0	0	0.00	0.15	97.70	0.00	0.00
0	4	0.00	0.00	0.50	0.00	0.00
1	1	0.00	0.00	0.58	1.09	0.00
1	5	0.00	0.00	0.96	0.49	0.00
2	2	0.00	0.00	0.25	1.09	0.00
2	6	0.00	0.00	0.44	0.99	0.00
3	3	0.00	0.02	0.74	1.21	0.00
3	7	0.00	0.00	0.38	0.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.17	12.55	0.68	0.00
0	0	0.00	0.41	96.53	0.00	0.00
0	4	0.00	0.00	0.83	0.60	0.00
1	1	0.00	0.02	0.19	0.99	0.00
1	5	0.00	0.10	0.19	0.11	0.00
2	2	0.00	0.00	0.38	1.38	0.00
2	6	0.00	0.00	0.97	1.28	0.00
3	3	0.00	0.81	0.81	0.08	0.00
3	7	0.00	0.00	0.52	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	12.81	0.82	0.00
0	0	0.00	0.24	97.57	0.00	0.00
0	4	0.00	0.00	0.38	0.80	0.00
1	1	0.00	0.00	0.91	1.29	0.00
1	5	0.00	0.00	0.55	0.69	0.00
2	2	0.00	0.01	0.80	1.19	0.00
2	6	0.00	0.00	1.10	0.79	0.00
3	3	0.10	0.02	0.81	1.02	0.00
3	7	0.00	0.00	0.38	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	12.64	0.76	0.00
0	0	0.00	0.24	97.59	0.00	0.00
0	4	0.00	0.00	0.13	0.40	0.00
1	1	0.00	0.00	0.30	0.60	0.00
1	5	0.00	0.00	0.28	0.99	0.00
2	2	0.00	0.00	0.43	1.38	0.00
