Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.09	9.80	3.59	0.07
0	0	0.03	0.48	63.49	20.93	0.00
0	4	0.00	0.00	2.24	0.98	0.59
1	1	0.00	0.00	1.06	1.27	0.00
1	5	0.00	0.09	2.63	0.59	0.00
2	2	0.00	0.06	2.30	1.48	0.00
2	6	0.00	0.02	1.83	2.08	0.00
3	3	0.00	0.03	3.14	0.72	0.00
3	7	0.00	0.00	1.47	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	8.57	3.51	0.00
0	0	0.04	0.27	65.30	21.53	0.00
0	4	0.00	0.00	0.58	0.29	0.00
1	1	0.00	0.01	0.60	0.40	0.00
1	5	0.00	0.00	0.19	1.38	0.00
2	2	0.00	0.00	0.38	1.19	0.00
2	6	0.00	0.00	0.36	0.99	0.00
3	3	0.00	0.00	0.74	1.38	0.00
3	7	0.00	0.00	0.42	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.17	8.39	8.43	0.32
0	0	0.02	1.29	64.35	21.82	0.00
0	4	0.00	0.00	0.36	1.29	2.59
1	1	0.00	0.00	0.29	10.97	0.00
1	5	0.00	0.00	0.24	1.19	0.00
2	2	0.00	0.01	0.29	0.64	0.00
2	6	0.00	0.00	0.10	0.99	0.00
3	3	0.00	0.00	0.41	1.19	0.00
3	7	0.01	0.03	1.13	29.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	8.75	3.55	0.00
0	0	0.04	0.35	65.26	21.50	0.00
0	4	0.00	0.00	0.82	1.26	0.00
1	1	0.00	0.00	0.38	0.99	0.00
1	5	0.00	0.00	0.34	1.09	0.00
2	2	0.00	0.00	0.92	1.10	0.00
2	6	0.00	0.02	0.89	0.30	0.00
3	3	0.00	0.00	0.46	1.69	0.00
3	7	0.00	0.00	0.88	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.08	8.25	3.33	0.12
0	0	0.03	0.60	63.33	20.15	0.00
0	4	0.00	0.03	0.63	1.15	0.96
1	1	0.00	0.00	0.30	0.40	0.00
1	5	0.00	0.00	0.32	1.09	0.00
2	2	0.00	0.00	0.36	0.79	0.00
2	6	0.00	0.00	0.24	0.89	0.00
3	3	0.00	0.00	0.62	1.29	0.00
3	7	0.00	0.00	0.20	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	8.69	3.45	0.10
0	0	0.04	0.28	65.59	21.19	0.00
0	4	0.00	0.04	1.13	1.18	0.77
1	1	0.00	0.02	0.39	1.00	0.00
1	5	0.00	0.00	0.19	1.03	0.00
2	2	0.00	0.00	0.19	0.99	0.00
2	6	0.00	0.00	0.37	0.70	0.00
3	3	0.00	0.00	0.94	0.81	0.00
3	7	0.00	0.00	0.73	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	0.04	8.59	3.48	0.30
0	0	0.14	0.29	64.93	21.13	0.00
0	4	0.78	0.01	0.99	1.07	2.38
1	1	0.00	0.00	0.36	0.79	0.00
1	5	0.00	0.00	0.24	1.30	0.00
2	2	0.00	0.02	0.49	1.00	0.00
2	6	0.00	0.00	0.10	1.09	0.00
3	3	0.00	0.00	1.06	0.91	0.00
3	7	0.01	0.01	0.53	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	8.64	3.55	0.22
0	0	0.04	0.41	65.52	21.11	0.00
0	4	0.00	0.00	0.67	0.89	1.73
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.00	0.44	1.19	0.00
2	2	0.00	0.00	0.43	1.18	0.00
2	6	0.00	0.00	0.23	1.08	0.00
3	3	0.00	0.00	0.91	0.90	0.00
3	7	0.00	0.00	0.66	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.62	3.68	0.21
0	0	0.05	0.38	65.34	21.32	0.00
0	4	0.00	0.04	1.70	1.09	1.69
1	1	0.00	0.01	0.19	0.21	0.00
1	5	0.00	0.00	0.10	1.19	0.00
2	2	0.00	0.00	0.39	1.28	0.00
2	6	0.00	0.00	0.46	1.29	0.00
3	3	0.00	0.00	0.57	1.48	0.00
3	7	0.00	0.03	0.20	1.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.19	3.48	0.13
0	0	0.04	0.24	63.09	20.97	0.00
0	4	0.00	0.00	0.55	1.78	1.01
1	1	0.00	0.00	0.14	0.40	0.00
1	5	0.00	0.00	0.34	0.90	0.00
2	2	0.00	0.00	0.18	0.50	0.00
2	6	0.00	0.00	0.19	1.10	0.00
3	3	0.00	0.00	0.59	1.29	0.00
3	7	0.00	0.00	0.45	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.65	3.43	0.00
0	0	0.05	0.42	65.66	20.94	0.00
0	4	0.00	0.00	1.11	0.19	0.00
1	1	0.00	0.00	0.27	0.79	0.00
1	5	0.00	0.00	0.35	0.70	0.00
2	2	0.00	0.00	0.33	1.09	0.00
2	6	0.00	0.02	0.69	1.29	0.00
3	3	0.00	0.00	0.41	1.59	0.00
3	7	0.00	0.00	0.38	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.64	3.55	0.11
0	0	0.05	0.35	64.69	21.25	0.00
0	4	0.00	0.00	0.58	1.39	0.85
1	1	0.00	0.00	0.38	0.80	0.00
1	5	0.00	0.00	0.65	1.49	0.00
2	2	0.00	0.02	0.98	0.40	0.00
2	6	0.00	0.00	0.23	0.99	0.00
3	3	0.00	0.03	0.70	1.00	0.00
3	7	0.00	0.00	0.92	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.54	3.39	0.13
0	0	0.06	0.14	65.42	21.52	0.00
0	4	0.00	0.00	0.83	0.18	1.01
1	1	0.00	0.03	0.20	0.90	0.00
1	5	0.00	0.00	0.10	0.99	0.00
2	2	0.00	0.00	0.58	0.49	0.00
2	6	0.00	0.00	0.37	0.79	0.00
3	3	0.00	0.01	0.45	1.28	0.00
3	7	0.00	0.02	0.40	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.47	3.48	0.00
0	0	0.08	0.14	65.23	21.68	0.00
0	4	0.00	0.03	0.79	0.90	0.01
1	1	0.00	0.00	0.15	0.63	0.00
1	5	0.00	0.00	0.31	0.99	0.00
2	2	0.00	0.00	0.20	0.41	0.00
2	6	0.00	0.00	0.10	1.09	0.00
3	3	0.00	0.00	0.49	1.08	0.00
3	7	0.00	0.01	0.45	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	8.31	3.23	0.13
0	0	0.07	0.02	62.70	21.33	0.00
0	4	0.00	0.00	0.71	0.30	1.00
1	1	0.00	0.00	0.54	0.10	0.00
