Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	5.66	0.56	12.59	6.04	1.12
0	0	43.85	0.61	32.28	18.02	0.00
0	4	0.01	3.74	61.28	27.39	0.00
1	1	0.00	0.00	1.23	0.39	0.00
1	5	0.53	0.00	0.83	0.39	0.00
2	2	0.42	0.10	1.07	0.30	8.99
2	6	0.00	0.02	1.33	0.91	0.00
3	3	0.00	0.00	1.46	0.20	0.00
3	7	0.47	0.00	1.25	0.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	5.20	0.57	12.48	5.69	0.01
0	0	41.58	1.54	36.83	15.33	0.11
0	4	0.01	2.99	58.64	25.35	0.00
1	1	0.00	0.00	0.88	0.50	0.00
1	5	0.00	0.00	0.47	0.49	0.00
2	2	0.00	0.00	1.14	0.59	0.00
2	6	0.00	0.00	0.54	1.04	0.00
3	3	0.00	0.02	0.20	0.89	0.00
3	7	0.00	0.00	1.07	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.52	9.18	7.13	4.19
0	0	0.01	3.83	69.26	20.67	0.00
0	4	0.00	0.00	0.27	0.79	33.52
1	1	0.00	0.00	1.10	2.20	0.00
1	5	0.00	0.00	0.35	0.90	0.00
2	2	0.06	0.04	0.64	0.71	0.00
2	6	0.00	0.00	0.44	1.59	0.00
3	3	0.00	0.02	0.30	0.41	0.00
3	7	0.04	0.23	1.15	29.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.38	8.81	3.57	1.16
0	0	0.00	3.01	67.22	23.28	0.00
0	4	0.00	0.00	0.54	0.70	9.26
1	1	0.00	0.00	0.33	0.79	0.00
1	5	0.00	0.02	0.29	0.99	0.00
2	2	0.00	0.03	0.78	0.24	0.00
2	6	0.00	0.00	0.19	0.98	0.00
3	3	0.00	0.00	0.37	0.79	0.00
3	7	0.00	0.00	0.77	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.44	9.39	3.57	1.02
0	0	0.06	3.40	66.98	20.58	0.00
0	4	0.00	0.01	1.67	0.29	8.12
1	1	0.00	0.00	0.64	0.40	0.00
1	5	0.00	0.01	0.31	0.88	0.00
2	2	0.00	0.01	1.38	2.01	0.00
2	6	0.00	0.02	1.03	1.28	0.00
3	3	0.00	0.00	0.36	1.68	0.00
3	7	0.00	0.06	2.74	1.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.44	9.59	3.73	1.11
0	0	0.02	3.38	68.57	21.06	0.00
0	4	0.00	0.03	0.29	0.30	8.88
1	1	0.00	0.02	0.44	1.49	0.00
1	5	0.00	0.02	1.01	0.00	0.00
2	2	0.00	0.00	1.52	2.31	0.00
2	6	0.00	0.00	1.89	1.20	0.00
3	3	0.00	0.01	0.69	2.89	0.00
3	7	0.00	0.04	2.30	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.35	8.84	3.60	0.29
0	0	0.01	2.72	67.11	23.55	0.00
0	4	0.06	0.00	0.47	0.39	2.32
1	1	0.00	0.04	0.85	0.50	0.00
1	5	0.00	0.04	0.60	0.10	0.00
2	2	0.00	0.00	0.68	0.52	0.00
2	6	0.00	0.00	0.40	1.17	0.00
3	3	0.00	0.00	0.26	1.36	0.00
3	7	0.20	0.00	0.33	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	8.81	3.66	0.79
0	0	0.00	2.85	66.48	24.11	0.00
0	4	0.00	0.00	0.75	0.32	6.29
1	1	0.00	0.00	0.65	0.30	0.00
1	5	0.00	0.00	0.83	0.50	0.00
2	2	0.00	0.02	0.79	0.53	0.00
2	6	0.00	0.00	0.41	1.10	0.00
3	3	0.00	0.00	0.28	0.85	0.00
3	7	0.00	0.00	0.25	1.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	8.76	3.73	0.56
0	0	0.00	2.42	64.78	26.27	0.00
0	4	0.00	0.00	0.25	0.29	4.48
1	1	0.00	0.01	1.26	0.68	0.00
1	5	0.00	0.00	0.77	0.28	0.00
2	2	0.00	0.01	1.02	0.99	0.00
2	6	0.00	0.00	0.86	0.49	0.00
3	3	0.00	0.03	0.67	0.44	0.00
3	7	0.00	0.00	0.50	0.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	8.66	3.72	1.12
