Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	9.29	3.63	0.00
0	0	0.05	0.19	63.78	21.21	0.00
0	4	0.00	0.00	0.74	0.29	0.00
1	1	0.00	0.00	1.71	2.07	0.00
1	5	0.00	0.00	2.16	0.99	0.00
2	2	0.00	0.00	1.92	1.88	0.00
2	6	0.00	0.01	0.95	0.28	0.00
3	3	0.00	0.00	2.36	2.08	0.00
3	7	0.00	0.00	0.69	0.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.78	3.11	0.00
0	0	0.06	0.41	65.49	21.19	0.00
0	4	0.00	0.00	0.88	0.61	0.00
1	1	0.00	0.04	1.21	0.22	0.00
1	5	0.00	0.01	0.50	0.00	0.00
2	2	0.00	0.00	0.20	0.89	0.00
2	6	0.00	0.00	0.99	0.60	0.00
3	3	0.00	0.00	0.26	0.99	0.00
3	7	0.00	0.00	0.75	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.59	3.35	0.00
0	0	0.04	0.26	65.18	21.69	0.00
0	4	0.00	0.00	0.97	0.20	0.00
1	1	0.00	0.00	0.62	0.60	0.00
1	5	0.00	0.00	0.52	0.80	0.00
2	2	0.00	0.02	0.29	0.80	0.00
2	6	0.00	0.00	0.41	1.21	0.00
3	3	0.00	0.00	0.38	0.79	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.51	3.50	0.00
0	0	0.05	0.29	65.41	21.36	0.00
0	4	0.00	0.00	1.10	0.52	0.00
1	1	0.00	0.00	0.17	0.99	0.00
1	5	0.00	0.00	0.36	0.80	0.00
2	2	0.00	0.00	0.23	1.19	0.00
2	6	0.00	0.02	0.41	1.29	0.00
3	3	0.00	0.00	0.10	1.00	0.00
3	7	0.00	0.00	0.29	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.24	3.31	0.00
0	0	0.03	0.27	62.91	20.92	0.00
0	4	0.00	0.02	0.49	0.51	0.00
1	1	0.00	0.03	0.19	1.00	0.00
1	5	0.00	0.00	0.36	0.80	0.00
2	2	0.00	0.00	0.36	0.69	0.00
2	6	0.00	0.00	0.36	0.93	0.00
3	3	0.01	0.00	1.01	0.80	0.00
3	7	0.00	0.02	0.29	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	8.90	3.77	0.00
0	0	0.03	0.28	65.48	21.40	0.00
0	4	0.00	0.00	0.54	0.00	0.00
1	1	0.00	0.00	2.07	1.28	0.00
1	5	0.00	0.01	0.60	0.00	0.00
2	2	0.00	0.00	0.40	2.71	0.00
2	6	0.00	0.00	0.78	2.38	0.00
3	3	0.00	0.00	0.46	1.57	0.00
3	7	0.00	0.00	0.84	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.04	8.94	3.34	0.07
0	0	0.02	0.28	65.19	21.60	0.00
0	4	0.00	0.04	1.08	0.00	0.59
1	1	0.00	0.01	0.59	1.38	0.00
1	5	0.00	0.00	0.53	0.99	0.00
2	2	0.01	0.00	1.96	0.03	0.00
2	6	0.00	0.01	1.10	0.41	0.00
3	3	0.14	0.00	0.20	1.29	0.00
3	7	0.00	0.00	0.86	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	8.73	3.35	0.00
0	0	0.02	0.23	65.34	21.59	0.00
0	4	0.00	0.00	0.69	0.30	0.00
1	1	0.00	0.00	1.02	0.39	0.00
1	5	0.00	0.00	0.51	1.00	0.00
2	2	0.00	0.00	0.55	0.59	0.00
2	6	0.00	0.01	0.35	1.19	0.00
3	3	0.00	0.01	0.39	0.80	0.00
3	7	0.00	0.00	0.99	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	8.76	3.23	0.09
0	0	0.03	0.18	65.68	21.27	0.00
0	4	0.00	0.00	0.53	0.10	0.70
1	1	0.00	0.01	0.30	0.79	0.00
1	5	0.00	0.00	0.18	0.89	0.00
2	2	0.00	0.00	0.27	0.99	0.00
2	6	0.00	0.00	0.98	0.69	0.00
3	3	0.00	0.00	1.04	0.29	0.00
3	7	0.00	0.01	1.09	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.27	3.52	0.01
0	0	0.03	0.35	63.28	20.49	0.00
0	4	0.00	0.00	1.05	0.00	0.00
1	1	0.00	0.00	0.63	1.77	0.00
1	5	0.00	0.00	0.13	0.99	0.00
2	2	0.00	0.00	0.09	1.51	0.00
2	6	0.00	0.00	0.31	1.19	0.00
3	3	0.02	0.00	0.27	0.89	0.09
3	7	0.00	0.00	0.39	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
