Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	1.84	11.93	10.85	1.20
0	0	0.00	0.55	13.23	5.16	3.50
0	4	0.00	0.00	19.85	78.66	0.00
1	1	0.15	14.06	56.04	0.00	0.00
1	5	0.00	0.00	0.57	0.09	6.14
2	2	0.00	0.02	0.93	0.20	0.00
2	6	0.00	0.05	1.78	1.19	0.00
3	3	0.20	0.00	0.99	0.30	0.00
3	7	0.09	0.07	2.04	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.62	10.83	11.62	0.00
0	0	0.00	4.91	63.95	3.40	0.00
0	4	0.00	0.00	17.69	80.72	0.00
1	1	0.00	0.01	1.09	5.83	0.00
1	5	0.00	0.00	0.58	0.69	0.00
2	2	0.00	0.02	0.98	0.50	0.00
2	6	0.00	0.00	0.35	0.80	0.00
3	3	0.00	0.00	0.93	0.30	0.00
3	7	0.00	0.02	1.09	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	11.13	11.16	0.00
0	0	0.01	5.08	64.46	2.78	0.00
0	4	0.00	0.00	21.13	76.49	0.00
1	1	0.00	0.00	0.91	4.49	0.00
1	5	0.00	0.00	0.22	0.69	0.00
2	2	0.00	0.04	1.21	1.48	0.00
2	6	0.10	0.00	0.39	1.66	0.00
3	3	0.00	0.00	0.47	0.79	0.00
3	7	0.00	0.00	0.24	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.61	11.15	11.00	0.00
0	0	0.01	4.82	63.39	4.06	0.00
0	4	0.00	0.00	22.26	76.13	0.00
1	1	0.00	0.00	0.71	4.54	0.00
1	5	0.00	0.00	0.53	1.19	0.00
2	2	0.00	0.01	1.07	0.40	0.00
2	6	0.00	0.02	0.78	0.10	0.00
3	3	0.00	0.00	0.10	0.99	0.00
3	7	0.00	0.00	0.37	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.49	9.27	12.42	0.44
0	0	0.04	3.94	57.27	9.39	0.00
0	4	0.00	0.02	14.72	81.32	0.00
1	1	0.00	0.00	0.45	4.17	0.00
1	5	0.00	0.00	0.18	1.10	0.00
2	2	0.00	0.00	0.46	0.70	3.50
2	6	0.00	0.00	0.70	0.81	0.00
3	3	0.00	0.00	0.32	0.81	0.00
3	7	0.00	0.00	0.09	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.56	10.31	11.44	0.00
0	0	0.01	4.52	62.54	5.11	0.00
0	4	0.00	0.00	18.24	80.16	0.00
1	1	0.00	0.00	0.22	1.38	0.00
1	5	0.00	0.00	0.19	0.90	0.00
2	2	0.00	0.00	0.39	1.47	0.00
2	6	0.00	0.00	0.49	1.19	0.00
3	3	0.00	0.00	0.35	0.69	0.00
3	7	0.00	0.00	0.07	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.64	10.64	11.10	0.00
0	0	0.01	5.06	64.16	3.09	0.00
0	4	0.01	0.00	17.30	58.60	0.01
1	1	0.00	0.00	0.70	0.49	0.00
1	5	0.00	0.00	0.14	0.99	0.00
2	2	0.00	0.02	0.65	1.01	0.00
2	6	0.00	0.01	1.32	22.83	0.00
3	3	0.12	0.00	0.49	0.78	0.00
3	7	0.00	0.00	0.37	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.69	10.70	11.17	1.53
0	0	0.01	5.50	63.55	3.33	0.00
0	4	0.00	0.00	16.65	47.97	12.24
1	1	0.00	0.00	0.68	0.70	0.00
1	5	0.00	0.00	0.46	1.79	0.00
2	2	0.00	0.01	1.15	1.57	0.00
2	6	0.00	0.00	2.11	32.26	0.00
3	3	0.00	0.01	0.70	0.69	0.00
3	7	0.00	0.00	0.30	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.57	10.69	11.23	0.00
0	0	0.00	4.52	63.68	4.15	0.00
0	4	0.00	0.00	19.64	78.77	0.00
1	1	0.00	0.02	0.29	0.89	0.00
1	5	0.00	0.00	0.20	1.19	0.00
2	2	0.00	0.00	0.55	1.48	0.00
2	6	0.00	0.00	0.28	1.18	0.00
3	3	0.00	0.00	0.45	0.79	0.00
3	7	0.03	0.00	0.48	1.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.92	10.04	15.18	0.15
0	0	0.01	7.25	60.14	6.27	0.00
0	4	0.00	0.00	16.96	80.41	0.00
1	1	0.00	0.00	0.68	2.39	0.00
1	5	0.00	0.02	0.28	0.99	0.00
2	2	0.02	0.00	0.49	1.10	1.20
2	6	0.00	0.00	0.18	0.94	0.00
3	3	0.00	0.00	0.36	0.59	0.00
3	7	0.01	0.11	1.20	28.75	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	11.11	10.88	0.00
0	0	0.00	5.74	65.13	1.49	0.00
0	4	0.00	0.00	20.22	76.55	0.00
1	1	0.00	0.00	0.84	1.19	0.00
1	5	0.00	0.00	0.40	1.19	0.00
2	2	0.00	0.00	0.24	1.08	0.00
2	6	0.00	0.01	0.62	3.04	0.00
3	3	0.00	0.00	0.29	1.50	0.00
3	7	0.00	0.00	1.16	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	9.61	12.09	1.16
0	0	0.02	5.10	59.24	8.07	0.00
0	4	0.00	0.00	11.85	44.11	9.24
1	1	0.00	0.00	0.59	0.19	0.00
1	5	0.00	0.00	0.34	1.18	0.00
2	2	0.00	0.00	0.53	0.49	0.00
2	6	0.00	0.02	2.52	41.51	0.00
3	3	0.00	0.00	1.11	0.99	0.00
3	7	0.00	0.01	0.70	0.13	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.60	9.32	12.79	4.91
0	0	0.02	4.79	61.43	6.23	0.00
0	4	0.00	0.00	6.03	21.43	39.27
1	1	0.00	0.00	0.71	4.45	0.00
1	5	0.00	0.00	0.12	0.60	0.00
2	2	0.00	0.00	0.75	0.11	0.00
2	6	0.00	0.00	4.33	67.54	0.00
3	3	0.00	0.00	0.74	0.68	0.00
3	7	0.00	0.00	0.44	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.74	11.03	10.93	0.07
0	0	0.01	5.89	64.67	1.92	0.00
0	4	0.00	0.00	18.74	70.16	0.00
1	1	0.00	0.00	0.33	2.29	0.59
1	5	0.00	0.00	1.16	0.89	0.00
2	2	0.00	0.00	1.02	0.39	0.00
2	6	0.00	0.02	1.63	9.55	0.00
3	3	0.00	0.00	0.20	1.28	0.00
3	7	0.00	0.00	0.50	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.84	10.67	10.61	0.00
0	0	0.01	6.71	61.69	3.19	0.00
0	4	0.00	0.03	21.35	74.39	0.00
1	1	0.00	0.00	0.48	1.33	0.00
1	5	0.00	0.00	0.28	1.09	0.00
2	2	0.00	0.00	0.36	1.09	0.00
2	6	0.00	0.00	0.57	1.39	0.00
