Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.04	13.43	0.89	0.00
0	0	0.00	0.03	1.34	0.79	0.00
0	4	0.00	0.03	2.51	0.39	0.00
1	1	0.00	0.04	0.59	0.49	0.00
1	5	0.08	0.13	97.53	0.00	0.00
2	2	0.00	0.04	2.82	1.20	0.00
2	6	0.00	0.00	0.63	1.28	0.00
3	3	0.00	0.03	0.76	0.39	0.00
3	7	0.11	0.00	1.29	2.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.92	1.58	0.00
0	0	0.00	0.00	1.55	1.19	0.00
0	4	0.00	0.00	0.75	1.19	0.00
1	1	0.00	0.00	0.39	0.99	0.00
1	5	0.00	0.03	97.96	0.00	0.00
2	2	0.00	0.02	0.42	1.38	0.00
2	6	0.00	0.00	0.99	1.48	0.00
3	3	0.00	0.00	0.37	1.58	0.00
3	7	0.00	0.03	0.94	4.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.89	3.66	0.00
0	0	0.00	0.01	0.77	1.09	0.00
0	4	0.01	0.00	0.23	0.99	0.00
1	1	0.00	0.00	0.78	1.18	0.00
1	5	0.00	0.05	97.94	0.00	0.00
2	2	0.00	0.02	1.41	0.10	0.02
2	6	0.00	0.00	0.24	0.69	0.00
3	3	0.00	0.02	0.68	1.00	0.00
3	7	0.01	0.14	1.08	24.21	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.76	0.72	0.00
0	0	0.00	0.00	0.25	0.99	0.00
0	4	0.00	0.00	0.73	0.11	0.00
1	1	0.00	0.01	0.62	0.01	0.00
1	5	0.00	0.00	97.96	0.00	0.00
2	2	0.00	0.00	0.59	1.48	0.00
2	6	0.00	0.00	0.56	1.38	0.00
3	3	0.00	0.00	0.55	0.99	0.00
3	7	0.00	0.04	0.79	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.64	0.79	0.00
0	0	0.00	0.00	0.55	1.19	0.00
0	4	0.00	0.00	0.74	0.89	0.00
1	1	0.00	0.00	0.35	0.99	0.00
1	5	0.00	0.00	98.00	0.00	0.00
2	2	0.00	0.05	0.58	0.70	0.00
2	6	0.00	0.00	0.10	1.09	0.00
3	3	0.00	0.00	0.47	0.69	0.00
3	7	0.00	0.00	0.36	0.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.08	12.57	0.75	0.00
0	0	0.00	0.00	0.22	0.69	0.00
0	4	0.00	0.00	0.49	1.18	0.00
1	1	0.01	0.51	0.38	0.00	0.00
1	5	0.00	0.12	97.85	0.00	0.00
2	2	0.00	0.00	0.59	1.09	0.00
2	6	0.00	0.00	0.54	1.09	0.00
3	3	0.00	0.02	0.39	0.80	0.00
3	7	0.00	0.00	0.10	1.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	12.51	0.96	0.00
0	0	0.00	0.00	0.36	0.99	0.00
0	4	0.00	0.00	0.35	1.59	0.00
1	1	0.00	0.00	0.16	0.50	0.00
1	5	0.00	0.01	97.94	0.00	0.00
2	2	0.00	0.00	0.31	1.28	0.00
2	6	0.00	0.00	0.28	1.18	0.00
3	3	0.00	0.00	0.42	0.79	0.00
3	7	0.00	0.00	0.24	1.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.53	1.11	0.00
0	0	0.00	0.00	0.49	0.99	0.00
0	4	0.00	0.01	1.16	2.27	0.00
1	1	0.00	0.00	0.27	1.09	0.00
1	5	0.00	0.01	97.05	0.00	0.00
2	2	0.00	0.00	0.70	1.29	0.00
2	6	0.00	0.02	0.20	0.89	0.00
3	3	0.00	0.00	0.10	1.09	0.00
3	7	0.00	0.00	0.28	1.23	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.85	0.69	0.00
0	0	0.00	0.00	0.24	0.89	0.00
0	4	0.00	0.03	0.89	0.39	0.00
1	1	0.00	0.00	0.00	0.50	0.00
1	5	0.00	0.00	97.99	0.00	0.00
2	2	0.00	0.01	0.49	1.09	0.00
2	6	0.00	0.00	0.75	1.09	0.00
3	3	0.00	0.00	1.66	0.79	0.00
3	7	0.00	0.01	0.81	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.65	0.55	0.00
0	0	0.00	0.00	0.28	0.79	0.00
0	4	0.00	0.00	0.56	0.19	0.00
1	1	0.00	0.00	0.15	0.40	0.00
1	5	0.00	0.03	97.96	0.00	0.00
2	2	0.00	0.04	0.89	0.20	0.00
2	6	0.00	0.00	0.10	1.19	0.00
3	3	0.00	0.00	0.87	0.79	0.00
3	7	0.00	0.00	0.36	0.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	12.65	0.96	0.00
0	0	0.00	0.00	0.22	0.40	0.00
0	4	0.00	0.00	0.14	0.70	0.00
1	1	0.01	0.00	0.19	0.99	0.00
1	5	0.00	0.03	97.93	0.00	0.00
2	2	0.00	0.03	1.56	1.67	0.00
2	6	0.00	0.00	0.14	0.99	0.00
3	3	0.00	0.14	0.79	1.39	0.00
3	7	0.00	0.00	0.19	1.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	12.75	0.59	0.00
0	0	0.00	0.00	0.85	0.50	0.00
0	4	0.00	0.00	0.53	0.40	0.00
1	1	0.00	0.02	0.59	0.10	0.00
1	5	0.00	0.00	97.99	0.00	0.00
2	2	0.00	0.00	1.20	0.89	0.00
2	6	0.00	0.00	0.28	0.89	0.00
3	3	0.00	0.00	0.26	0.99	0.00
3	7	0.00	0.00	0.34	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	12.77	0.79	0.00
0	0	0.00	0.00	0.49	0.90	0.00
