Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	0.04	1.51	1.52	0.00
0	0	0.00	0.03	2.23	2.03	0.00
0	4	0.00	0.00	0.77	0.29	0.00
1	1	0.00	0.04	0.53	0.88	0.00
1	5	0.00	0.05	2.78	1.70	0.00
2	2	0.00	0.00	2.47	1.30	0.00
2	6	0.31	0.00	0.58	3.04	0.00
3	3	0.19	0.11	0.68	0.39	0.00
3	7	0.00	0.07	2.07	2.57	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.76	0.89	0.00
0	0	0.00	0.00	0.46	2.07	0.00
0	4	0.00	0.00	1.09	0.20	0.00
1	1	0.00	0.02	0.67	1.16	0.00
1	5	0.00	0.00	0.97	0.25	0.00
2	2	0.00	0.00	0.10	1.09	0.00
2	6	0.00	0.06	1.12	0.94	0.00
3	3	0.00	0.00	0.88	0.70	0.00
3	7	0.00	0.02	0.82	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.53	1.10	0.00
0	0	0.00	0.00	0.55	1.50	0.00
0	4	0.00	0.00	0.29	1.48	0.00
1	1	0.00	0.06	0.98	0.11	0.00
1	5	0.00	0.00	0.10	0.40	0.00
2	2	0.00	0.00	0.37	1.00	0.00
2	6	0.00	0.00	0.40	1.32	0.00
3	3	0.00	0.00	0.40	1.14	0.00
3	7	0.00	0.00	1.20	1.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.63	0.95	0.05
0	0	0.00	0.00	0.82	0.79	0.00
0	4	0.00	0.01	1.02	0.51	0.00
1	1	0.00	0.01	0.92	0.89	0.00
1	5	0.00	0.00	0.44	0.79	0.00
2	2	0.00	0.00	0.52	0.89	0.00
2	6	0.02	0.02	0.63	1.60	0.00
3	3	0.00	0.00	0.23	0.99	0.40
3	7	0.00	0.00	0.44	1.11	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.60	0.85	0.00
0	0	0.00	0.01	0.49	0.49	0.00
0	4	0.00	0.00	0.49	0.69	0.00
1	1	0.00	0.01	1.26	0.49	0.00
1	5	0.00	0.00	0.25	0.99	0.00
2	2	0.00	0.02	0.38	0.80	0.00
2	6	0.00	0.00	1.09	0.78	0.00
3	3	0.00	0.00	0.41	1.73	0.00
3	7	0.00	0.00	0.43	0.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	0.56	4.24	0.36
0	0	0.00	0.00	0.30	0.80	0.00
0	4	0.00	0.00	0.28	0.89	0.00
1	1	0.00	0.00	0.68	1.20	0.00
1	5	0.00	0.00	1.58	0.69	0.00
2	2	0.00	0.00	0.06	0.20	2.85
2	6	0.00	0.00	0.67	0.80	0.00
3	3	0.00	0.00	0.41	0.60	0.00
3	7	0.02	0.28	0.51	28.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	0.56	0.63	0.00
0	0	0.00	0.00	0.38	0.59	0.00
0	4	0.00	0.00	0.85	0.50	0.00
1	1	0.00	0.04	0.80	0.28	0.00
1	5	0.00	0.12	0.10	0.89	0.00
2	2	0.00	0.00	0.39	0.40	0.00
2	6	0.00	0.00	0.78	0.89	0.00
3	3	0.00	0.03	0.41	0.69	0.00
3	7	0.00	0.03	0.79	0.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	0.00	0.55	1.08	0.00
0	0	1.55	0.00	0.37	0.78	0.00
0	4	0.00	0.00	0.34	1.09	0.00
1	1	0.00	0.02	0.96	0.10	0.00
1	5	0.00	0.00	0.28	0.40	0.00
2	2	0.00	0.00	0.41	0.99	0.00
2	6	0.06	0.00	1.23	2.30	0.00
3	3	0.00	0.00	0.32	1.10	0.00
3	7	0.00	0.00	0.50	1.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.34	0.87	0.00
0	0	0.00	0.00	0.42	0.65	0.00
0	4	0.00	0.00	0.03	0.59	0.00
1	1	0.00	0.03	0.47	1.00	0.00
1	5	0.00	0.00	0.28	0.99	0.00
2	2	0.00	0.00	0.63	0.70	0.00
2	6	0.00	0.00	0.13	1.00	0.00
3	3	0.00	0.00	0.24	0.91	0.00
3	7	0.00	0.00	0.48	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.50	0.73	0.00
0	0	0.00	0.02	0.40	0.30	0.00
0	4	0.00	0.00	0.28	0.60	0.00
1	1	0.00	0.02	0.80	1.10	0.00
1	5	0.00	0.00	0.35	0.79	0.00
2	2	0.00	0.00	0.82	0.80	0.00
2	6	0.00	0.00	0.60	0.49	0.00
3	3	0.00	0.00	0.28	1.08	0.00
3	7	0.00	0.00	0.45	0.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.39	0.78	0.00
0	0	0.00	0.00	0.10	0.40	0.00
0	4	0.00	0.00	0.27	0.89	0.00
1	1	0.00	0.05	0.52	1.08	0.00
1	5	0.00	0.00	0.22	0.89	0.00
2	2	0.00	0.00	0.29	0.80	0.00
2	6	0.00	0.00	0.97	0.79	0.00
3	3	0.00	0.00	0.45	0.70	0.00
3	7	0.00	0.03	0.27	0.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.15	0.66	0.63	0.00
0	0	0.00	0.00	0.36	0.98	0.00
0	4	0.00	0.00	0.84	0.79	0.00
1	1	0.00	0.04	0.89	0.10	0.00
1	5	0.00	0.00	1.44	0.50	0.00
2	2	0.00	1.19	0.07	0.00	0.00
2	6	0.00	0.00	0.15	1.09	0.00
3	3	0.00	0.00	0.81	0.79	0.00
3	7	0.00	0.00	0.73	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.36	1.00	0.00
0	0	0.00	0.00	0.47	1.20	0.00
0	4	0.00	0.00	0.33	1.00	0.00
1	1	0.00	0.00	0.42	0.62	0.00
1	5	0.00	0.00	0.19	1.00	0.00
2	2	0.00	0.00	0.27	0.90	0.00
2	6	0.00	0.00	0.54	0.80	0.00
3	3	0.00	0.00	0.32	0.81	0.00
3	7	0.00	0.00	0.37	1.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.37	0.69	0.00
0	0	0.00	0.00	0.56	0.29	0.00
0	4	0.00	0.00	0.23	0.49	0.00
1	1	0.00	0.06	0.67	0.30	0.00
1	5	0.00	0.00	0.29	0.89	0.00
2	2	0.00	0.00	0.43	0.89	0.00
2	6	0.00	0.00	0.31	0.88	0.00
3	3	0.00	0.02	0.29	0.79	0.00
3	7	0.00	0.00	0.19	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.47	0.82	0.00
0	0	0.00	0.00	0.63	0.50	0.00
0	4	0.00	0.01	0.50	0.00	0.00
1	1	0.00	0.02	0.68	0.98	0.00
1	5	0.00	0.00	0.36	0.79	0.00
2	2	0.00	0.00	0.34	0.89	0.00
2	6	0.00	0.02	0.28	1.09	0.00
3	3	0.00	0.00	0.61	1.48	0.00
3	7	0.00	0.00	0.35	0.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.71	0.71	0.00
0	0	0.00	0.00	0.77	0.69	0.00
0	4	0.00	0.00	0.70	0.69	0.00
1	1	0.00	0.00	1.15	0.50	0.00
1	5	0.00	0.00	1.68	0.79	0.00
2	2	0.00	0.00	0.59	0.69	0.00
2	6	0.00	0.00	0.28	0.79	0.00
3	3	0.00	0.00	0.25	0.89	0.00
3	7	0.00	0.03	0.28	0.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.46	1.06	0.00
0	0	0.00	0.00	0.72	1.80	0.00
0	4	0.00	0.00	0.33	1.01	0.00
1	1	0.00	0.02	0.70	0.31	0.00
1	5	0.00	0.00	0.18	0.41	0.00
2	2	0.00	0.00	0.36	0.81	0.00
2	6	0.00	0.00	0.44	0.71	0.00
3	3	0.00	0.00	0.41	0.92	0.00
3	7	0.00	0.00	0.55	2.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.41	0.66	0.00
0	0	0.00	0.00	0.64	0.49	0.00
0	4	0.00	0.00	0.72	0.69	0.00
1	1	0.00	0.04	0.88	0.39	0.00
1	5	0.00	0.00	0.26	0.99	0.00
2	2	0.00	1.57	0.07	0.00	0.00
2	6	0.00	0.00	0.15	1.09	0.00
3	3	0.00	0.02	0.20	0.89	0.00
3	7	0.00	0.02	0.39	0.77	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.59	0.54	0.00
0	0	0.00	0.01	0.62	0.49	0.00
0	4	0.00	0.00	0.60	0.69	0.00
1	1	0.00	0.01	1.26	0.00	0.00
1	5	0.00	0.00	0.27	0.90	0.00
2	2	0.00	0.00	0.54	0.48	0.00
2	6	0.00	0.00	0.42	0.88	0.00
3	3	0.00	0.00	0.29	0.50	0.00
3	7	0.00	0.00	0.75	0.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.47	0.81	0.00
0	0	0.00	0.02	0.30	0.20	0.00
0	4	0.00	0.00	0.28	0.40	0.00
1	1	0.00	0.00	0.63	0.99	0.00
1	5	0.00	0.00	1.32	1.08	0.00
2	2	0.00	0.00	0.32	0.89	0.00
2	6	0.00	0.00	0.20	1.09	0.00
3	3	0.00	0.00	0.28	1.08	0.00
3	7	0.00	0.00	0.45	0.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.45	0.84	0.00
0	0	0.00	0.00	0.32	0.71	0.00
0	4	0.00	0.00	0.35	0.81	0.00
1	1	0.00	0.01	0.84	1.20	0.00
1	5	0.00	0.00	0.50	0.81	0.00
2	2	0.00	0.00	0.37	1.01	0.00
2	6	0.00	0.00	0.36	0.71	0.00
3	3	0.00	0.00	0.53	0.71	0.00
3	7	0.00	0.03	0.37	0.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.50	0.75	0.00
0	0	0.00	0.00	0.36	0.69	0.00
0	4	0.00	0.00	0.14	0.98	0.00
1	1	0.00	0.06	0.77	0.11	0.00
1	5	0.00	0.00	1.54	0.59	0.00
2	2	0.00	0.00	0.46	0.89	0.00
2	6	0.00	0.00	0.35	0.79	0.00
3	3	0.00	0.00	0.12	1.09	0.00
3	7	0.00	0.00	0.29	0.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.40	0.95	0.00
0	0	0.00	0.00	0.32	1.10	0.00
0	4	0.00	0.00	0.31	0.81	0.00
1	1	0.00	0.00	0.50	0.52	0.00
1	5	0.00	0.00	0.50	1.12	0.00
2	2	0.00	0.00	0.35	0.91	0.00
2	6	0.00	0.00	0.52	0.72	0.00
3	3	0.00	0.00	0.39	1.11	0.00
3	7	0.00	0.00	0.27	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.18	0.55	0.72	0.00
0	0	0.00	0.00	0.82	0.79	0.00
0	4	0.00	0.01	0.79	0.79	0.00
1	1	0.00	0.01	0.69	0.98	0.00
1	5	0.00	0.00	0.37	0.79	0.00
2	2	0.00	1.38	0.15	0.03	0.00
2	6	0.00	0.02	0.79	0.79	0.00
3	3	0.00	0.01	0.29	0.90	0.00
3	7	0.00	0.00	0.47	0.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.44	0.81	0.00
0	0	0.00	0.00	0.38	0.71	0.00
0	4	0.00	0.00	0.28	0.89	0.00
1	1	0.00	0.04	0.83	0.79	0.00
1	5	0.00	0.00	0.34	0.79	0.00
2	2	0.00	0.01	0.59	0.69	0.00
2	6	0.00	0.00	0.29	0.79	0.00
3	3	0.00	0.00	0.46	0.98	0.00
3	7	0.00	0.00	0.32	0.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.34	0.81	0.00
0	0	0.00	0.00	0.27	0.69	0.00
0	4	0.00	0.00	0.15	0.40	0.00
1	1	0.00	0.04	0.58	1.38	0.00
1	5	0.00	0.00	0.08	0.69	0.00
2	2	0.00	0.00	0.52	0.90	0.00
