Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.26	1.33	1.23	0.51
0	0	0.00	0.00	2.48	1.52	0.00
0	4	0.00	0.00	0.93	4.04	0.00
1	1	0.00	0.08	1.45	0.40	0.00
1	5	0.71	0.13	1.82	0.60	0.00
2	2	0.00	1.79	0.33	0.00	4.06
2	6	0.18	0.00	0.80	0.79	0.00
3	3	0.00	0.00	0.16	1.09	0.00
3	7	0.00	0.07	2.68	1.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.54	0.32	1.03
0	0	0.01	0.00	0.12	0.25	0.00
0	4	0.00	0.00	0.07	0.25	0.00
1	1	0.01	0.03	0.41	0.14	0.07
1	5	0.00	0.00	0.11	0.00	0.00
2	2	0.00	0.07	0.02	0.10	4.33
2	6	0.00	0.00	0.05	0.05	0.00
3	3	0.00	0.00	0.05	0.04	0.00
3	7	0.02	0.03	3.51	1.73	3.82
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.27	0.43	0.74	2.37
0	0	0.00	0.00	0.59	0.98	0.00
0	4	0.00	0.00	0.25	1.08	0.00
1	1	0.00	0.01	0.84	0.28	0.00
1	5	0.00	0.00	0.00	0.60	0.00
2	2	0.00	2.16	0.21	0.00	18.94
2	6	0.00	0.00	0.36	0.79	0.00
3	3	0.00	0.00	0.92	0.78	0.00
3	7	0.00	0.00	0.23	1.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.13	0.65	0.56	0.51
0	0	0.00	0.00	0.92	0.30	0.00
0	4	0.00	0.01	0.59	0.29	0.00
1	1	0.00	0.01	1.14	0.61	0.00
1	5	0.00	0.00	1.12	0.79	0.00
2	2	0.00	0.99	0.10	0.00	4.06
2	6	0.00	0.02	0.20	0.90	0.00
3	3	0.00	0.00	0.78	0.89	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.52	0.77	0.65
0	0	0.00	0.00	0.10	1.08	0.00
0	4	0.00	0.00	0.48	0.69	0.00
1	1	0.00	0.00	0.86	0.79	0.00
1	5	0.00	0.00	0.83	0.79	0.00
2	2	0.01	1.58	0.11	0.00	5.22
2	6	0.00	0.00	0.89	0.69	0.00
3	3	0.00	0.00	0.36	0.88	0.00
3	7	0.00	0.00	0.51	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.38	0.74	3.57
0	0	0.00	0.00	0.82	1.48	0.00
0	4	0.00	0.00	0.23	0.70	0.00
1	1	0.00	0.02	1.00	0.19	0.00
1	5	0.00	0.00	0.27	0.70	0.00
2	2	0.00	1.58	0.01	0.00	28.55
2	6	0.00	0.00	0.25	1.00	0.00
3	3	0.00	0.00	0.22	0.89	0.00
3	7	0.00	0.00	0.19	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.26	0.44	1.14	0.89
0	0	0.00	0.00	0.14	1.28	0.00
0	4	0.00	0.02	0.10	0.40	0.00
1	1	0.00	0.00	0.71	1.58	0.00
1	5	0.00	0.00	0.87	1.48	0.00
2	2	0.00	2.08	0.11	0.00	7.14
2	6	0.00	0.00	0.32	1.49	0.00
3	3	0.00	0.00	0.29	1.48	0.00
3	7	0.00	0.00	0.96	1.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.19	0.51	0.68	0.62
0	0	0.00	0.00	0.18	0.49	0.00
0	4	0.00	0.00	0.28	0.88	0.00
1	1	0.00	0.03	1.27	0.98	0.00
1	5	0.00	0.00	1.30	0.79	0.00
2	2	0.01	1.48	0.11	0.00	4.96
2	6	0.00	0.00	0.19	0.99	0.00
3	3	0.00	0.00	0.36	0.79	0.00
3	7	0.00	0.00	0.42	0.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.41	0.70	3.44
0	0	0.00	0.00	0.27	0.79	0.00
0	4	0.00	0.00	0.41	0.97	0.00
1	1	0.00	0.00	1.15	0.39	0.00
1	5	0.00	0.01	0.74	0.59	0.00
2	2	0.00	1.67	0.10	0.00	27.54
2	6	0.00	0.00	0.27	0.89	0.00
3	3	0.00	0.00	0.14	0.99	0.00
3	7	0.00	0.00	0.19	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.49	0.77	0.50
0	0	0.00	0.00	0.48	1.19	0.00
0	4	0.00	0.00	0.71	0.69	0.00
1	1	0.00	0.03	0.73	0.70	0.00
1	5	0.00	0.00	0.38	0.79	0.00
2	2	0.00	1.58	0.11	0.00	3.96
2	6	0.00	0.00	0.72	0.90	0.00
3	3	0.00	0.00	0.19	0.89	0.00
3	7	0.00	0.02	0.57	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.11	0.36	0.55	0.51
0	0	0.00	0.02	0.30	0.20	0.00
0	4	0.79	0.00	0.00	0.00	0.00
1	1	0.00	0.00	0.59	1.36	0.00
1	5	0.00	0.00	0.46	0.69	0.00
2	2	0.00	0.79	0.30	0.00	4.06
2	6	0.00	0.01	0.29	1.20	0.00
3	3	0.00	0.00	0.18	0.89	0.00
3	7	0.00	0.02	0.74	0.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.13	0.55	0.82	0.51
0	0	0.00	0.00	0.40	0.69	0.00
0	4	0.00	0.00	0.29	1.19	0.00
1	1	0.00	0.02	0.68	1.00	0.00
1	5	0.00	0.00	1.23	0.99	0.00
2	2	0.00	0.99	0.11	0.00	4.06
2	6	0.00	0.00	0.83	0.90	0.00
3	3	0.00	0.02	0.58	0.90	0.00
3	7	0.00	0.00	0.29	0.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.09	0.34	0.71	0.60
0	0	0.00	0.00	0.39	0.45	0.00
0	4	0.00	0.00	0.23	0.99	0.00
1	1	0.00	0.02	0.64	0.40	0.00
1	5	0.00	0.00	0.19	1.00	0.00
2	2	0.01	0.68	0.11	0.11	4.78
2	6	0.00	0.00	0.24	1.00	0.00
3	3	0.00	0.02	0.68	0.80	0.00
3	7	0.00	0.00	0.29	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.19	0.62	0.99	0.51
0	0	0.00	0.00	1.17	1.99	0.00
0	4	0.00	0.00	0.20	0.99	0.00
1	1	0.00	0.02	1.17	0.40	0.00
1	5	0.00	0.00	1.41	0.99	0.00
2	2	0.00	1.48	0.11	0.00	4.06
2	6	0.00	0.01	0.29	0.90	0.00
3	3	0.00	0.00	0.29	1.08	0.00
3	7	0.00	0.00	0.36	1.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.51	0.73	3.44
0	0	0.00	0.00	0.69	0.69	0.00
0	4	0.00	0.00	0.37	0.99	0.00
1	1	0.00	0.02	0.66	1.08	0.00
1	5	0.00	0.00	0.93	0.79	0.00
2	2	0.00	1.58	0.11	0.00	27.54
2	6	0.00	0.00	0.69	0.89	0.00
3	3	0.00	0.00	0.28	0.78	0.00
3	7	0.00	0.00	0.33	0.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.29	0.68	0.63
0	0	0.00	0.00	0.46	0.89	0.00
0	4	0.00	0.00	0.45	0.79	0.00
1	1	0.00	0.05	0.40	0.49	0.00
1	5	0.00	0.00	0.18	0.50	0.00
2	2	0.00	1.67	0.10	0.00	5.08
2	6	0.00	0.00	0.37	0.79	0.00
3	3	0.00	0.00	0.13	0.99	0.00
3	7	0.00	0.00	0.19	0.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.35	0.86	0.51
0	0	0.00	0.00	0.35	0.79	0.00
0	4	0.00	0.00	0.27	1.09	0.00
1	1	0.00	0.04	0.77	0.10	0.00
1	5	0.00	0.00	0.18	0.99	0.00
2	2	0.00	1.48	0.11	0.00	4.06
2	6	0.00	0.00	0.14	1.09	0.00
3	3	0.00	0.02	0.56	1.09	0.00
3	7	0.00	0.03	0.43	1.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.19	0.62	0.94	0.38
0	0	0.00	0.00	0.64	1.00	0.00
0	4	0.00	0.02	0.23	0.70	0.00
1	1	0.00	0.00	0.59	1.08	0.00
1	5	0.00	0.00	1.10	0.79	0.00
2	2	0.00	1.48	0.10	0.00	3.04
2	6	0.00	0.00	0.79	0.89	0.00
3	3	0.00	0.00	0.77	0.79	0.00
3	7	0.00	0.02	0.70	2.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.42	0.73	0.47
