Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.07	13.48	1.03	0.00
0	0	0.00	0.05	0.55	0.00	0.00
0	4	0.00	0.04	3.16	2.78	0.00
1	1	0.00	0.00	0.60	0.10	0.00
1	5	0.62	0.05	1.88	1.98	0.00
2	2	0.00	0.00	1.41	0.89	0.00
2	6	0.21	0.03	2.72	2.48	0.00
3	3	0.00	0.02	0.00	0.00	0.00
3	7	0.03	0.37	97.51	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	12.83	0.93	0.00
0	0	0.00	0.00	0.95	0.89	0.00
0	4	0.00	0.02	0.65	1.49	0.00
1	1	0.00	0.02	0.50	0.00	0.00
1	5	0.00	0.00	0.23	1.22	0.00
2	2	0.00	0.00	0.88	1.48	0.00
2	6	0.00	0.00	0.37	1.48	0.00
3	3	0.00	0.00	1.44	0.89	0.00
3	7	0.00	0.23	97.62	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.05	12.70	1.10	0.00
0	0	0.00	0.02	0.10	1.88	0.00
0	4	0.21	0.01	0.73	1.20	0.00
1	1	0.00	0.00	0.73	0.79	0.00
1	5	0.00	0.00	0.33	1.88	0.00
2	2	0.00	0.00	0.92	0.49	0.00
2	6	0.00	0.01	0.90	0.39	0.00
3	3	0.00	0.00	0.43	2.18	0.00
3	7	0.00	0.32	97.47	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	12.61	0.66	0.00
0	0	0.00	0.00	0.23	0.30	0.00
0	4	0.00	0.01	1.01	0.20	0.00
1	1	0.00	0.00	0.20	0.99	0.00
1	5	0.00	0.00	0.57	0.99	0.00
2	2	0.00	0.00	0.36	0.89	0.00
2	6	0.00	0.00	0.18	0.99	0.00
3	3	0.00	0.00	0.52	0.89	0.00
3	7	0.00	0.02	97.83	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	12.43	0.84	0.00
0	0	0.00	0.00	0.38	0.59	0.00
0	4	0.00	0.02	0.36	0.40	0.00
1	1	0.00	0.00	0.08	0.59	0.00
1	5	0.00	0.00	0.22	1.29	0.00
2	2	0.00	0.00	0.69	0.70	0.00
2	6	0.00	0.00	0.29	1.49	0.00
3	3	0.00	0.00	0.49	1.68	0.00
3	7	0.00	0.56	96.93	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.16	12.39	0.67	0.19
0	0	0.00	0.00	0.12	0.60	0.00
0	4	0.00	0.00	0.10	0.40	0.00
1	1	0.00	0.00	0.78	0.59	0.00
1	5	0.00	0.00	0.18	0.99	0.00
2	2	0.00	0.00	0.35	0.99	0.00
2	6	0.00	0.00	0.14	0.99	0.00
3	3	0.00	0.56	0.48	0.80	1.54
3	7	0.00	0.72	96.95	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	12.79	1.00	0.00
0	0	0.00	0.00	0.72	2.37	0.00
0	4	0.00	0.00	1.04	1.29	0.00
1	1	0.00	0.00	0.23	0.89	0.00
1	5	0.00	0.02	0.28	1.48	0.00
2	2	0.00	0.00	0.29	0.41	0.00
