Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	0.06	9.22	3.33	0.00
0	0	0.06	0.42	64.94	21.15	0.00
0	4	0.00	0.00	1.34	0.50	0.00
1	1	0.00	0.05	1.80	1.52	0.00
1	5	0.60	0.00	0.00	0.09	0.00
2	2	0.00	0.00	1.08	0.29	0.00
2	6	0.57	0.00	2.35	1.20	0.00
3	3	0.00	0.00	0.86	1.08	0.00
3	7	0.01	0.00	1.09	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.81	3.34	0.00
0	0	0.06	0.29	65.25	21.59	0.00
0	4	0.00	0.00	0.39	0.31	0.00
1	1	0.00	0.04	0.86	0.48	0.00
1	5	0.00	0.07	1.07	0.29	0.00
2	2	0.00	0.00	0.54	0.89	0.00
2	6	0.00	0.00	0.40	1.20	0.00
3	3	0.00	0.02	0.99	0.89	0.00
3	7	0.00	0.00	0.98	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.83	3.55	0.00
0	0	0.04	0.28	65.49	21.40	0.00
0	4	0.00	0.00	1.32	0.49	0.00
1	1	0.00	0.01	1.01	0.67	0.00
1	5	0.00	0.00	0.49	0.10	0.00
2	2	0.00	0.00	0.37	1.58	0.00
2	6	0.00	0.00	1.06	1.28	0.00
3	3	0.00	0.00	0.54	1.38	0.00
3	7	0.00	0.02	0.39	1.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.37	3.39	0.00
0	0	0.05	0.47	63.37	20.27	0.00
0	4	0.00	0.00	0.37	0.19	0.00
1	1	0.00	0.04	1.00	1.10	0.00
1	5	0.00	0.02	0.38	0.40	0.00
2	2	0.00	0.00	0.31	0.98	0.00
2	6	0.00	0.00	0.39	1.18	0.00
3	3	0.00	0.00	0.77	1.78	0.00
3	7	0.00	0.00	0.34	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.75	3.31	0.00
0	0	0.05	0.15	65.49	21.45	0.00
0	4	0.00	0.00	0.87	0.11	0.00
1	1	0.00	0.00	0.78	0.80	0.00
1	5	0.00	0.00	0.26	0.89	0.00
2	2	0.00	0.00	1.02	0.78	0.00
2	6	0.00	0.02	0.95	0.51	0.00
3	3	0.00	0.00	0.30	1.19	0.00
