Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	0.09	5.77	8.75	0.10
0	0	0.00	0.00	1.62	0.79	0.00
0	4	0.00	0.14	1.13	0.40	0.00
1	1	0.00	0.00	0.70	1.28	0.00
1	5	0.00	0.02	36.26	60.90	0.00
2	2	0.67	0.07	2.07	1.50	0.00
2	6	0.00	0.40	0.25	0.30	0.80
3	3	0.36	0.10	2.69	2.09	0.00
3	7	0.05	0.00	1.48	2.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	4.71	8.69	0.00
0	0	0.00	0.00	0.19	0.99	0.00
0	4	0.00	0.00	0.44	1.00	0.00
1	1	0.00	0.00	0.54	0.90	0.00
1	5	0.00	0.03	35.25	62.36	0.00
2	2	0.00	0.00	0.21	1.10	0.00
2	6	0.00	0.00	0.46	1.01	0.00
3	3	0.00	0.02	0.27	1.19	0.00
3	7	0.00	0.00	0.35	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.02	4.84	8.85	0.10
0	0	0.00	0.04	0.77	1.49	0.00
0	4	0.71	0.00	0.19	1.37	0.83
1	1	0.00	0.00	0.36	0.99	0.00
1	5	0.00	0.00	35.63	62.10	0.00
2	2	0.00	0.00	0.32	1.09	0.00
2	6	0.00	0.00	0.24	1.28	0.00
3	3	0.00	0.01	0.98	0.99	0.00
3	7	0.20	0.09	0.26	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	4.70	8.78	0.00
0	0	0.00	0.00	0.29	0.80	0.00
0	4	0.00	0.00	0.44	1.01	0.00
1	1	0.00	0.00	0.44	0.91	0.00
1	5	0.00	0.00	35.01	62.65	0.00
2	2	0.00	0.02	0.38	1.11	0.00
2	6	0.00	0.00	0.40	1.30	0.00
3	3	0.00	0.00	0.36	1.39	0.00
3	7	0.00	0.00	0.25	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	4.62	8.86	0.00
0	0	0.00	0.00	0.48	0.59	0.00
0	4	0.00	0.00	0.28	1.19	0.00
1	1	0.00	0.00	0.36	0.99	0.00
1	5	0.00	0.00	34.79	62.85	0.00
2	2	0.00	0.00	0.31	1.20	0.00
2	6	0.00	0.00	0.10	1.19	0.00
3	3	0.00	0.01	0.34	1.77	0.00
3	7	0.00	0.00	0.25	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	4.98	8.27	0.21
0	0	0.00	0.00	0.08	0.49	0.00
0	4	0.00	0.00	0.23	0.04	0.00
1	1	0.00	0.00	0.35	0.87	0.00
1	5	0.11	0.02	37.40	60.26	0.00
2	2	0.00	0.02	0.40	0.79	0.00
2	6	0.00	0.30	0.10	0.60	1.70
3	3	0.00	0.03	1.02	2.09	0.00
3	7	0.00	0.00	0.26	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.13	8.60	0.00
0	0	0.00	0.00	0.66	1.40	0.00
0	4	0.00	0.00	0.69	0.69	0.00
1	1	0.00	0.00	0.27	1.08	0.00
1	5	0.00	0.08	36.54	61.13	0.00
2	2	0.00	0.00	1.12	0.30	0.00
2	6	0.00	0.02	0.99	0.49	0.00
3	3	0.00	0.00	0.28	1.80	0.00
3	7	0.00	0.00	0.45	1.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	4.78	8.68	0.00
0	0	0.00	0.01	0.28	0.60	0.00
0	4	0.00	0.03	0.20	1.29	0.00
1	1	0.00	0.00	0.82	1.19	0.00
1	5	0.00	0.00	34.44	63.24	0.00
2	2	0.00	0.00	1.12	0.50	0.00
2	6	0.00	0.02	1.04	0.40	0.00
3	3	0.00	0.00	0.10	1.38	0.00
3	7	0.00	0.00	0.28	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	4.82	8.86	0.00
0	0	0.00	0.02	0.60	0.49	0.00
0	4	0.00	0.00	0.59	0.79	0.00
1	1	0.00	0.00	0.46	1.29	0.00
1	5	0.00	0.00	34.53	63.16	0.00
2	2	0.00	0.00	0.42	1.70	0.00
2	6	0.00	0.03	0.86	1.30	0.00
3	3	0.00	0.00	0.37	1.11	0.00
3	7	0.00	0.00	0.73	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	4.58	8.69	0.00
0	0	0.00	0.02	0.69	0.30	0.00
0	4	0.10	0.00	0.18	1.09	0.00
