Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.24	0.24	1.79	1.29	0.00
0	0	0.00	0.02	1.44	0.29	0.00
0	4	0.78	0.06	3.16	1.54	0.00
1	1	0.00	1.80	0.66	2.30	0.00
1	5	0.70	0.02	2.58	1.79	0.00
2	2	0.29	0.00	1.37	0.59	0.00
2	6	0.00	0.00	0.46	1.09	0.00
3	3	0.00	0.00	3.19	2.01	0.00
3	7	0.15	0.00	1.47	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.21	1.76	14.54	8.37	0.55
0	0	0.11	0.78	20.48	2.26	3.92
0	4	0.64	2.89	10.01	8.84	0.00
1	1	0.00	0.02	9.68	18.56	0.00
1	5	0.05	0.48	16.55	11.85	0.37
2	2	0.40	9.06	17.67	2.37	0.00
2	6	0.03	0.06	7.15	8.70	0.00
3	3	0.48	0.43	16.01	9.76	0.14
3	7	0.00	0.38	18.72	4.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	2.31	13.24	14.12	0.17
0	0	0.00	3.89	14.62	8.34	0.00
0	4	0.00	0.03	14.83	14.41	0.00
1	1	0.00	0.11	12.09	24.92	0.00
1	5	0.00	0.07	14.89	15.63	0.00
2	2	0.41	10.69	9.36	7.26	0.00
2	6	0.21	3.48	12.10	9.43	1.40
3	3	0.00	0.14	14.68	20.41	0.00
3	7	0.00	0.11	13.50	12.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	2.53	13.57	13.31	0.31
0	0	0.00	10.03	11.84	3.84	0.00
0	4	0.00	0.12	14.62	14.62	0.00
1	1	0.00	0.16	13.50	18.71	2.43
1	5	0.00	0.08	14.51	20.89	0.00
2	2	0.43	6.18	10.13	7.15	0.00
2	6	0.01	1.79	14.44	13.28	0.00
3	3	0.00	0.08	14.18	15.64	0.00
3	7	0.01	1.77	15.16	12.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	2.79	15.76	19.01	0.01
0	0	0.01	13.77	11.98	9.50	0.00
0	4	0.00	0.14	16.84	17.57	0.00
1	1	0.00	0.12	16.91	22.86	0.00
1	5	0.00	0.09	16.90	22.55	0.00
2	2	0.35	7.74	13.55	16.42	0.00
2	6	0.00	0.18	16.99	19.61	0.07
3	3	0.01	0.12	18.62	22.44	0.00
3	7	0.00	0.23	14.50	21.38	0.02
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	2.97	20.79	21.86	0.12
0	0	0.00	0.23	27.11	20.72	0.81
0	4	0.00	0.15	21.09	19.80	0.00
1	1	0.00	0.23	22.35	35.42	0.00
1	5	0.00	0.10	22.39	23.05	0.00
2	2	0.26	6.08	17.24	15.72	0.00
2	6	0.71	16.57	12.51	6.75	0.13
3	3	0.00	0.16	22.85	25.22	0.00
3	7	0.00	0.19	20.45	27.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.33	23.73	22.37	0.12
0	0	0.01	9.19	24.48	23.89	0.11
