Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.01	2.16	10.68	1.14
0	0	0.00	0.00	0.98	15.17	0.00
0	4	0.00	0.00	1.84	0.50	0.00
1	1	0.00	0.00	1.57	4.71	0.00
1	5	0.00	0.08	2.59	0.00	0.00
2	2	0.00	0.00	2.26	2.92	9.09
2	6	0.00	0.00	2.85	1.81	0.00
3	3	0.00	0.00	4.13	59.61	0.00
3	7	0.18	0.01	1.05	0.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	1.24	1.82	0.00
0	0	0.00	0.02	0.89	0.50	0.00
0	4	0.00	0.00	1.70	2.10	0.00
1	1	0.00	0.01	1.29	0.90	0.00
1	5	0.00	0.00	1.21	1.88	0.00
2	2	0.00	0.02	0.28	1.77	0.00
2	6	0.00	0.00	1.99	2.68	0.00
3	3	0.00	0.04	1.56	4.05	0.00
3	7	0.00	0.00	0.97	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.54	1.00	0.00
0	0	0.00	0.00	0.53	1.10	0.00
0	4	0.00	0.00	0.28	1.29	0.00
1	1	0.00	0.00	0.35	0.80	0.00
1	5	0.00	0.00	0.54	0.89	0.00
2	2	0.00	0.02	0.89	0.88	0.00
2	6	0.00	0.00	0.79	0.60	0.00
3	3	0.00	0.00	0.29	1.65	0.00
3	7	0.00	0.04	0.67	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.51	0.95	0.13
0	0	0.00	0.03	0.40	0.40	0.00
0	4	0.00	0.00	0.27	1.29	0.00
1	1	0.10	0.00	0.19	1.09	0.00
1	5	0.00	0.00	0.34	0.90	0.00
2	2	0.00	0.00	1.34	0.90	1.01
2	6	0.00	0.00	0.14	1.19	0.00
3	3	0.00	0.01	0.48	1.05	0.00
3	7	0.00	0.02	0.89	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.00	0.73	2.22	0.00
0	0	0.00	0.00	0.55	1.39	0.00
0	4	0.00	0.00	1.48	3.45	0.00
1	1	0.00	0.00	0.82	0.78	0.00
1	5	0.79	0.00	0.90	2.01	0.00
2	2	0.00	0.00	0.27	0.99	0.00
2	6	0.00	0.00	0.50	2.46	0.00
3	3	0.00	0.00	0.50	3.85	0.00
3	7	0.00	0.02	0.81	2.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.43	14.03	3.82	0.38
0	0	0.00	0.74	23.92	5.65	0.00
0	4	0.50	0.17	5.52	3.26	0.93
1	1	0.01	0.44	19.95	5.94	0.00
1	5	0.00	0.11	7.62	3.32	0.00
2	2	0.01	0.21	8.12	4.12	0.31
2	6	0.01	0.82	19.89	3.38	0.91
3	3	0.02	0.87	20.89	2.65	0.00
3	7	0.00	0.07	6.32	2.23	0.92
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.58	8.23	50.26	6.87	0.13
0	0	0.62	10.66	51.32	3.02	0.00
0	4	0.30	3.98	43.43	9.92	0.01
1	1	1.01	9.73	54.73	6.81	0.00
1	5	0.68	8.80	48.14	6.75	0.89
2	2	0.25	6.65	49.14	8.31	0.11
2	6	0.54	10.64	55.31	2.72	0.00
3	3	0.79	8.99	51.40	6.46	0.00
3	7	0.48	6.40	48.64	10.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.50	7.51	56.38	8.61	0.03
0	0	0.88	9.76	49.30	6.95	0.00
0	4	0.27	4.48	56.98	17.97	0.00
1	1	0.72	8.21	56.67	4.57	0.00
1	5	0.57	8.38	54.46	10.97	0.13
2	2	0.15	6.35	62.55	8.58	0.00
2	6	0.53	8.73	54.93	3.38	0.14
3	3	0.60	8.55	54.15	6.47	0.00
3	7	0.25	5.67	62.12	10.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.59	9.45	52.37	5.68	0.05
0	0	0.60	9.31	51.94	4.16	0.00
0	4	0.59	7.06	55.22	9.23	0.25
1	1	0.88	9.40	50.98	6.00	0.00
1	5	0.95	13.30	46.64	1.85	0.15
2	2	0.38	9.28	55.28	4.73	0.00
2	6	0.39	9.67	50.44	6.93	0.04
3	3	0.48	9.79	51.65	6.86	0.00
3	7	0.43	7.77	56.71	5.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.82	9.24	55.21	5.24	0.00
0	0	0.64	11.53	51.10	2.88	0.00
0	4	0.45	7.27	60.79	7.34	0.00
1	1	0.80	9.30	53.89	5.13	0.00
1	5	1.09	10.27	53.33	4.81	0.00
2	2	1.29	10.55	50.19	4.21	0.00
2	6	0.74	7.22	60.90	5.17	0.00
3	3	0.86	9.37	54.66	4.19	0.00
3	7	0.72	8.44	56.81	8.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.65	10.84	52.85	3.36	0.02
0	0	0.54	11.57	51.40	1.64	0.00
0	4	0.69	8.01	58.03	6.38	0.00
1	1	0.68	9.86	55.27	3.92	0.00
1	5	0.95	14.73	41.58	2.30	0.16
2	2	0.59	10.75	55.84	2.69	0.00
2	6	0.57	10.44	54.43	2.80	0.00
3	3	0.50	11.00	53.36	3.31	0.00
3	7	0.69	10.36	52.95	3.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.52	7.02	58.33	7.11	0.11
0	0	0.36	6.92	58.82	7.06	0.00
0	4	0.37	6.53	58.36	7.85	0.00
1	1	0.70	7.42	58.13	7.80	0.00
1	5	0.74	6.53	58.50	7.21	0.68
2	2	0.69	6.97	56.74	8.64	0.00
2	6	0.22	6.52	61.26	6.61	0.21
3	3	0.66	7.86	56.19	5.25	0.00
3	7	0.39	7.37	58.54	6.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.77	9.02	50.62	5.48	0.05
0	0	0.74	8.28	50.66	7.36	0.00
0	4	1.17	9.63	50.45	5.57	0.00
1	1	0.60	8.86	48.23	7.06	0.21
1	5	0.81	10.21	46.91	6.07	0.16
2	2	0.92	8.33	53.80	2.30	0.00
2	6	0.59	9.33	49.91	3.59	0.00
3	3	0.87	9.40	52.46	5.23	0.00
3	7	0.43	8.17	52.56	6.62	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.39	8.11	54.59	8.91	0.02
0	0	0.22	6.81	55.23	12.19	0.00
0	4	0.44	8.11	57.21	7.46	0.00
1	1	0.40	6.17	54.19	10.09	0.00
1	5	0.89	13.06	45.04	5.42	0.00
2	2	0.09	6.66	59.02	10.32	0.00
2	6	0.07	7.62	56.98	8.34	0.00
3	3	0.53	8.22	54.81	9.75	0.00
3	7	0.46	8.21	54.18	7.74	0.12
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.31	5.89	55.69	12.43	0.01
0	0	0.36	6.87	60.45	7.98	0.00
0	4	0.15	4.93	59.17	15.18	0.00
1	1	0.30	5.38	54.53	16.50	0.00
1	5	0.29	7.56	50.34	12.88	0.01
2	2	0.55	5.28	51.46	15.19	0.00
2	6	0.30	6.04	59.75	10.22	0.00
3	3	0.32	5.43	56.94	8.60	0.00
3	7	0.22	5.62	52.82	12.83	0.06
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.61	7.56	55.73	6.76	0.03
0	0	0.72	8.27	57.39	3.92	0.00
0	4	0.64	6.13	53.70	10.66	0.00
1	1	0.79	7.56	58.49	5.46	0.00
1	5	0.28	7.78	57.10	5.84	0.07
2	2	0.53	7.65	57.45	6.69	0.00
2	6	0.58	6.71	56.26	10.12	0.00
3	3	0.59	8.14	50.49	8.05	0.00
3	7	0.76	8.22	54.98	3.37	0.13
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.33	7.08	55.14	9.28	0.05
0	0	0.36	7.15	53.01	11.53	0.11
0	4	0.41	6.66	57.51	10.94	0.00
1	1	0.33	7.00	57.64	7.48	0.00
1	5	0.27	9.65	48.93	8.61	0.23
2	2	0.17	6.90	54.00	10.40	0.00
2	6	0.17	5.96	54.33	10.99	0.00
3	3	0.71	6.77	55.14	7.29	0.01
3	7	0.25	6.59	60.61	6.99	0.01
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.37	5.30	56.26	11.72	0.04
0	0	0.32	5.96	57.59	10.67	0.00
0	4	0.27	4.26	58.37	11.01	0.00
1	1	1.09	5.17	54.92	12.24	0.01
1	5	0.06	6.60	50.55	13.01	0.29
2	2	0.58	5.77	57.21	10.97	0.00
2	6	0.28	4.18	52.72	17.00	0.00
3	3	0.27	5.91	60.19	8.35	0.00
3	7	0.08	4.53	58.59	10.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.51	9.02	50.62	8.15	0.02
0	0	0.31	7.30	49.30	3.96	0.01
0	4	0.67	7.51	54.10	7.66	0.00
1	1	0.62	7.28	51.74	13.64	0.11
1	5	0.82	12.43	43.15	5.87	0.06
2	2	0.31	10.06	55.78	4.16	0.00
