Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	1.86	12.97	9.09	0.02
0	0	0.00	0.34	35.59	13.09	0.14
0	4	0.00	0.04	1.47	0.59	0.00
1	1	0.57	0.00	4.23	55.84	0.00
1	5	0.00	0.23	1.59	0.40	0.00
2	2	0.00	0.00	1.22	0.90	0.00
2	6	0.13	0.00	2.01	1.20	0.00
3	3	0.00	0.00	1.37	0.70	0.00
3	7	0.25	14.27	56.27	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.55	8.65	13.62	1.77
0	0	0.02	2.64	51.63	13.55	0.00
0	4	0.00	0.03	0.72	0.38	14.16
1	1	0.00	0.00	6.32	91.20	0.00
1	5	0.01	1.70	7.93	0.40	0.00
2	2	0.00	0.00	0.10	1.20	0.00
2	6	0.00	0.00	0.37	0.99	0.00
3	3	0.00	0.00	0.36	0.69	0.00
3	7	0.00	0.00	1.77	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.81	8.98	12.15	0.01
0	0	0.00	0.19	8.06	1.93	0.12
0	4	0.00	0.01	1.14	0.49	0.00
1	1	0.00	0.01	5.32	93.34	0.00
1	5	0.00	0.00	0.24	0.40	0.00
2	2	0.00	0.01	0.62	0.00	0.00
2	6	0.00	0.02	0.70	0.19	0.00
3	3	0.00	0.00	0.19	0.83	0.00
3	7	0.27	14.23	55.58	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.42	7.80	14.65	1.36
0	0	0.03	2.26	49.36	16.45	0.00
0	4	0.00	0.03	0.73	1.10	10.87
1	1	0.00	0.00	1.51	24.26	0.00
1	5	0.00	0.00	0.96	0.99	0.00
2	2	0.00	0.00	4.06	72.93	0.00
2	6	0.00	0.00	0.44	0.60	0.00
3	3	0.00	0.02	0.29	0.88	0.00
3	7	0.01	1.05	5.03	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.41	7.27	14.90	0.35
0	0	0.03	3.21	49.93	17.91	0.00
0	4	0.00	0.07	1.02	1.66	2.84
1	1	0.00	0.00	0.37	5.57	0.00
1	5	0.00	0.00	0.23	0.89	0.00
2	2	0.00	0.00	5.03	90.90	0.00
2	6	0.00	0.00	0.29	1.09	0.00
3	3	0.00	0.00	0.27	0.79	0.00
3	7	0.00	0.02	1.04	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.35	7.75	14.27	2.43
0	0	0.04	2.81	53.27	15.98	0.00
0	4	0.00	0.00	1.43	0.38	19.40
1	1	0.00	0.00	0.45	0.79	0.00
1	5	0.00	0.00	0.23	0.99	0.00
2	2	0.00	0.02	4.76	93.61	0.00
2	6	0.00	0.00	0.19	1.10	0.00
3	3	0.00	0.00	0.35	0.88	0.00
3	7	0.00	0.01	1.36	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	1.81	9.35	12.44	0.34
0	0	0.00	0.31	9.82	1.81	0.25
0	4	0.00	0.04	1.44	0.41	2.43
1	1	0.16	14.05	56.50	0.00	0.00
1	5	0.00	0.00	0.28	0.79	0.00
2	2	0.00	0.01	5.85	92.65	0.00
2	6	0.29	0.00	0.24	1.79	0.00
3	3	0.00	0.02	0.35	1.40	0.00
3	7	0.00	0.00	0.29	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	1.56	9.35	12.81	0.03
0	0	0.00	0.37	19.44	4.60	0.25
0	4	0.00	0.01	1.23	0.60	0.00
1	1	0.19	12.01	47.62	0.30	0.00
1	5	0.00	0.00	0.17	0.70	0.00
2	2	0.00	0.00	5.01	93.10	0.00
2	6	0.00	0.00	0.37	0.99	0.00
3	3	0.00	0.05	0.62	1.19	0.00
3	7	0.00	0.00	0.33	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.35	7.93	14.04	2.02
0	0	0.04	2.75	54.33	15.65	0.00
0	4	0.00	0.05	1.15	0.00	16.19
1	1	0.00	0.00	2.19	36.73	0.00
1	5	0.00	0.00	0.25	0.69	0.00
2	2	0.00	0.01	4.02	56.66	0.00
2	6	0.00	0.01	0.60	0.10	0.00
3	3	0.00	0.00	0.28	1.05	0.00
3	7	0.00	0.00	0.63	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.39	6.73	14.95	0.00
0	0	0.05	3.06	46.53	21.81	0.00
0	4	0.00	0.03	1.00	0.57	0.00
1	1	0.00	0.00	0.10	1.09	0.00
1	5	0.00	0.00	0.37	1.09	0.00
2	2	0.00	0.00	4.59	91.49	0.00
2	6	0.00	0.00	0.45	0.79	0.00
3	3	0.00	0.01	0.32	0.90	0.00
3	7	0.00	0.00	0.45	1.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.17	6.81	15.09	0.00
0	0	0.05	1.28	47.34	23.13	0.00
0	4	0.00	0.03	0.87	0.08	0.00
1	1	0.00	0.00	2.28	42.62	0.00
1	5	0.00	0.02	0.14	0.50	0.00
2	2	0.00	0.01	2.92	51.42	0.00
2	6	0.00	0.00	0.29	0.69	0.00
3	3	0.00	0.00	0.37	0.88	0.00
3	7	0.00	0.00	0.30	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.48	8.93	13.38	4.09
0	0	0.02	3.83	61.35	7.64	0.00
0	4	0.00	0.02	1.24	0.10	31.91
1	1	0.00	0.00	0.27	2.88	0.00
1	5	0.00	0.00	0.34	0.99	0.00
2	2	0.00	0.00	6.22	92.27	0.00
2	6	0.00	0.01	1.04	0.49	0.82
3	3	0.00	0.01	0.30	1.61	0.00
3	7	0.00	0.00	0.67	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.82	9.36	12.35	0.00
0	0	0.00	0.14	10.78	1.04	0.00
0	4	0.00	0.02	1.07	0.82	0.00
1	1	0.22	14.39	56.31	0.00	0.00
1	5	0.00	0.00	0.29	1.09	0.00
2	2	0.00	0.00	5.41	92.44	0.00
2	6	0.00	0.00	0.25	0.89	0.00
3	3	0.00	0.00	0.38	1.23	0.00
3	7	0.00	0.00	0.38	1.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.32	7.78	14.37	4.98
0	0	0.03	2.54	52.49	16.97	0.00
0	4	0.00	0.01	0.78	0.58	39.83
1	1	0.00	0.00	1.12	0.50	0.00
1	5	0.00	0.02	0.38	0.60	0.00
2	2	0.00	0.00	5.43	92.95	0.00
2	6	0.00	0.00	0.67	0.80	0.00
3	3	0.00	0.02	0.50	1.19	0.00
3	7	0.00	0.00	0.86	1.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.99	8.21	16.86	0.00
0	0	0.03	2.52	29.91	12.84	0.00
0	4	0.00	0.00	0.90	0.28	0.00
1	1	0.00	0.00	3.32	48.03	0.00
1	5	0.00	0.00	0.15	0.99	0.00
2	2	0.00	0.00	3.46	42.14	0.00
2	6	0.00	0.01	0.69	0.20	0.00
3	3	0.07	5.21	26.29	1.08	0.00
3	7	0.01	0.15	0.99	29.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.53	8.54	13.17	6.76
0	0	0.01	4.19	59.63	8.51	0.00
0	4	0.00	0.04	0.74	0.21	54.04
1	1	0.00	0.00	1.24	21.93	0.00
1	5	0.00	0.00	0.36	1.09	0.00
2	2	0.00	0.00	4.51	72.03	0.00
2	6	0.00	0.00	0.24	0.50	0.00
3	3	0.00	0.02	0.69	0.70	0.00
3	7	0.00	0.00	0.89	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	7.12	14.77	2.31
0	0	0.04	2.47	48.60	21.01	0.00
0	4	0.00	0.03	1.11	0.00	17.67
1	1	0.00	0.00	5.71	92.63	0.00
1	5	0.00	0.00	0.19	0.89	0.00
2	2	0.00	0.00	0.37	0.79	0.00
2	6	0.00	0.00	0.35	0.79	0.00
3	3	0.00	0.00	0.32	0.99	0.00
3	7	0.00	0.00	0.34	1.09	0.78
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.62	7.73	14.83	2.17
0	0	0.02	1.15	39.36	15.98	0.00
0	4	0.06	0.03	0.81	0.50	17.33
1	1	0.00	0.00	5.14	93.26	0.00
1	5	0.00	0.00	0.36	0.70	0.00
2	2	0.07	3.74	14.72	5.99	0.00
2	6	0.00	0.00	0.14	0.69	0.00
3	3	0.00	0.02	0.29	0.90	0.00
3	7	0.00	0.00	1.01	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.51	8.96	13.78	0.88
