Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.05	1.53	1.48	0.35
0	0	0.00	0.04	2.25	3.02	0.00
0	4	0.00	0.00	1.64	2.96	0.00
1	1	0.00	0.05	2.61	1.74	0.00
1	5	0.65	0.00	0.28	0.00	0.00
2	2	0.00	0.00	2.16	2.28	0.00
2	6	0.00	0.00	0.89	0.78	0.00
3	3	0.01	0.00	1.58	0.79	0.00
3	7	0.02	0.31	0.86	0.30	2.78
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	0.79	0.72	0.00
0	0	0.00	0.00	0.92	0.49	0.00
0	4	0.00	0.01	0.50	0.00	0.00
1	1	0.00	0.00	1.17	0.69	0.00
1	5	0.00	0.00	1.15	0.59	0.00
2	2	0.00	0.00	0.42	1.47	0.00
2	6	0.00	0.12	0.59	1.18	0.00
3	3	0.00	0.00	1.47	1.19	0.00
3	7	0.00	2.36	0.10	0.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.34	0.99	1.61	0.00
0	0	0.00	0.01	1.38	2.46	0.00
0	4	0.00	0.00	0.85	1.18	0.00
1	1	0.00	0.00	0.44	1.97	0.00
1	5	0.00	0.00	2.07	1.58	0.00
2	2	0.00	0.00	1.48	1.77	0.00
2	6	0.00	0.00	0.96	1.78	0.00
3	3	0.00	0.00	0.53	1.89	0.00
3	7	0.01	2.71	0.21	0.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.37	0.52	1.28	0.00
0	0	0.00	0.00	1.42	0.89	0.00
0	4	0.00	0.00	0.24	1.39	0.00
1	1	0.00	0.02	0.30	1.19	0.00
1	5	0.00	0.00	0.10	1.19	0.00
2	2	0.00	0.00	0.87	1.68	0.00
2	6	0.00	0.00	0.75	1.87	0.00
3	3	0.00	0.00	0.35	1.98	0.00
3	7	0.00	2.92	0.10	0.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.34	0.68	1.07	0.00
0	0	0.00	0.00	0.46	1.19	0.00
0	4	0.00	0.00	0.63	1.09	0.00
1	1	0.00	0.00	0.92	0.39	0.00
1	5	0.00	0.01	1.07	0.69	0.00
2	2	0.00	0.00	0.78	1.78	0.00
2	6	0.00	0.00	0.38	1.77	0.00
3	3	0.00	0.00	1.05	1.58	0.00
3	7	0.00	2.67	0.11	0.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.36	0.48	1.40	0.39
0	0	0.00	0.01	1.18	1.29	0.00
0	4	0.00	0.00	0.25	1.48	0.00
1	1	0.00	0.00	0.32	1.09	0.00
1	5	0.00	0.00	0.20	1.49	0.00
2	2	0.00	0.00	0.48	1.87	0.00
2	6	0.00	0.00	0.79	1.87	0.00
3	3	0.00	0.00	0.44	1.88	0.00
3	7	0.01	2.87	0.23	0.25	3.11
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.24	0.79	1.47	0.50
0	0	0.00	0.00	1.25	2.60	0.00
0	4	0.00	0.00	0.33	1.38	0.00
1	1	0.00	0.00	0.29	1.19	0.00
1	5	0.00	0.00	1.64	1.57	0.00
2	2	0.00	0.00	1.64	1.18	0.00
2	6	0.00	0.00	0.34	1.58	0.00
3	3	0.00	0.01	0.40	1.29	0.00
3	7	0.00	1.91	0.41	0.97	4.03
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.30	0.52	1.64	0.14
0	0	0.00	0.01	0.54	1.97	0.00
0	4	0.00	0.00	0.38	1.77	0.00
1	1	0.00	0.00	0.46	1.77	0.00
1	5	0.00	0.00	0.62	1.97	0.00
2	2	0.00	0.01	1.29	1.28	0.00
2	6	0.00	0.00	0.30	1.87	0.00
3	3	0.00	0.00	0.37	1.79	0.00
3	7	0.00	2.34	0.22	0.66	1.11
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.29	0.98	1.81	0.18
0	0	0.00	0.00	0.48	1.97	0.00
0	4	0.00	0.00	1.52	2.47	0.00
1	1	0.00	0.00	0.93	1.77	0.00
1	5	0.00	0.12	1.62	1.81	0.00
2	2	0.18	0.00	0.77	1.68	0.00
2	6	0.00	0.00	1.31	2.58	0.00
3	3	0.00	0.00	0.93	1.69	0.00
3	7	0.02	2.19	0.30	0.50	1.45
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.18	0.38	0.88	0.00
0	0	0.00	0.00	0.15	0.78	0.00
0	4	0.00	0.00	0.33	0.69	0.00
1	1	0.00	0.00	0.20	0.99	0.00
1	5	0.00	0.00	0.29	0.99	0.00
2	2	0.00	0.00	0.84	1.19	0.00
2	6	0.00	0.00	0.24	1.19	0.00
3	3	0.00	0.12	0.58	0.89	0.00
3	7	0.01	1.28	0.38	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.36	1.57	2.20	0.28
0	0	0.00	0.02	0.46	1.59	0.00
0	4	0.00	0.01	0.49	1.28	0.00
1	1	0.00	0.00	1.19	1.68	0.00
1	5	0.00	0.00	1.74	1.97	0.00
2	2	0.00	0.00	0.96	2.07	0.00
2	6	0.00	0.02	0.39	2.17	0.00
3	3	0.00	0.00	0.88	1.89	0.00
