Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	0.04	2.83	9.48	0.31
0	0	0.00	0.06	2.51	3.69	0.20
0	4	0.00	0.11	5.78	59.47	0.00
1	1	0.00	0.05	3.78	5.43	1.46
1	5	0.64	0.00	0.19	1.03	0.00
2	2	0.00	0.09	3.55	1.78	0.00
2	6	0.00	0.00	0.74	0.86	0.81
3	3	0.00	0.00	3.12	2.43	0.00
3	7	0.73	0.00	2.95	1.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.03	0.87	1.59	0.00
0	0	0.00	0.00	0.45	5.35	0.00
0	4	0.00	0.00	0.54	0.50	0.00
1	1	0.00	0.08	1.29	1.07	0.00
1	5	0.67	0.01	0.13	0.60	0.00
2	2	0.00	0.14	0.87	1.61	0.00
2	6	0.00	0.00	2.07	1.19	0.00
3	3	0.00	0.00	0.75	1.59	0.00
3	7	0.00	0.00	0.88	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.67	1.09	0.00
0	0	0.00	0.01	1.03	1.11	0.00
0	4	0.00	0.13	0.20	0.40	0.00
1	1	0.00	0.00	0.98	1.49	0.00
1	5	0.00	0.00	0.95	0.79	0.00
2	2	0.00	0.02	0.91	1.41	0.00
2	6	0.00	0.00	0.45	1.49	0.00
3	3	0.00	0.00	0.32	1.20	0.00
3	7	0.00	0.00	0.50	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.49	1.23	0.00
0	0	0.00	0.00	0.53	1.30	0.00
0	4	0.00	0.00	0.34	1.10	0.00
1	1	0.00	0.00	0.81	0.61	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.00	0.79	2.29	0.00
2	6	0.00	0.00	0.43	1.09	0.00
3	3	0.00	0.00	0.62	1.29	0.00
3	7	0.00	0.00	0.23	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	0.83	1.32	0.00
0	0	0.00	0.00	1.50	0.95	0.00
0	4	0.00	0.40	0.44	0.83	0.00
1	1	0.00	0.00	0.55	4.10	0.00
1	5	0.00	0.02	0.13	0.40	0.00
2	2	0.00	0.08	3.17	1.10	0.00
2	6	0.00	0.00	0.29	0.99	0.00
3	3	0.00	0.00	0.27	1.18	0.00
3	7	0.00	0.00	0.33	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.53	16.69	4.10	0.24
0	0	0.00	0.04	2.36	3.05	0.91
0	4	0.02	1.47	28.53	6.69	0.00
1	1	0.02	0.97	33.05	5.27	0.00
1	5	0.00	0.00	2.27	2.78	0.00
2	2	0.00	0.63	17.63	4.09	0.00
2	6	0.00	0.22	15.38	5.13	0.00
3	3	0.00	0.21	9.26	2.30	1.00
3	7	0.01	0.67	25.07	3.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.65	7.88	50.32	8.72	0.03
0	0	0.31	3.74	47.15	17.60	0.00
0	4	1.20	11.69	46.25	3.28	0.00
1	1	0.67	10.53	54.05	3.22	0.00
1	5	0.71	6.95	47.69	7.21	0.19
2	2	0.61	9.80	56.02	2.80	0.00
2	6	0.39	5.78	56.46	12.27	0.00
3	3	0.46	4.72	47.45	17.80	0.06
3	7	0.83	9.85	47.55	5.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.42	6.40	55.57	9.73	0.20
0	0	0.18	3.79	55.27	18.58	0.00
0	4	0.29	9.00	55.05	7.01	0.01
1	1	0.44	7.36	56.73	6.21	0.00
1	5	0.68	7.70	53.01	8.50	0.13
2	2	0.23	6.38	57.50	8.27	0.00
2	6	0.97	5.43	62.73	5.84	0.00
3	3	0.27	3.64	47.03	16.47	1.49
3	7	0.26	7.90	57.15	6.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.39	10.24	51.51	5.08	0.00
0	0	0.35	7.91	57.10	6.56	0.00
0	4	0.17	10.63	50.37	4.28	0.00
1	1	0.37	8.94	51.04	6.08	0.00
1	5	1.04	14.09	37.97	2.80	0.00
2	2	0.31	9.79	53.45	5.81	0.00
2	6	0.27	10.67	51.70	4.63	0.00
3	3	0.15	8.67	57.78	7.70	0.00
3	7	0.47	11.26	52.68	2.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.32	5.86	57.08	9.99	0.19
0	0	0.34	5.73	61.32	8.32	0.00
0	4	0.24	6.56	54.59	8.78	0.81
1	1	0.32	5.49	58.46	8.93	0.00
1	5	0.37	6.60	60.79	7.16	0.73
2	2	0.26	5.53	53.31	15.19	0.00
2	6	0.33	6.23	60.90	7.95	0.00
3	3	0.28	4.31	53.41	15.96	0.00
3	7	0.41	6.45	53.87	7.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.41	7.45	57.64	6.92	0.10
0	0	0.30	5.85	59.54	9.36	0.00
0	4	0.38	8.75	55.16	6.25	0.00
1	1	0.48	6.26	56.45	6.55	0.08
1	5	0.41	8.17	58.76	6.92	0.43
2	2	0.20	6.96	57.07	7.23	0.00
2	6	0.66	8.24	57.29	7.98	0.00
3	3	0.17	7.60	59.21	5.92	0.00
3	7	0.66	7.74	57.70	5.14	0.27
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.31	10.45	51.55	6.54	0.01
0	0	0.15	9.08	54.96	7.62	0.00
0	4	0.30	10.56	52.72	6.07	0.02
1	1	0.22	9.83	50.79	4.62	0.00
1	5	0.64	16.59	39.52	3.23	0.04
2	2	0.43	9.63	55.87	6.25	0.00
2	6	0.30	10.28	51.84	6.52	0.00
3	3	0.23	8.04	58.43	8.35	0.00
3	7	0.21	9.61	48.26	9.67	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.54	9.49	53.26	5.43	0.05
0	0	0.47	8.41	51.32	6.61	0.00
0	4	0.81	8.82	53.96	4.41	0.00
1	1	0.45	8.61	58.52	6.56	0.00
1	5	0.84	13.04	45.72	3.36	0.38
2	2	0.52	9.31	54.57	5.21	0.00
2	6	0.51	9.38	56.07	5.15	0.00
3	3	0.44	8.54	54.34	6.95	0.00
3	7	0.28	9.81	51.54	5.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.47	7.09	59.35	7.14	0.00
0	0	0.44	6.75	60.60	7.52	0.00
0	4	0.40	7.09	61.03	5.05	0.00
1	1	0.25	6.78	58.35	9.11	0.00
1	5	0.65	7.78	58.17	5.12	0.00
2	2	0.43	6.86	62.47	6.20	0.00
2	6	0.49	6.92	59.30	9.21	0.00
3	3	0.56	6.61	59.41	7.54	0.00
3	7	0.58	7.90	55.50	7.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.69	8.08	56.15	5.99	0.07
0	0	0.49	7.97	59.22	5.20	0.00
0	4	0.66	8.11	56.53	5.57	0.00
1	1	0.51	7.40	56.07	8.53	0.07
1	5	1.06	10.66	52.54	2.47	0.40
2	2	1.21	7.89	56.14	6.31	0.00
2	6	0.86	7.52	54.64	8.54	0.00
3	3	0.38	7.33	56.98	5.03	0.07
3	7	0.38	7.77	57.09	6.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.88	11.62	52.36	2.90	0.00
0	0	0.77	11.81	51.56	3.25	0.00
0	4	0.93	9.99	54.18	2.60	0.00
1	1	0.91	11.88	55.49	2.53	0.00
1	5	1.26	15.23	42.27	1.96	0.00
2	2	1.06	12.07	52.39	1.97	0.00
2	6	0.94	10.98	52.66	4.45	0.00
3	3	0.68	10.03	56.52	3.17	0.00
3	7	0.50	11.03	54.10	3.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.53	10.42	51.52	4.38	0.07
0	0	0.28	9.54	57.14	3.98	0.01
0	4	0.50	10.55	53.70	2.84	0.00
1	1	0.64	10.43	53.35	5.63	0.00
1	5	0.99	13.44	37.06	4.18	0.41
2	2	0.43	9.22	51.03	6.03	0.00
2	6	0.65	10.71	51.06	3.63	0.03
3	3	0.34	9.90	55.34	4.76	0.00
3	7	0.40	9.49	53.20	3.96	0.09
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.69	10.63	53.14	3.45	0.04
0	0	1.02	10.19	55.47	2.13	0.09
0	4	0.21	9.87	53.67	4.58	0.00
1	1	0.50	9.52	53.35	6.75	0.10
1	5	1.17	12.90	47.22	1.86	0.13
2	2	0.79	9.79	55.18	4.34	0.00
2	6	0.54	11.02	55.36	2.52	0.00
3	3	0.50	10.90	52.71	2.03	0.00
3	7	0.75	10.82	52.09	3.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.55	8.42	54.17	8.40	0.05
0	0	0.48	9.06	51.10	11.76	0.00
0	4	0.52	8.92	53.11	9.23	0.00
1	1	0.59	8.28	53.98	8.76	0.00
1	5	0.80	8.47	53.72	5.87	0.24
2	2	0.31	7.53	52.87	12.62	0.12
2	6	0.22	8.40	53.76	3.65	0.00
3	3	0.67	7.76	59.12	8.76	0.00
3	7	0.81	9.06	56.55	6.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	4.27	55.00	13.95	0.02
0	0	0.08	2.93	52.03	18.37	0.00
0	4	0.09	4.91	57.13	14.74	0.00
1	1	0.12	4.22	56.46	13.96	0.00
1	5	0.41	5.20	58.66	9.80	0.00
