Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	1.84	10.41	12.15	0.00
0	0	0.00	0.34	10.84	1.62	0.00
0	4	0.00	0.03	1.21	0.59	0.00
1	1	0.00	0.08	2.70	1.59	0.00
1	5	0.55	0.10	7.73	90.01	0.00
2	2	0.32	14.11	56.17	0.00	0.00
2	6	0.16	0.00	1.37	0.80	0.00
3	3	0.00	0.00	0.73	0.79	0.00
3	7	0.00	0.02	2.51	1.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	1.86	12.75	7.98	0.00
0	0	0.01	0.40	40.41	20.76	0.00
0	4	0.00	0.04	0.86	0.89	0.00
1	1	0.00	0.00	0.34	0.89	0.00
1	5	0.00	0.02	2.41	37.51	0.00
2	2	0.15	14.45	56.14	0.00	0.00
2	6	0.00	0.00	0.40	0.92	0.00
3	3	0.00	0.00	0.97	1.98	0.00
3	7	0.00	0.00	0.46	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	2.01	14.80	5.02	5.53
0	0	0.01	1.65	60.23	33.30	0.00
0	4	0.00	0.01	0.54	1.59	44.27
1	1	0.00	0.00	0.38	1.00	0.00
1	5	0.00	0.00	0.38	1.18	0.00
2	2	0.05	14.40	55.80	0.00	0.00
2	6	0.00	0.00	0.41	1.02	0.00
3	3	0.00	0.02	0.38	1.11	0.00
3	7	0.00	0.00	0.29	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.99	14.97	4.83	6.24
0	0	0.00	1.39	60.91	32.69	0.00
0	4	0.00	0.04	0.83	0.90	49.91
1	1	0.03	14.44	55.63	0.00	0.00
1	5	0.00	0.01	0.36	1.40	0.00
2	2	0.00	0.00	1.18	0.50	0.00
2	6	0.00	0.00	0.28	0.99	0.00
3	3	0.00	0.00	0.37	0.98	0.00
3	7	0.00	0.00	0.25	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	2.00	14.30	4.81	4.16
0	0	0.01	1.07	58.37	33.27	0.00
0	4	0.00	0.00	0.67	1.38	32.35
1	1	0.06	14.94	53.92	0.00	0.91
1	5	0.00	0.00	0.45	0.60	0.00
2	2	0.00	0.00	0.32	0.99	0.00
2	6	0.00	0.00	0.22	0.90	0.00
3	3	0.00	0.00	0.06	0.60	0.00
3	7	0.00	0.00	0.39	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	1.89	10.13	10.99	0.83
0	0	0.00	0.63	17.04	8.01	0.00
0	4	0.00	0.01	0.92	0.59	6.60
1	1	0.13	14.44	55.86	0.00	0.00
1	5	0.00	0.00	0.35	1.11	0.00
2	2	0.00	0.00	4.62	75.29	0.00
2	6	0.00	0.00	0.36	0.79	0.00
3	3	0.00	0.00	1.37	1.50	0.00
3	7	0.00	0.00	0.52	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.85	9.53	11.86	0.83
0	0	0.00	0.43	12.74	7.49	0.02
0	4	0.00	0.02	0.87	0.70	4.69
1	1	0.14	14.30	55.55	0.00	0.00
1	5	0.00	0.00	0.36	0.31	1.00
2	2	0.00	0.04	5.62	84.35	0.00
2	6	0.00	0.00	0.26	0.60	0.00
3	3	0.00	0.00	0.38	0.80	0.00
3	7	0.10	0.00	0.47	0.59	0.91
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.93	15.02	6.40	4.77
0	0	0.00	0.92	59.38	34.52	0.00
0	4	0.00	0.03	1.09	0.31	38.13
1	1	0.03	14.46	55.52	0.00	0.00
1	5	0.00	0.00	0.36	0.71	0.00
2	2	0.00	0.00	1.56	14.20	0.00
2	6	0.00	0.00	0.35	0.70	0.00
3	3	0.00	0.00	1.12	0.50	0.00
3	7	0.00	0.01	0.80	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.91	15.04	6.28	5.43
0	0	0.00	0.82	60.41	33.66	0.00
0	4	0.00	0.04	1.26	0.30	43.41
1	1	0.05	14.40	55.83	0.00	0.00
1	5	0.00	0.00	0.44	0.70	0.00
2	2	0.00	0.02	1.45	13.19	0.00
2	6	0.00	0.00	0.19	1.20	0.00
3	3	0.00	0.00	0.19	0.89	0.00
3	7	0.00	0.02	0.55	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	2.09	13.98	10.81	4.98
0	0	0.02	1.46	50.76	41.25	0.00
0	4	0.00	0.01	0.63	1.29	39.86
1	1	0.19	13.12	48.42	5.41	0.00
1	5	0.01	0.01	0.70	0.68	0.00
2	2	0.02	1.84	8.88	6.37	0.00
2	6	0.00	0.00	0.32	0.91	0.00
3	3	0.00	0.02	0.68	1.99	0.00
3	7	0.01	0.24	1.47	28.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	1.98	14.91	4.68	5.77
0	0	0.00	1.39	60.34	33.25	0.00
0	4	0.00	0.01	0.95	0.68	45.20
1	1	0.14	14.41	55.41	0.00	0.00
1	5	0.00	0.01	0.74	0.11	0.99
2	2	0.00	0.01	0.56	1.25	0.00
2	6	0.00	0.00	0.28	1.09	0.00
3	3	0.00	0.00	0.35	0.79	0.00
3	7	0.00	0.00	0.63	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.79	11.47	10.81	0.24
0	0	0.00	0.27	25.86	10.54	0.12
0	4	0.00	0.03	1.16	0.60	1.78
1	1	0.15	12.81	51.93	0.00	0.00
1	5	0.00	0.02	1.05	1.05	0.00
2	2	0.00	1.13	9.91	72.21	0.00
2	6	0.00	0.02	0.89	0.30	0.00
3	3	0.08	0.00	0.15	1.12	0.00
3	7	0.00	0.00	0.85	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	1.85	15.68	4.03	1.79
0	0	0.00	0.32	66.78	27.97	0.00
0	4	0.17	0.05	0.89	0.29	14.28
1	1	0.00	0.00	0.49	0.80	0.00
1	5	0.00	0.00	0.39	0.80	0.00
2	2	0.13	14.40	56.23	0.00	0.00
2	6	0.00	0.00	0.35	0.70	0.00
3	3	0.00	0.00	0.14	0.80	0.00
3	7	0.00	0.02	0.19	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.15	7.26	16.55	0.20
0	0	0.04	1.08	47.00	23.76	0.00
0	4	0.00	0.06	1.60	0.22	1.60
1	1	0.00	0.00	0.53	10.47	0.00
1	5	0.00	0.00	0.47	1.19	0.00
2	2	0.00	0.00	6.13	92.10	0.00
2	6	0.00	0.00	0.39	1.39	0.00
3	3	0.00	0.03	1.19	2.18	0.00
3	7	0.00	0.00	0.76	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.52	7.53	14.78	1.50
0	0	0.03	4.15	52.17	14.94	0.00
0	4	0.00	0.02	0.94	0.38	12.00
1	1	0.00	0.00	0.54	9.77	0.00
1	5	0.00	0.00	0.27	0.99	0.00
2	2	0.00	0.01	5.31	90.36	0.00
2	6	0.00	0.00	0.23	0.69	0.00
3	3	0.00	0.01	0.39	0.41	0.00
3	7	0.00	0.00	0.38	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.37	8.13	13.85	1.10
0	0	0.02	2.95	56.52	12.74	0.00
0	4	0.00	0.05	1.22	0.59	8.76
1	1	0.00	0.00	0.29	0.99	0.00
1	5	0.00	0.00	0.37	1.29	0.00
2	2	0.00	0.00	4.74	92.82	0.00
2	6	0.00	0.00	0.35	0.80	0.00
3	3	0.00	0.00	0.82	0.89	0.00
3	7	0.00	0.00	0.70	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.60	8.15	13.79	1.62
0	0	0.02	4.73	57.09	10.56	0.00
0	4	0.00	0.03	1.64	1.00	12.99
1	1	0.00	0.00	0.33	1.19	0.00
1	5	0.00	0.00	0.23	0.99	0.00
2	2	0.00	0.00	4.90	92.39	0.00
2	6	0.00	0.00	0.20	1.08	0.00
3	3	0.00	0.00	0.28	1.17	0.00
3	7	0.00	0.00	0.55	1.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.21	7.07	15.21	0.34
0	0	0.04	1.62	48.61	21.56	0.00
0	4	0.00	0.00	0.78	1.09	2.71
1	1	0.00	0.00	0.56	0.51	0.00
