Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.51	0.35	7.23	4.90	0.00
0	0	8.87	1.03	10.60	15.17	0.00
0	4	0.00	0.02	1.63	0.49	0.00
1	1	0.00	0.00	1.08	1.18	0.00
1	5	0.61	0.00	0.30	0.00	0.00
2	2	0.49	0.00	1.37	0.59	0.01
2	6	9.94	1.74	41.00	20.80	0.00
3	3	0.00	0.00	0.96	0.60	0.00
3	7	0.15	0.00	0.89	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.58	0.37	7.55	5.25	0.00
0	0	11.45	1.04	11.70	15.79	0.00
0	4	0.00	0.01	1.05	1.24	0.00
1	1	0.00	0.00	0.48	0.69	0.00
1	5	0.00	0.00	1.00	0.69	0.00
2	2	0.00	0.04	0.68	1.67	0.00
2	6	9.15	1.84	44.41	20.39	0.00
3	3	0.00	0.00	0.39	1.00	0.00
3	7	0.00	0.00	0.68	0.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.00	0.28	6.68	9.05	0.00
0	0	7.68	0.71	9.83	12.30	0.00
0	4	0.00	0.04	0.81	0.80	0.00
1	1	0.00	0.00	0.41	1.19	0.00
1	5	0.00	0.00	0.22	1.30	0.00
2	2	0.00	0.01	1.03	0.59	0.00
2	6	8.33	1.25	39.96	25.22	0.00
3	3	0.00	0.00	0.19	1.01	0.00
3	7	0.01	0.24	1.01	29.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.30	0.33	6.51	4.36	0.12
0	0	10.11	0.87	8.72	9.50	0.00
0	4	0.00	0.02	0.74	0.28	0.00
1	1	0.00	0.02	0.10	0.50	0.00
1	5	0.00	0.00	0.13	0.40	0.00
2	2	0.00	0.00	0.57	1.38	1.00
2	6	8.28	1.64	40.81	21.66	0.00
3	3	0.00	0.00	0.25	0.89	0.00
3	7	0.00	0.05	0.79	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.87	0.32	7.36	4.51	0.13
0	0	7.59	1.35	18.30	8.04	0.00
