Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	6.10	8.53	0.00
0	0	0.00	0.00	0.81	0.20	0.00
0	4	0.00	0.03	1.89	0.49	0.00
1	1	0.00	0.02	3.00	1.52	0.00
1	5	0.00	0.08	1.70	2.71	0.00
2	2	0.02	0.03	2.67	2.21	0.00
2	6	0.00	0.01	1.34	0.00	0.00
3	3	0.00	0.01	0.72	0.10	0.00
3	7	0.00	0.00	36.65	60.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.22	8.54	0.00
0	0	0.00	0.00	0.65	1.00	0.00
0	4	0.00	0.03	0.82	1.70	0.00
1	1	0.00	0.00	0.87	0.48	0.00
1	5	0.00	0.02	0.99	0.89	0.00
2	2	0.00	0.00	0.28	1.59	0.00
2	6	0.00	0.01	1.26	0.57	0.00
3	3	0.00	0.00	0.92	0.61	0.00
3	7	0.00	0.03	36.01	61.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.11	8.48	0.00
0	0	0.00	0.00	0.37	0.99	0.00
0	4	0.00	0.00	0.25	1.18	0.00
1	1	0.00	0.03	1.06	0.29	0.00
1	5	0.00	0.01	0.88	0.29	0.00
2	2	0.00	0.00	0.48	1.48	0.00
2	6	0.00	0.00	0.96	0.88	0.00
3	3	0.00	0.00	0.54	1.39	0.00
3	7	0.00	0.03	36.33	61.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.04	8.54	0.00
0	0	0.00	0.00	0.34	1.18	0.00
0	4	0.00	0.00	0.50	1.38	0.00
1	1	0.00	0.01	1.15	0.00	0.00
1	5	0.00	0.02	0.93	0.84	0.00
2	2	0.00	0.00	0.34	1.48	0.00
2	6	0.00	0.01	0.79	0.87	0.00
3	3	0.00	0.00	0.36	0.89	0.00
3	7	0.00	0.00	35.95	61.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.07	8.51	0.00
0	0	0.00	0.00	0.28	1.29	0.00
0	4	0.00	0.00	0.36	1.19	0.00
1	1	0.00	0.00	1.03	0.79	0.00
1	5	0.00	0.03	0.81	0.70	0.00
2	2	0.00	0.00	0.10	1.29	0.00
2	6	0.00	0.02	1.29	0.40	0.00
3	3	0.00	0.00	0.37	1.19	0.00
3	7	0.00	0.00	36.34	61.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.58	4.53	8.55	0.05
0	0	0.00	0.00	0.10	0.96	0.00
0	4	0.00	0.00	0.27	1.93	0.00
1	1	0.00	0.00	0.44	1.75	0.00
1	5	0.00	1.93	0.10	0.00	0.00
2	2	0.03	1.66	0.00	0.00	0.38
2	6	0.00	0.02	0.59	2.12	0.00
3	3	0.00	0.00	0.66	1.64	0.00
3	7	0.34	1.07	34.09	59.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.19	8.41	0.00
0	0	0.00	0.00	1.06	0.89	0.00
0	4	0.00	0.00	0.45	1.09	0.00
1	1	0.00	0.02	1.09	0.40	0.00
1	5	0.00	0.01	0.97	0.29	0.00
2	2	0.00	0.00	0.28	1.09	0.00
2	6	0.00	0.05	0.93	1.19	0.00
3	3	0.00	0.00	1.14	0.39	0.00
3	7	0.00	0.03	35.61	61.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	5.03	9.23	0.11
0	0	0.00	0.00	0.54	1.20	0.00
0	4	0.00	0.00	0.72	2.48	0.91
1	1	0.00	0.03	1.34	0.01	0.00
1	5	0.00	0.02	1.17	1.78	0.00
2	2	0.00	0.00	0.43	1.98	0.00
2	6	0.00	0.08	1.13	2.35	0.00
3	3	0.00	0.00	0.35	0.88	0.00
3	7	0.00	0.00	34.55	63.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	4.84	9.09	0.00
0	0	0.00	0.00	0.55	1.90	0.00
0	4	0.00	0.00	0.63	1.30	0.00
1	1	0.00	0.00	0.46	0.30	0.00
1	5	0.00	0.02	0.27	1.39	0.00
2	2	0.00	0.00	0.46	2.00	0.00
2	6	0.00	0.01	0.86	1.90	0.00
3	3	0.00	0.00	0.54	1.30	0.00
3	7	0.00	0.03	34.99	62.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	5.13	8.42	0.00
0	0	0.00	0.00	0.27	0.99	0.00
0	4	0.00	0.00	0.36	0.79	0.00
1	1	0.00	0.00	0.72	0.69	0.00
1	5	0.00	0.02	0.10	1.03	0.00
2	2	0.00	0.00	0.28	1.69	0.00
2	6	0.00	0.02	1.17	1.37	0.00
3	3	0.00	0.00	0.45	0.90	0.00
3	7	0.00	0.01	37.72	59.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.23	4.91	8.57	0.00
0	0	0.00	0.00	0.19	1.28	0.00
0	4	0.00	0.00	0.37	1.68	0.00
1	1	0.00	0.00	0.44	1.18	0.00
1	5	0.00	0.00	0.34	1.20	0.00
2	2	0.00	1.80	0.08	0.06	0.00
2	6	0.00	0.00	1.14	0.97	0.00
3	3	0.00	0.00	0.26	0.99	0.00
