Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.03	1.41	1.06	1.81
0	0	0.00	0.00	0.94	0.36	0.00
0	4	0.00	0.06	1.56	0.89	0.00
1	1	0.00	0.06	2.23	1.01	0.00
1	5	0.36	0.02	0.20	0.10	14.49
2	2	0.18	0.00	0.29	0.60	0.00
2	6	0.00	0.07	2.69	1.60	0.00
3	3	0.00	0.00	0.94	2.41	0.00
3	7	0.00	0.00	2.44	1.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.54	0.91	0.00
0	0	0.00	0.00	0.37	0.49	0.00
0	4	0.00	0.00	0.31	0.50	0.00
1	1	0.00	0.00	0.22	0.90	0.00
1	5	0.00	0.00	0.82	0.59	0.00
2	2	0.00	0.00	0.54	1.19	0.00
2	6	0.00	0.00	1.34	1.00	0.00
3	3	0.00	0.00	0.32	0.96	0.00
3	7	0.00	0.00	0.37	1.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.46	1.09	0.00
0	0	0.00	0.00	0.41	1.49	0.00
0	4	0.00	0.02	0.42	1.58	0.00
1	1	0.00	0.00	0.00	0.49	0.00
1	5	0.00	0.00	0.87	0.78	0.00
2	2	0.00	0.00	0.25	0.98	0.00
2	6	0.00	0.04	0.89	1.09	0.00
3	3	0.00	0.00	0.38	1.28	0.00
3	7	0.00	0.00	0.48	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.52	3.21	0.00
0	0	0.00	0.01	0.20	0.30	0.00
0	4	0.00	0.02	0.20	1.27	0.00
1	1	0.00	0.00	0.39	0.89	0.00
1	5	0.00	0.00	0.71	0.99	0.00
2	2	0.00	0.02	0.59	0.90	0.00
2	6	0.00	0.05	0.58	1.09	0.00
3	3	0.00	0.00	0.37	0.81	0.00
3	7	0.01	0.08	1.11	19.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.31	1.78	0.00
0	0	0.00	0.00	0.00	0.40	0.00
0	4	0.00	0.00	0.82	1.08	0.00
1	1	0.00	0.00	0.26	0.69	0.00
1	5	0.00	0.00	0.13	0.59	0.00
2	2	0.00	0.00	0.19	0.79	0.00
2	6	0.00	0.01	0.49	0.90	0.00
3	3	0.00	0.00	0.35	0.74	0.00
3	7	0.00	0.03	0.26	9.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.09	0.58	0.69	0.00
0	0	0.00	0.00	0.46	0.49	0.00
0	4	0.00	0.00	0.34	0.20	0.00
1	1	0.00	0.01	0.40	0.29	0.00
1	5	0.00	0.00	0.47	1.28	0.00
2	2	0.00	0.00	1.15	1.08	0.00
2	6	0.00	0.02	0.54	1.48	0.00
3	3	0.00	0.72	0.21	0.08	0.00
3	7	0.00	0.00	1.07	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.67	0.74	0.00
0	0	0.00	0.00	0.46	0.71	0.00
0	4	0.00	0.00	0.17	0.70	0.00
1	1	0.00	0.00	0.77	0.89	0.00
1	5	0.00	0.00	0.36	0.79	0.00
2	2	0.00	0.00	0.92	0.79	0.00
2	6	0.00	0.06	1.38	0.29	0.00
3	3	0.00	0.00	0.87	1.20	0.00
3	7	0.00	0.00	0.45	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.35	0.98	0.00
0	0	0.00	0.00	0.18	1.00	0.01
0	4	0.00	0.00	0.45	1.18	0.00
1	1	0.11	0.00	0.23	0.90	0.00
1	5	0.00	0.00	0.29	1.00	0.00
2	2	0.00	0.00	0.28	0.90	0.00
2	6	0.00	0.05	0.72	1.20	0.00
3	3	0.00	0.00	0.43	0.65	0.00
3	7	0.00	0.00	0.22	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.30	0.72	0.00
0	0	0.00	0.00	0.36	0.88	0.00
0	4	0.00	0.00	0.55	0.10	0.00
1	1	0.00	0.02	0.20	0.30	0.00
1	5	0.00	0.00	0.00	0.60	0.00
2	2	0.00	0.00	0.28	0.99	0.00
2	6	0.00	0.01	0.47	1.10	0.00
3	3	0.00	0.00	0.22	0.97	0.00
3	7	0.00	0.00	0.29	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.83	0.68	0.00
0	0	0.00	0.00	0.73	0.00	0.00
0	4	0.00	0.01	0.79	0.79	0.00
1	1	0.00	0.00	0.66	0.60	0.00
1	5	0.00	0.00	0.43	1.19	0.00
2	2	0.00	0.00	1.12	0.40	0.00
2	6	0.00	0.02	1.31	0.48	0.00
3	3	0.00	0.00	0.67	0.99	0.00
3	7	0.00	0.01	0.94	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.50	0.91	0.00
0	0	0.00	0.00	0.56	1.07	0.00
0	4	0.00	0.00	0.28	0.89	0.00
1	1	0.00	0.00	0.35	0.88	0.00
1	5	0.00	0.00	0.75	1.29	0.00
2	2	0.00	0.00	0.20	1.08	0.00
2	6	0.00	0.04	0.96	0.59	0.00
3	3	0.00	0.00	0.45	1.04	0.00
3	7	0.00	0.03	0.48	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
