Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.71	71.27	16.46	0.00
0	0	0.10	0.47	73.63	15.01	0.00
0	4	0.03	0.67	70.09	20.33	0.00
1	1	0.01	0.47	73.84	15.84	0.00
1	5	0.09	0.54	70.45	19.16	0.00
2	2	0.10	0.52	69.84	19.53	0.00
2	6	0.00	0.43	69.43	21.19	0.00
3	3	0.00	0.56	78.15	11.71	0.00
3	7	0.01	1.99	64.74	8.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	69.83	17.49	0.00
0	0	0.00	0.51	72.11	16.98	0.00
0	4	0.00	0.61	72.53	17.46	0.00
1	1	0.00	0.49	71.34	18.47	0.00
1	5	0.01	0.34	67.73	23.31	0.00
2	2	0.01	0.40	68.95	21.25	0.00
2	6	0.01	0.37	67.01	24.10	0.00
3	3	0.00	0.53	76.99	11.82	0.00
3	7	0.02	2.00	62.35	6.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.76	16.30	0.00
0	0	0.01	0.47	74.58	14.49	0.00
0	4	0.01	0.58	75.25	15.20	0.00
1	1	0.00	0.33	73.70	16.11	0.00
1	5	0.01	0.41	70.74	20.02	0.00
2	2	0.01	0.50	70.25	19.71	0.00
2	6	0.01	0.53	68.77	21.94	0.00
3	3	0.00	0.61	76.79	13.08	0.00
3	7	0.01	1.76	63.96	9.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.69	71.22	16.76	0.00
0	0	0.00	0.58	75.77	12.99	0.00
0	4	0.00	0.62	69.59	20.98	0.00
1	1	0.00	0.39	70.98	19.01	0.00
1	5	0.00	0.52	70.83	19.84	0.00
2	2	0.00	0.50	69.87	20.03	0.00
2	6	0.00	0.45	69.81	20.95	0.00
3	3	0.01	0.59	78.73	11.20	0.00
3	7	0.02	1.89	64.51	9.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.13	68.85	17.77	0.00
0	0	0.00	0.43	71.47	16.47	0.00
0	4	0.00	2.13	72.01	15.01	0.00
1	1	0.01	0.34	69.36	19.55	0.00
1	5	0.01	0.45	66.27	23.48	0.00
2	2	0.01	0.54	68.84	19.85	0.00
2	6	0.00	0.55	66.86	22.60	0.00
3	3	0.00	0.60	73.05	15.64	0.00
3	7	0.02	4.03	62.25	9.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.76	16.15	0.00
0	0	0.01	0.47	72.85	16.24	0.00
0	4	0.00	0.68	71.91	18.36	0.00
1	1	0.00	0.42	73.27	16.46	0.00
1	5	0.01	0.61	73.05	17.52	0.00
2	2	0.01	0.49	70.95	19.01	0.00
2	6	0.00	0.33	70.17	20.75	0.00
3	3	0.00	0.60	78.27	11.62	0.00
3	7	0.01	1.94	64.30	9.39	0.00
