Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
196	12.16	1600	3118	0.78	87	0	0	2	1	5	43	0	0	0	0	0.00	1.59	0.57	8.42	78.27	0.00	0.00	0.00	0.00	16.09	14.06	57.69	0.00	51	0	51	94.09	80.56	0.00	0.00	3.02	13.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.75	2.84	0.00	1.17	0.00	0.00
378	24.60	1600	2971	0.80	43	0	0	0	5	5	46	0	1	0	0	0.00	0.00	1.21	1.63	68.31	0.00	1.52	0.00	0.00	22.43	0.00	52.98	0.00	51	0	52	144.31	91.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.35	3.30	0.00	1.14	0.00	0.00
460	27.72	1600	3208	0.83	57	0	0	0	4	0	52	0	0	0	0	0.00	0.00	0.91	0.00	74.38	0.00	0.00	0.00	0.00	27.62	0.00	44.67	0.00	51	0	51	218.27	107.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.93	4.80	0.00	1.29	0.00	0.00
350	21.78	1600	3114	0.83	43	0	0	0	1	3	43	0	0	0	0	0.00	0.00	0.07	1.80	77.15	0.00	0.00	0.00	0.00	19.83	2.32	56.07	0.00	52	0	52	177.03	99.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.82	4.18	0.00	1.22	0.00	0.00
474	29.51	1600	3109	1.01	51	0	0	0	1	1	31	0	8	0	0	0.00	0.00	0.27	0.66	57.06	0.00	13.07	0.00	0.00	28.55	1.16	40.77	0.00	52	0	52	181.06	102.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.62	4.27	0.00	0.99	0.00	0.00
356	22.92	1600	3007	0.75	41	0	0	0	4	3	46	0	6	0	0	0.00	0.00	0.63	1.17	64.27	0.00	9.21	0.00	0.00	24.21	1.08	48.48	3.31	52	0	51	191.87	98.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.09	4.10	0.00	1.25	0.00	0.00
420	26.14	1600	3108	0.63	49	0	0	0	8	15	49	0	4	0	0	0.00	0.00	2.16	6.08	57.66	0.00	8.71	0.00	0.00	27.21	4.94	41.71	0.00	52	0	52	188.12	98.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	4.30	0.00	1.01	0.00	0.00
410	24.86	1599	3191	0.75	49	0	0	2	9	5	48	0	4	0	0	0.00	0.06	1.97	1.88	65.67	0.00	8.30	0.00	0.00	30.75	2.22	42.17	0.00	52	0	51	192.52	100.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.22	4.39	0.00	1.24	0.00	0.00
435	28.01	1600	3005	0.61	41	0	0	2	16	17	65	0	1	0	0	0.00	0.04	3.48	6.95	59.68	0.00	0.32	0.00	0.00	31.91	7.22	32.86	0.00	52	0	52	204.26	99.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.76	4.51	0.00	0.99	0.00	0.00
393	24.72	1600	3080	0.60	51	0	0	7	14	18	64	0	0	0	0	0.00	0.16	3.26	9.47	62.62	0.00	0.00	0.00	0.00	31.05	9.00	35.23	0.00	51	0	52	190.42	97.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.05	4.35	0.00	1.11	0.00	0.00
