Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
196	12.14	1600	3122	0.77	91	0	0	3	2	1	39	0	6	0	0	0.00	1.51	0.62	0.73	77.60	0.00	8.53	0.00	0.00	15.44	0.00	72.42	0.00	55	0	55	97.62	82.88	0.00	0.00	1.74	14.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.14	2.46	0.00	1.16	0.00	0.00
420	29.49	1600	2755	0.84	54	0	0	0	3	3	44	0	4	0	2	0.00	0.00	0.33	1.10	54.22	0.00	5.53	0.00	1.83	26.40	2.12	41.99	0.00	56	0	56	150.06	93.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.21	2.97	0.00	0.94	0.00	0.00
310	18.48	1600	3250	0.84	69	0	0	0	5	0	56	0	8	0	2	0.00	0.00	0.96	0.00	71.24	0.00	10.07	0.00	3.68	21.93	0.00	59.59	0.00	55	0	55	168.00	85.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.59	3.92	0.00	1.08	0.00	0.00
360	20.81	1600	3346	0.93	55	0	0	1	3	1	36	0	8	0	0	0.00	0.04	0.41	0.35	69.12	0.00	16.01	0.00	0.00	20.53	0.00	54.83	3.83	55	0	55	198.53	123.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.98	5.06	0.00	1.60	0.00	0.00
476	29.27	1600	3144	0.76	51	0	0	0	7	7	45	0	5	0	0	0.00	0.00	0.99	1.21	63.37	0.00	6.71	0.00	0.00	30.25	0.84	39.64	0.00	55	0	55	184.67	102.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.98	4.34	0.00	1.22	0.00	0.00
191	11.93	1600	3103	0.81	42	0	0	0	1	1	42	0	1	0	0	0.00	0.00	0.32	0.62	86.67	0.00	0.98	0.00	0.00	14.71	1.11	72.25	0.00	55	0	56	128.81	80.27	0.00	0.00	2.35	14.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.10	3.01	0.00	1.00	0.00	0.00
182	11.43	1600	3088	0.84	50	0	0	1	1	2	46	0	3	0	0	0.00	0.02	0.13	0.20	84.69	0.00	3.67	0.00	0.00	16.21	0.00	72.36	0.00	55	0	55	89.93	79.69	0.00	0.00	3.12	13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.22	2.40	0.00	0.92	0.00	0.00
186	11.61	1600	3105	0.83	41	0	0	0	3	1	35	0	8	0	0	0.00	0.00	0.53	0.45	75.42	0.00	12.59	0.00	0.00	15.48	0.00	70.08	2.84	55	0	55	93.12	80.91	0.00	0.00	1.49	14.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.59	2.26	0.00	1.15	0.00	0.00
187	11.68	1600	3101	0.83	49	0	0	0	0	1	35	0	11	0	0	0.00	0.00	0.00	0.50	68.80	0.00	19.55	0.00	0.00	15.73	0.83	71.76	0.00	55	0	55	90.32	80.05	0.00	0.00	2.35	14.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.23	2.27	0.00	0.92	0.00	0.00
182	11.40	1599	3087	0.83	41	0	0	1	1	1	34	0	11	0	0	0.00	0.02	0.28	0.30	65.67	0.00	22.46	0.00	0.00	15.27	0.00	73.33	0.00	55	0	55	92.24	80.65	0.00	0.00	1.89	13.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.54	2.33	0.00	1.12	0.00	0.00
186	11.60	1601	3092	0.83	41	0	0	0	1	1	33	0	14	0	0	0.00	0.00	0.07	0.40	64.71	0.00	23.47	0.00	0.00	15.31	0.00	65.81	7.27	55	0	55	90.70	80.00	0.00	0.00	2.70	14.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.21	2.33	0.00	0.92	0.00	0.00
184	11.54	1600	3093	0.82	50	0	0	0	1	2	35	0	10	0	0	0.00	0.00	0.15	1.36	69.23	0.00	17.99	0.00	0.00	15.47	2.27	70.72	0.00	55	0	55	90.23	80.10	0.00	0.00	2.78	14.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.33	2.30	0.00	0.93	0.00	0.00
186	11.58	1599	3103	0.83	41	0	0	0	3	1	34	0	10	0	0	0.00	0.00	0.52	0.50	71.41	0.00	16.57	0.00	0.00	15.48	0.00	66.21	6.73	55	0	55	92.52	80.51	0.00	0.00	1.05	13.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.26	2.27	0.00	1.12	0.00	0.00
184	11.49	1601	3102	0.82	49	0	0	0	1	1	38	0	9	0	0	0.00	0.00	0.19	0.09	72.05	0.00	16.72	0.00	0.00	16.35	0.00	67.91	4.26	55	0	55	89.74	79.71	0.00	0.00	3.03	13.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	2.50	0.00	0.94	0.00	0.00
184	11.53	1600	3089	0.83	40	0	0	1	2	5	38	0	9	0	0	0.00	0.00	0.09	1.18	71.95	0.00	15.42	0.00	0.00	15.32	0.00	67.44	5.70	55	0	55	92.41	80.94	0.00	0.00	1.22	15.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.80	2.26	0.00	1.10	0.00	0.00
185	11.57	1600	3095	0.82	49	0	0	0	1	1	38	0	7	0	0	0.00	0.00	0.09	0.59	77.46	0.00	10.64	0.00	0.00	15.70	1.03	70.46	1.24	55	0	55	89.16	79.39	0.00	0.00	3.18	13.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.07	2.39	0.00	0.92	0.00	0.00
183	11.44	1599	3094	0.84	41	0	0	0	2	2	32	0	12	0	0	0.00	0.00	0.49	1.15	64.42	0.00	22.78	0.00	0.00	15.58	1.10	63.06	8.82	55	0	55	92.04	81.13	0.00	0.00	2.33	12.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.84	2.23	0.00	1.09	0.00	0.00
188	11.72	1601	3104	0.81	41	0	0	1	0	1	36	0	9	0	0	0.00	0.06	0.00	0.37	71.87	0.00	16.59	0.00	0.00	15.56	0.00	72.72	0.00	54	0	55	91.13	80.19	0.00	0.00	2.52	13.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.25	2.51	0.00	0.94	0.00	0.00
