Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
383	23.88	1600	3103	0.90	102	0	0	1	4	3	41	0	9	0	0	0.00	1.12	3.05	1.53	57.69	0.00	13.21	0.00	0.00	28.78	2.74	44.59	0.00	52	0	52	177.00	101.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.27	4.06	0.00	1.20	0.00	0.00
380	23.38	1600	3148	0.80	58	0	0	0	2	2	38	0	5	0	0	0.00	0.00	0.59	0.75	68.27	0.00	8.61	0.00	0.00	17.97	1.20	57.45	0.00	52	0	51	153.57	100.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.98	3.90	0.00	1.14	0.00	0.00
365	22.13	1600	3195	0.67	50	0	0	0	3	3	50	0	4	0	0	0.00	0.00	0.48	1.61	71.91	0.00	6.76	0.00	0.00	21.14	2.78	53.95	0.00	51	0	52	165.35	100.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.49	4.02	0.00	1.16	0.00	0.00
191	11.89	1601	3102	0.82	43	0	0	0	1	1	45	0	0	0	0	0.00	0.00	0.13	0.64	87.88	0.00	0.00	0.00	0.00	15.30	1.14	71.67	0.00	50	0	51	121.74	79.91	0.00	0.00	2.49	14.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.81	2.75	0.00	0.98	0.00	0.00
183	11.48	1599	3082	0.84	47	0	0	0	1	2	39	0	7	0	0	0.00	0.00	0.11	1.11	75.53	0.00	11.75	0.00	0.00	15.30	1.80	71.42	0.00	51	0	51	93.49	80.68	0.00	0.00	2.65	14.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.25	2.39	0.00	0.94	0.00	0.00
185	11.54	1601	3106	0.83	41	0	0	0	3	3	36	0	9	0	0	0.00	0.00	0.43	0.79	72.83	0.00	15.05	0.00	0.00	15.50	0.00	65.49	7.48	51	0	51	90.34	80.15	0.00	0.00	1.73	13.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.63	2.36	0.00	1.14	0.00	0.00
185	11.53	1600	3110	0.84	49	0	0	0	1	1	42	0	5	0	0	0.00	0.00	0.19	0.09	79.13	0.00	9.84	0.00	0.00	16.04	0.00	72.43	0.00	50	0	51	90.31	80.17	0.00	0.00	2.56	14.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.48	2.54	0.00	0.94	0.00	0.00
181	11.40	1600	3080	0.83	40	0	0	0	2	1	34	0	10	0	0	0.00	0.00	0.41	0.52	67.23	0.00	20.33	0.00	0.00	15.35	0.00	70.20	3.05	50	0	52	91.93	80.44	0.00	0.00	1.36	14.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.44	2.33	0.00	1.12	0.00	0.00
191	11.92	1600	3104	0.82	45	0	0	2	0	2	38	0	10	0	0	0.00	0.09	0.00	1.04	71.28	0.00	16.30	0.00	0.00	16.27	1.00	63.37	7.44	50	0	51	94.88	80.62	0.00	0.00	2.62	14.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.33	2.34	0.00	0.95	0.00	0.00
184	11.51	1601	3093	0.83	50	0	0	0	1	1	33	0	12	0	0	0.00	0.00	0.26	0.64	63.75	0.00	24.12	0.00	0.00	15.80	1.12	66.50	5.07	50	0	51	89.64	79.44	0.00	0.00	2.64	14.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.43	2.42	0.00	0.94	0.00	0.00
