Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
465	24.13	1600	3731	0.84	111	0	0	7	2	6	44	0	0	0	0	0.00	8.47	0.55	6.69	76.11	0.00	0.00	0.00	0.00	35.94	2.46	37.47	0.00	51	0	51	234.98	115.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.33	6.30	0.00	1.86	0.00	0.00
369	23.67	1600	3020	0.86	50	0	0	1	0	2	42	0	0	0	0	0.00	0.00	0.00	1.33	73.44	0.00	0.00	0.00	0.00	22.74	1.54	52.05	0.00	51	0	51	188.44	97.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.36	3.97	0.00	1.02	0.00	0.00
408	27.20	1600	2904	0.98	42	0	0	0	1	3	37	0	2	0	0	0.00	0.00	0.24	1.37	65.13	0.00	1.81	0.00	0.00	21.31	0.99	50.50	0.00	51	0	52	166.26	97.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.04	3.86	0.00	1.04	0.00	0.00
385	22.85	1600	3260	0.73	58	0	0	1	3	5	49	0	6	0	0	0.00	0.03	0.54	1.43	70.59	0.00	9.06	0.00	0.00	27.09	1.74	48.32	0.00	51	0	51	178.16	103.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.27	4.22	0.00	1.18	0.00	0.00
371	25.32	1600	2836	0.66	41	0	0	1	10	13	62	0	2	0	0	0.00	0.00	1.86	4.31	59.36	0.00	3.30	0.00	0.00	26.41	5.62	42.65	0.00	51	0	51	181.15	91.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.47	3.69	0.00	0.98	0.00	0.00
400	23.03	1600	3358	0.65	58	0	0	1	5	11	58	0	3	0	0	0.00	0.00	0.94	4.92	74.61	0.00	3.48	0.00	0.00	24.45	5.54	46.99	0.00	51	0	51	167.50	102.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.85	4.33	0.00	1.23	0.00	0.00
392	23.72	1601	3197	0.59	58	0	0	5	17	14	65	0	0	0	0	0.00	0.16	3.55	6.94	68.71	0.00	0.00	0.00	0.00	29.80	7.13	39.35	0.00	50	0	51	190.15	104.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.71	4.65	0.00	1.15	0.00	0.00
430	27.70	1600	3003	0.62	43	0	0	2	23	14	66	0	1	0	0	0.00	0.07	5.23	4.90	58.71	0.00	1.79	0.00	0.00	35.25	7.34	29.70	0.00	51	0	51	193.88	96.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.68	4.37	0.00	1.03	0.00	0.00
500	30.14	1600	3209	0.67	57	0	0	12	7	11	72	0	0	0	0	0.00	6.64	1.55	5.57	59.28	0.00	0.00	0.00	0.00	29.68	4.75	35.44	0.00	51	0	51	192.61	104.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.63	4.49	0.00	1.12	0.00	0.00
264	28.60	1600	1788	0.34	97	0	0	10	5	1	53	0	4	0	1	0.00	4.16	0.64	0.39	30.49	0.00	2.30	0.00	3.38	25.57	1.31	39.46	5.06	51	0	52	113.67	56.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.81	1.55	0.00	0.46	0.00	0.00
375	13.09	1600	5544	0.80	141	0	0	0	3	5	79	0	20	0	6	0.00	0.00	0.22	0.84	108.66	0.00	30.93	0.00	15.59	21.22	0.51	57.52	7.66	50	0	51	162.93	125.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.91	6.00	0.00	2.35	0.00	0.00
222	30.62	1600	1403	0.11	64	0	0	0	0	5	45	0	51	0	2	0.00	0.00	0.00	0.27	8.42	0.00	10.31	0.00	12.52	6.98	0.71	17.17	44.52	51	0	51	42.91	27.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.44	0.00	0.15	0.00	0.00
