Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1762295534367,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.45770263672,165042.83880615234,86280.33270263672,0.10089111328125,33572028416,0,734740480,0
0,1762295534367,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.45770263672,165042.83880615234,86280.33514404297,0.10089111328125,33572028416,0,734740480,0
0,1762295534368,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.46008300781,165042.85229492188,86280.33856201172,0.10089111328125,33572028416,0,735256576,0
0,1762295534369,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.461181640625,165042.8585205078,86280.34197998047,0.10089111328125,33572028416,0,735256576,0
1,1762295534370,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.462158203125,165042.86364746094,86280.3441772461,0.10089111328125,33572028416,0,735256576,0
0,1762295534371,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.46319580078,165042.86846923828,86280.3462524414,0.10089111328125,33572028416,0,735256576,0
0,1762295534373,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.46417236328,165042.87310791016,86280.34826660156,0.10089111328125,33572028416,0,735256576,0
0,1762295534374,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.46514892578,165042.87841796875,86280.35046386719,0.10089111328125,33572028416,0,735256576,0
0,1762295534375,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.46618652344,165042.8836669922,86280.35278320313,0.10089111328125,33572028416,0,735256576,0
0,1762295534376,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.46716308594,165042.88903808594,86280.35498046875,0.10089111328125,33572028416,0,735256576,0
0,1762295534377,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.468200683594,165042.89422607422,86280.3569946289,0.10089111328125,33572028416,0,735256576,0
0,1762295534378,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.469177246094,165042.8992919922,86280.35906982422,0.10089111328125,33572028416,0,735256576,0
0,1762295534379,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.47021484375,165042.90478515625,86280.36114501953,0.10089111328125,33572028416,0,735256576,0
0,1762295534380,1600,1600,1600,1600,1599,1600,1600,1599,0,4.1666669845581055,4,4,0,0,0,4,36416.47119140625,165042.90954589844,86280.36291503906,0.10089111328125,33572028416,0,735256576,0
