Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
194	11.91	1600	3158	0.77	83	0	0	2	2	4	36	0	5	0	0	0.00	1.38	0.98	5.97	72.54	0.00	9.34	0.00	0.00	17.30	5.56	65.22	0.00	55	0	55	100.56	81.54	0.00	0.00	3.33	13.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	2.96	0.00	0.98	0.00	0.00
268	16.62	1600	3116	0.78	42	0	0	1	3	3	44	0	2	0	1	0.00	0.00	0.75	1.46	78.70	0.00	3.00	0.00	0.39	17.05	1.36	64.37	0.59	54	0	55	103.48	81.62	0.00	0.00	1.22	12.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.77	2.52	0.00	1.14	0.00	0.00
449	30.61	1600	2840	0.85	53	0	0	0	3	5	45	0	1	0	0	0.00	0.00	0.49	1.36	60.50	0.00	1.57	0.00	0.00	31.18	1.09	37.12	0.00	55	0	55	189.05	92.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.63	3.82	0.00	1.09	0.00	0.00
316	20.82	1600	2941	0.93	58	0	0	1	3	3	58	0	9	0	0	0.00	0.03	0.28	1.10	64.09	0.00	10.00	0.00	0.00	22.97	1.39	54.82	0.00	55	0	55	165.71	94.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.43	3.64	0.00	1.03	0.00	0.00
332	24.38	1600	2635	0.80	74	0	0	0	3	3	39	0	12	0	0	0.00	0.00	0.33	1.00	49.69	0.00	13.61	0.00	0.00	18.32	0.67	54.07	2.56	55	0	55	167.58	105.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.53	3.29	0.00	1.08	0.00	0.00
231	10.17	1601	4397	0.72	71	0	0	1	3	1	61	0	4	0	2	0.00	0.02	0.58	0.37	116.16	0.00	5.77	0.00	5.19	17.98	0.00	66.28	5.57	55	0	55	130.78	94.07	0.00	0.00	0.63	10.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.38	4.41	0.00	1.61	0.00	0.00
191	11.86	1598	3122	0.83	47	0	0	0	1	0	36	0	10	0	0	0.00	0.00	0.28	0.00	69.90	0.00	19.12	0.00	0.00	16.16	0.00	71.98	0.00	55	0	55	92.54	81.32	0.00	0.00	2.18	13.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.44	2.49	0.00	0.96	0.00	0.00
182	11.47	1602	3064	0.83	40	0	0	0	2	1	32	0	13	0	0	0.00	0.00	0.41	0.48	63.44	0.00	23.63	0.00	0.00	15.54	0.00	69.95	3.03	55	0	55	92.61	80.50	0.00	0.00	1.98	13.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.44	2.16	0.00	1.13	0.00	0.00
188	11.67	1600	3116	0.83	43	0	0	1	0	1	36	0	10	0	0	0.00	0.02	0.00	0.35	69.18	0.00	19.72	0.00	0.00	15.53	0.00	72.80	0.00	55	0	55	90.39	80.07	0.00	0.00	1.79	14.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.43	2.50	0.00	0.92	0.00	0.00
182	11.37	1601	3089	0.83	47	0	0	0	1	1	34	0	12	0	0	0.00	0.00	0.07	0.49	65.86	0.00	22.38	0.00	0.00	15.52	0.80	67.53	4.80	55	0	55	90.21	79.94	0.00	0.00	1.82	15.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.27	2.20	0.00	0.95	0.00	0.00
