Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
199	12.11	1600	3179	0.77	87	0	0	2	3	1	41	0	3	0	0	0.00	0.76	1.24	1.16	81.34	0.00	6.07	0.00	0.00	15.09	0.00	72.79	0.00	51	0	52	97.23	83.25	0.00	0.00	1.11	14.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.58	2.94	0.00	1.17	0.00	0.00
321	22.25	1600	2795	0.84	51	0	0	0	0	4	42	0	3	0	0	0.00	0.00	0.00	2.35	62.52	0.00	5.66	0.00	0.00	20.74	4.56	52.45	0.00	52	0	52	126.89	92.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.74	2.67	0.00	0.89	0.00	0.00
407	23.77	1600	3310	0.79	53	0	0	0	1	4	44	0	6	0	0	0.00	0.00	0.23	1.67	72.50	0.00	7.44	0.00	0.00	24.05	1.29	50.89	0.00	52	0	52	190.34	96.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.36	4.55	0.00	1.35	0.00	0.00
360	22.35	1600	3116	0.80	49	0	0	0	2	1	43	0	5	0	0	0.00	0.00	0.49	0.58	68.87	0.00	8.56	0.00	0.00	20.38	0.72	55.50	1.05	52	0	52	179.29	107.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.06	4.10	0.00	1.17	0.00	0.00
449	29.08	1600	2986	0.99	50	0	0	1	1	2	30	0	9	0	0	0.00	0.03	0.08	0.71	50.69	0.00	17.15	0.00	0.00	24.55	0.00	46.37	0.00	53	0	53	177.72	98.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.05	3.91	0.00	1.06	0.00	0.00
349	21.50	1600	3144	0.73	49	0	0	1	4	1	42	0	9	0	0	0.00	0.00	0.81	0.62	64.22	0.00	14.44	0.00	0.00	21.64	0.00	54.99	1.88	52	0	52	171.22	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.19	4.01	0.00	1.16	0.00	0.00
458	27.96	1600	3172	0.60	49	0	0	0	12	10	58	0	3	0	0	0.00	0.00	3.65	3.45	61.69	0.00	5.55	0.00	0.00	22.38	1.45	48.21	0.00	52	0	52	184.93	103.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.55	4.14	0.00	1.21	0.00	0.00
404	25.08	1600	3113	0.72	50	0	0	1	7	8	47	0	0	0	0	0.00	0.04	3.94	4.06	67.68	0.00	0.00	0.00	0.00	28.64	3.34	42.93	0.00	52	0	52	185.55	98.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.93	4.26	0.00	1.19	0.00	0.00
440	27.69	1600	3074	0.60	49	0	0	4	30	10	70	0	0	0	0	0.00	0.15	6.93	3.77	61.53	0.00	0.00	0.00	0.00	36.12	5.70	30.49	0.00	52	0	52	190.75	99.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.17	4.28	0.00	0.94	0.00	0.00
426	27.05	1601	3047	0.60	50	0	0	0	23	14	66	0	0	0	0	0.00	0.00	6.46	4.71	61.17	0.00	0.00	0.00	0.00	33.46	5.30	34.19	0.00	52	0	52	195.87	100.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.83	4.52	0.00	1.06	0.00	0.00
