Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1762408522906,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22100830078,108710.64208984375,171649.85919189453,0.37139892578125,33572028416,0,866545664,0
0,1762408522906,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22216796875,108710.64868164063,171649.86199951172,0.37139892578125,33572028416,0,866545664,0
0,1762408522908,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22332763672,108710.6547241211,171649.865234375,0.37139892578125,33572028416,0,866545664,0
0,1762408522909,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22436523438,108710.6607055664,171649.86846923828,0.37139892578125,33572028416,0,866545664,0
0,1762408522910,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22540283203,108710.66607666016,171649.8706665039,0.37139892578125,33572028416,0,866545664,0
0,1762408522911,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.2264404297,108710.67108154297,171649.87237548828,0.37139892578125,33572028416,0,866545664,0
0,1762408522912,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22747802734,108710.67614746094,171649.87432861328,0.37139892578125,33572028416,0,866545664,0
0,1762408522913,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22845458984,108710.68115234375,171649.8764038086,0.37139892578125,33572028416,0,866545664,0
0,1762408522914,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.22943115234,108710.68621826172,171649.87829589844,0.37139892578125,33572028416,0,866545664,0
0,1762408522915,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.23046875,108710.6909790039,171649.8800048828,0.37139892578125,33572028416,0,866545664,0
0,1762408522916,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.2314453125,108710.6958618164,171649.88189697266,0.37139892578125,33572028416,0,866545664,0
0,1762408522917,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.23248291016,108710.70123291016,171649.88439941406,0.37139892578125,33572028416,0,866545664,0
0,1762408522918,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.2344970703,108710.71154785156,171649.88696289063,0.37139892578125,33572028416,0,866545664,0
0,1762408522919,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.2354736328,108710.71685791016,171649.88946533203,0.37139892578125,33572028416,0,866545664,0
0,1762408522920,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.2354736328,108710.71685791016,171649.89154052734,0.37139892578125,33572028416,0,866545664,0
0,1762408522921,1600,1599,1600,1599,1600,1600,1600,1599,0,0,0,0,4,3.846153974533081,0,0,237331.23748779297,108710.72760009766,171649.89404296875,0.37139892578125,33572028416,0,866545664,0
