Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
351	22.57	1600	3011	0.82	81	0	0	5	0	7	36	0	0	0	0	0.00	6.28	0.00	11.72	57.63	0.00	0.00	0.00	0.00	31.51	14.95	30.97	0.00	50	0	49	145.85	98.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.49	3.86	0.00	1.24	0.00	0.00
452	28.61	1600	3058	0.78	44	0	0	0	4	5	41	0	1	0	0	0.00	0.00	0.84	2.01	67.58	0.00	0.38	0.00	0.00	21.57	1.45	48.37	0.00	50	0	49	198.85	98.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.65	4.41	0.00	1.22	0.00	0.00
408	25.34	1600	3117	0.85	50	0	0	0	1	6	42	0	0	0	0	0.00	0.00	0.07	3.02	72.41	0.00	0.00	0.00	0.00	24.02	2.07	48.57	0.00	50	0	50	176.75	101.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.49	4.18	0.00	1.21	0.00	0.00
307	28.88	1600	2058	0.85	51	0	0	1	3	0	45	0	4	0	0	0.00	0.01	0.30	0.00	44.52	0.00	2.64	0.00	0.00	17.64	0.00	50.44	3.04	50	0	50	134.97	79.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.86	2.00	0.00	0.63	0.00	0.00
231	8.47	1600	5274	0.72	90	0	0	0	8	7	75	0	7	0	0	0.00	0.00	5.47	1.90	137.53	0.00	11.74	0.00	0.00	24.31	1.49	64.29	1.44	49	0	49	137.30	105.29	0.00	0.00	0.57	9.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.12	5.66	0.00	2.13	0.00	0.00
189	11.76	1600	3109	0.82	43	0	0	1	0	0	40	0	6	0	0	0.00	0.02	0.00	0.00	77.80	0.00	11.18	0.00	0.00	14.95	0.00	72.63	0.65	49	0	49	89.92	80.46	0.00	0.00	1.88	14.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.83	2.79	0.00	0.97	0.00	0.00
187	11.73	1600	3093	0.83	47	0	0	1	2	3	44	0	5	0	0	0.00	0.04	0.39	0.31	80.86	0.00	7.00	0.00	0.00	16.11	0.00	72.16	0.00	49	0	49	93.30	81.12	0.00	0.00	0.89	13.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.05	2.12	0.00	0.93	0.00	0.00
186	11.60	1601	3109	0.83	41	0	0	0	3	3	36	0	9	0	0	0.00	0.00	0.45	0.79	72.43	0.00	15.49	0.00	0.00	15.31	0.00	65.48	7.62	48	0	50	91.04	80.45	0.00	0.00	0.93	13.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.76	2.50	0.00	1.15	0.00	0.00
184	11.52	1600	3094	0.84	49	0	0	0	1	1	36	0	9	0	0	0.00	0.00	0.26	0.65	69.62	0.00	18.25	0.00	0.00	16.07	1.12	69.85	1.43	49	0	49	90.22	79.94	0.00	0.00	1.88	14.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	2.16	0.00	0.92	0.00	0.00
181	11.35	1600	3085	0.84	41	0	0	0	2	2	33	0	10	0	0	0.00	0.00	0.43	1.21	67.45	0.00	19.60	0.00	0.00	15.09	1.18	66.65	5.74	49	0	49	91.56	80.35	0.00	0.00	0.94	14.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.36	2.37	0.00	0.93	0.00	0.00
