Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
243	15.08	1600	3117	0.83	89	0	0	10	4	1	33	0	2	0	0	0.00	18.75	0.82	1.27	61.52	0.00	3.40	0.00	0.00	47.70	0.00	37.22	0.00	50	0	50	98.48	82.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.01	3.35	0.00	1.14	0.00	0.00
433	27.45	1600	3053	0.80	52	0	0	1	2	2	46	0	2	0	0	0.00	0.00	0.25	1.14	67.42	0.00	3.07	0.00	0.00	26.08	2.05	44.41	0.00	52	0	52	173.15	99.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.96	3.81	0.00	1.26	0.00	0.00
376	27.36	1600	2657	0.85	53	0	0	0	1	2	49	0	3	0	0	0.00	0.00	0.05	1.22	59.08	0.00	2.29	0.00	0.00	23.97	2.60	46.08	0.00	52	0	52	196.43	88.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.34	3.57	0.00	0.83	0.00	0.00
321	16.72	1600	3718	0.89	56	0	0	1	2	2	51	0	1	0	0	0.00	0.00	0.31	0.40	97.70	0.00	2.02	0.00	0.00	19.90	0.00	63.38	0.00	52	0	52	171.92	109.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.59	4.87	0.00	1.56	0.00	0.00
394	28.65	1600	2657	0.78	50	0	0	0	3	6	50	0	2	0	0	0.00	0.00	0.29	1.41	59.33	0.00	0.56	0.00	0.00	24.35	1.19	45.80	0.00	52	0	52	167.94	96.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	3.25	0.00	0.83	0.00	0.00
265	13.89	1600	3696	0.68	58	0	0	0	0	1	55	0	0	0	0	0.00	0.00	0.00	0.65	102.62	0.00	0.00	0.00	0.00	15.43	0.00	70.68	0.00	50	0	51	124.47	88.14	0.00	0.00	2.45	11.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.40	3.77	0.00	1.37	0.00	0.00
189	11.81	1600	3100	0.82	40	0	0	0	2	3	38	0	8	0	0	0.00	0.00	0.31	0.62	74.65	0.00	13.10	0.00	0.00	15.14	0.00	73.05	0.00	50	0	50	93.71	81.96	0.00	0.00	2.02	14.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.19	2.25	0.00	1.13	0.00	0.00
188	11.75	1600	3101	0.82	50	0	0	0	0	1	37	0	8	0	0	0.00	0.00	0.00	0.50	73.53	0.00	14.73	0.00	0.00	15.57	0.86	70.93	0.89	50	0	50	90.12	79.89	0.00	0.00	3.05	13.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.46	2.39	0.00	0.94	0.00	0.00
184	11.55	1600	3079	0.83	41	0	0	0	2	1	37	0	9	0	0	0.00	0.00	0.53	0.46	71.75	0.00	15.59	0.00	0.00	16.06	0.00	72.39	0.00	50	0	50	93.25	80.91	0.00	0.00	1.26	13.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.24	2.17	0.00	1.09	0.00	0.00
186	11.62	1600	3104	0.82	41	0	0	0	1	2	33	0	11	0	0	0.00	0.00	0.07	0.99	70.79	0.00	17.11	0.00	0.00	15.13	1.10	72.06	0.10	50	0	50	90.64	79.82	0.00	0.00	3.18	13.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.51	2.52	0.00	0.95	0.00	0.00
190	11.91	1600	3093	0.81	50	0	0	1	3	2	41	0	8	0	0	0.00	0.00	0.49	0.20	74.70	0.00	13.00	0.00	0.00	16.42	0.00	69.40	2.27	50	0	51	92.95	80.81	0.00	0.00	1.94	14.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.07	2.27	0.00	0.92	0.00	0.00
