Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
200	12.26	1600	3162	0.78	95	0	0	11	2	5	35	0	0	0	0	0.00	18.46	0.55	4.19	66.73	0.00	0.00	0.00	0.00	41.83	6.28	39.64	0.00	51	0	51	102.34	82.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.96	3.17	0.00	1.19	0.00	0.00
241	17.84	1600	2617	0.84	44	0	0	1	1	4	57	0	2	0	0	0.00	0.02	0.16	1.46	66.35	0.00	1.74	0.00	0.00	18.31	2.52	61.33	0.00	50	0	51	70.79	60.19	0.00	0.00	1.54	9.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.21	1.67	0.00	0.59	0.00	0.00
435	22.45	1600	3750	0.80	79	0	0	0	5	3	47	0	9	0	0	0.00	0.00	0.97	0.77	78.02	0.00	14.61	0.00	0.00	24.86	0.00	50.35	2.35	50	0	51	220.98	123.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.76	5.97	0.00	1.88	0.00	0.00
325	22.14	1600	2837	0.90	50	0	0	0	4	4	51	0	8	0	0	0.00	0.00	0.29	0.78	59.92	0.00	10.66	0.00	0.00	20.06	0.83	56.98	0.00	51	0	51	128.20	74.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.94	2.68	0.00	0.80	0.00	0.00
389	21.49	1600	3501	0.88	74	0	0	0	2	5	45	0	7	0	0	0.00	0.00	0.35	1.45	76.54	0.00	10.83	0.00	0.00	21.71	1.17	55.63	0.00	51	0	51	201.36	135.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.66	5.37	0.00	1.77	0.00	0.00
285	17.50	1600	3151	0.68	59	0	0	1	0	0	57	0	0	0	0	0.00	0.00	0.00	0.00	84.38	0.00	0.00	0.00	0.00	18.45	0.00	64.05	0.00	50	0	52	136.51	100.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.21	3.33	0.00	1.01	0.00	0.00
188	11.77	1601	3085	0.84	41	0	0	1	1	4	42	0	4	0	0	0.00	0.04	0.17	1.40	81.30	0.00	5.39	0.00	0.00	16.00	0.91	71.31	0.00	50	0	52	93.95	80.07	0.00	0.00	1.82	15.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.18	2.17	0.00	0.96	0.00	0.00
186	11.61	1598	3110	0.84	41	0	0	1	2	1	36	0	8	0	0	0.00	0.00	0.42	0.34	76.94	0.00	11.49	0.00	0.00	15.48	0.00	72.91	0.00	50	0	51	91.63	80.29	0.00	0.00	1.15	14.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.63	2.48	0.00	1.14	0.00	0.00
187	11.68	1600	3101	0.83	49	0	0	0	1	3	42	0	7	0	0	0.00	0.00	0.04	0.31	76.25	0.00	12.23	0.00	0.00	16.17	0.00	71.40	0.75	50	0	51	90.23	79.89	0.00	0.00	1.79	14.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.12	2.14	0.00	0.94	0.00	0.00
184	11.54	1601	3076	0.83	41	0	0	0	3	3	41	0	5	0	0	0.00	0.00	0.54	0.99	80.67	0.00	6.10	0.00	0.00	15.31	1.38	69.30	2.46	50	0	51	92.65	80.85	0.00	0.00	0.95	13.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.55	2.34	0.00	1.12	0.00	0.00
186	11.56	1600	3111	0.83	41	0	0	0	1	2	36	0	8	0	0	0.00	0.00	0.17	1.17	75.39	0.00	12.52	0.00	0.00	15.30	1.16	68.44	3.54	50	0	50	90.64	79.99	0.00	0.00	1.81	15.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.36	2.46	0.00	0.93	0.00	0.00
188	11.67	1600	3109	0.83	49	0	0	0	1	2	41	0	7	0	0	0.00	0.00	0.11	0.21	77.82	0.00	10.96	0.00	0.00	16.14	0.00	71.65	0.54	50	0	51	90.74	79.90	0.00	0.00	1.89	15.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.66	2.49	0.00	0.96	0.00	0.00
183	11.50	1600	3072	0.84	41	0	0	1	2	4	39	0	8	0	0	0.00	0.04	0.15	0.77	75.51	0.00	11.76	0.00	0.00	15.52	0.00	70.51	2.47	50	0	51	92.42	80.24	0.00	0.00	1.12	15.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.05	2.19	0.00	1.11	0.00	0.00
186	11.58	1601	3107	0.82	43	0	0	0	1	1	35	0	10	0	0	0.00	0.00	0.15	0.65	70.69	0.00	17.62	0.00	0.00	15.50	1.14	71.61	0.18	50	0	51	89.88	79.52	0.00	0.00	2.82	14.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.97	2.27	0.00	0.94	0.00	0.00
182	11.43	1600	3079	0.84	47	0	0	0	1	2	38	0	7	0	0	0.00	0.00	0.05	1.12	73.89	0.00	13.37	0.00	0.00	15.67	1.76	71.14	0.00	50	0	51	91.89	79.93	0.00	0.00	2.69	14.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.40	0.00	0.93	0.00	0.00
192	11.94	1600	3110	0.82	42	0	0	0	2	3	35	0	9	0	0	0.00	0.00	0.24	1.04	70.13	0.00	17.43	0.00	0.00	15.89	0.00	68.45	3.72	50	0	50	93.61	80.26	0.00	0.00	1.05	14.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.97	2.33	0.00	1.14	0.00	0.00
185	11.52	1601	3105	0.83	49	0	0	0	1	1	40	0	7	0	0	0.00	0.00	0.20	0.09	77.04	0.00	11.77	0.00	0.00	16.37	0.00	71.00	1.11	50	0	51	89.91	79.95	0.00	0.00	2.99	13.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.96	2.26	0.00	0.93	0.00	0.00
184	11.54	1600	3077	0.83	41	0	0	0	2	2	33	0	11	0	0	0.00	0.00	0.33	1.08	65.78	0.00	21.09	0.00	0.00	15.18	1.00	69.45	2.83	50	0	51	92.52	80.64	0.00	0.00	1.88	14.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.92	2.22	0.00	1.12	0.00	0.00
185	11.54	1600	3102	0.83	43	0	0	1	0	1	34	0	12	0	0	0.00	0.00	0.00	0.29	68.75	0.00	19.97	0.00	0.00	15.95	0.00	71.64	0.87	50	0	51	90.61	80.03	0.00	0.00	2.45	13.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.11	2.52	0.00	0.92	0.00	0.00
181	11.36	1599	3092	0.83	47	0	0	1	1	3	42	0	7	0	0	0.00	0.04	0.06	0.32	77.78	0.00	10.76	0.00	0.00	15.99	0.00	70.76	1.90	50	0	51	89.83	79.94	0.00	0.00	3.07	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	2.20	0.00	0.93	0.00	0.00
187	11.71	1599	3099	0.83	41	0	0	0	3	3	40	0	7	0	0	0.00	0.00	0.22	0.67	76.79	0.00	11.10	0.00	0.00	15.46	0.00	69.15	3.68	50	0	50	92.97	80.59	0.00	0.00	1.17	13.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.20	2.46	0.00	1.12	0.00	0.00
185	11.55	1601	3102	0.82	49	0	0	0	1	1	43	0	4	0	0	0.00	0.00	0.20	0.09	81.21	0.00	7.50	0.00	0.00	16.38	0.00	67.78	4.29	50	0	52	90.24	79.63	0.00	0.00	3.20	13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.79	2.12	0.00	0.93	0.00	0.00
184	11.46	1601	3098	0.84	40	0	0	1	2	2	38	0	8	0	0	0.00	0.04	0.35	0.40	74.20	0.00	13.99	0.00	0.00	15.19	0.00	70.13	3.21	50	0	51	91.49	80.53	0.00	0.00	1.65	14.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.93	2.40	0.00	1.10	0.00	0.00
184	11.50	1600	3094	0.83	43	0	0	0	1	1	34	0	11	0	0	0.00	0.00	0.11	0.60	71.58	0.00	16.50	0.00	0.00	15.56	1.03	71.08	0.82	50	0	51	89.19	79.30	0.00	0.00	2.81	14.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.97	2.29	0.00	0.93	0.00	0.00
181	11.39	1601	3073	0.84	47	0	0	1	0	2	34	0	12	0	0	0.00	0.05	0.00	1.08	67.20	0.00	20.00	0.00	0.00	15.58	1.69	71.33	0.00	50	0	51	92.62	80.20	0.00	0.00	3.09	13.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.76	2.14	0.00	1.10	0.00	0.00
188	11.65	1600	3119	0.82	41	0	0	1	2	4	39	0	8	0	0	0.00	0.00	0.30	0.91	76.67	0.00	11.52	0.00	0.00	15.59	0.00	72.76	0.00	50	0	51	90.50	80.51	0.00	0.00	1.14	13.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.17	2.47	0.00	0.94	0.00	0.00
184	11.52	1600	3089	0.83	49	0	0	0	1	1	35	0	11	0	0	0.00	0.00	0.24	0.60	65.18	0.00	22.62	0.00	0.00	16.33	1.05	69.48	1.63	50	0	50	90.16	79.89	0.00	0.00	2.93	13.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.85	2.20	0.00	0.93	0.00	0.00
187	11.69	1599	3100	0.83	40	0	0	0	3	3	36	0	10	0	0	0.00	0.00	0.28	0.63	70.35	0.00	17.54	0.00	0.00	15.36	0.00	67.14	5.80	50	0	51	93.10	80.95	0.00	0.00	1.42	14.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.15	2.52	0.00	1.11	0.00	0.00
183	11.45	1600	3095	0.83	49	0	0	0	1	1	38	0	8	0	0	0.00	0.00	0.09	0.60	76.77	0.00	11.41	0.00	0.00	15.79	1.07	69.88	1.81	50	0	51	89.31	79.24	0.00	0.00	3.11	13.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.71	2.16	0.00	0.92	0.00	0.00
185	11.57	1601	3092	0.83	41	0	0	0	2	2	37	0	9	0	0	0.00	0.00	0.28	0.52	71.01	0.00	16.88	0.00	0.00	15.61	0.00	70.92	1.90	50	0	51	93.54	81.15	0.00	0.00	2.15	12.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.04	2.35	0.00	1.11	0.00	0.00
187	11.66	1600	3106	0.83	41	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.09	0.44	71.92	0.00	16.56	0.00	0.00	15.61	0.00	68.89	3.84	50	0	51	90.82	80.65	0.00	0.00	2.43	13.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.82	2.20	0.00	0.93	0.00	0.00
