Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
350	8.68	3978	3138	0.79	64	0	0	5	3	3	20	0	0	0	0	0.00	16.17	3.17	5.36	67.72	0.00	0.00	0.00	0.00	37.13	4.90	49.30	0.00	51	0	51	69.70	62.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.49	15.12	0.00	1.15	0.00	0.00
319	8.36	3801	3107	0.85	25	0	0	0	2	3	26	0	0	0	0	0.00	0.00	0.57	3.70	87.85	0.00	0.00	0.00	0.00	14.16	4.12	73.36	0.00	51	0	52	67.41	61.52	0.00	0.00	5.09	25.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.96	8.62	0.00	1.08	0.00	0.00
611	16.90	3800	2946	0.86	28	0	0	1	2	3	30	0	0	0	0	0.00	0.06	0.67	3.19	75.27	0.00	0.00	0.00	0.00	22.56	3.98	56.56	0.00	53	0	52	105.79	83.53	0.00	0.00	2.61	3.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.74	12.79	0.00	1.09	0.00	0.00
851	27.78	3672	2583	0.86	27	0	0	1	2	2	36	0	0	0	0	0.00	0.05	0.51	0.94	58.81	0.00	0.00	0.00	0.00	27.36	1.88	42.98	0.00	55	0	55	193.93	100.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.57	17.79	0.00	1.11	0.00	0.00
611	16.69	3499	3237	0.94	35	0	0	1	1	1	42	0	0	0	0	0.00	0.00	0.44	0.75	86.03	0.00	0.00	0.00	0.00	17.58	1.32	64.40	0.00	54	0	54	125.50	84.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.73	13.88	0.00	1.11	0.00	0.00
536	13.68	3469	3497	0.68	41	0	0	0	1	2	45	0	0	0	0	0.00	0.00	0.50	1.80	95.40	0.00	0.00	0.00	0.00	22.78	2.01	61.53	0.00	54	0	54	148.78	115.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.96	16.94	0.00	1.64	0.00	0.00
289	9.04	3200	3094	0.86	33	0	1	0	0	1	30	0	1	0	0	0.09	0.00	0.00	1.02	89.36	0.00	0.69	0.00	0.00	13.93	1.77	75.25	0.00	53	0	53	72.13	65.50	0.00	0.00	3.58	24.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.40	7.30	0.00	1.04	0.00	0.00
295	9.21	3198	3104	0.86	24	0	0	0	1	1	29	0	1	0	0	0.00	0.00	0.37	0.83	89.86	0.00	0.12	0.00	0.00	13.35	0.00	77.44	0.00	53	0	53	73.21	66.27	0.00	0.00	2.62	26.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.81	7.01	0.00	1.18	0.00	0.00
273	8.94	3126	3019	0.87	26	0	0	0	1	3	28	0	3	0	0	0.00	0.00	0.29	2.62	84.46	0.00	1.54	0.00	0.00	14.43	4.44	72.20	0.00	52	0	53	72.50	65.66	0.00	0.00	3.95	22.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.09	6.35	0.00	0.87	0.00	0.00
271	9.37	2899	3091	0.86	33	0	0	0	0	2	30	0	2	0	0	0.00	0.00	0.00	1.97	87.58	0.00	1.14	0.00	0.00	13.33	3.22	74.08	0.00	51	0	52	72.28	67.12	0.00	0.00	4.42	22.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.91	5.39	0.00	1.15	0.00	0.00
