Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
203	12.36	1600	3179	0.77	86	0	0	2	4	2	41	0	1	0	0	0.00	2.33	1.27	2.74	83.98	0.00	0.00	0.00	0.00	18.20	2.41	67.02	0.00	51	0	51	99.79	83.87	0.00	0.00	1.47	11.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.76	2.86	0.00	1.21	0.00	0.00
181	11.36	1600	3090	0.83	49	0	0	1	1	1	42	0	3	0	0	0.00	0.06	0.37	0.76	82.21	0.00	5.46	0.00	0.00	16.34	1.35	70.95	0.00	50	0	51	88.78	79.51	0.00	0.00	2.67	14.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.89	2.32	0.00	0.96	0.00	0.00
324	20.83	1600	3009	0.81	44	0	0	1	3	2	49	0	5	0	0	0.00	0.00	0.54	0.73	69.59	0.00	6.42	0.00	0.00	19.34	0.00	58.68	1.14	50	0	51	115.07	81.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.51	2.63	0.00	0.98	0.00	0.00
479	29.35	1600	3154	0.85	60	0	0	0	5	2	32	0	11	0	0	0.00	0.00	0.94	1.03	51.67	0.00	18.65	0.00	0.00	32.21	0.74	33.46	4.24	51	0	51	240.13	118.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.44	5.29	0.00	1.55	0.00	0.00
319	19.80	1599	3121	0.85	50	0	0	0	0	2	40	0	4	0	0	0.00	0.00	0.00	1.29	74.14	0.00	5.75	0.00	0.00	19.60	2.29	58.31	0.00	52	0	52	179.76	100.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.37	4.15	0.00	1.00	0.00	0.00
429	28.84	1600	2879	1.00	42	0	0	0	1	1	32	0	6	0	0	0.00	0.00	0.12	0.28	54.41	0.00	11.64	0.00	0.00	24.01	0.00	47.14	0.00	52	0	52	172.88	96.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.27	3.84	0.00	1.07	0.00	0.00
389	22.42	1600	3357	0.73	57	0	0	0	5	7	47	0	10	0	0	0.00	0.00	0.87	2.02	64.98	0.00	16.71	0.00	0.00	25.49	2.09	44.99	5.01	50	0	50	178.85	104.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.82	4.53	0.00	1.26	0.00	0.00
419	26.97	1600	3008	0.62	42	0	0	1	14	10	53	0	3	0	0	0.00	0.00	7.24	3.18	57.88	0.00	3.08	0.00	0.00	34.16	3.25	35.62	0.00	51	0	51	184.47	96.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.18	4.06	0.00	1.09	0.00	0.00
412	25.10	1600	3177	0.73	49	0	0	2	9	6	43	0	4	0	0	0.00	0.04	2.13	3.18	64.45	0.00	7.46	0.00	0.00	27.41	4.94	42.54	0.00	51	0	51	194.33	104.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.98	4.56	0.00	1.22	0.00	0.00
421	26.67	1600	3057	0.61	50	0	0	3	17	15	64	0	1	0	0	0.00	0.11	5.01	7.57	58.82	0.00	1.51	0.00	0.00	31.80	8.10	33.43	0.00	51	0	51	200.34	98.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.89	4.44	0.00	1.01	0.00	0.00
422	28.40	1600	2878	0.61	49	0	0	3	17	18	58	0	2	0	0	0.00	0.08	3.50	8.26	52.90	0.00	2.35	0.00	0.00	33.29	8.63	29.68	0.00	51	0	51	180.12	94.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.11	3.94	0.00	0.99	0.00	0.00
454	27.12	1600	3239	0.67	50	0	0	1	8	11	59	0	0	0	0	0.00	0.04	2.05	6.89	67.76	0.00	0.00	0.00	0.00	25.84	6.71	40.32	0.00	52	0	51	193.64	104.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.65	4.48	0.00	1.10	0.00	0.00
278	22.54	1600	2385	0.42	98	0	2	9	5	9	107	0	17	0	10	0.03	3.57	0.35	1.69	40.00	0.00	7.14	0.00	7.20	26.88	1.77	41.99	6.82	51	0	51	67.51	34.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.13	1.23	0.00	0.34	0.00	0.00
219	48.33	1655	849	0.08	180	0	0	1	3	3	83	0	28	0	1	0.00	0.00	0.03	0.03	7.18	0.00	2.92	0.00	4.06	28.60	0.14	22.19	0.74	51	0	51	88.53	68.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.51	0.00	0.21	0.00	0.00
279	8.37	2019	5106	0.07	360	0	0	1	1	1	116	0	109	0	42	0.00	0.00	0.01	0.03	15.43	0.00	15.47	0.00	120.26	14.48	0.04	13.80	63.31	52	0	52	88.06	80.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.07	2.94	0.00	1.34	0.00	0.00
222	11.74	1616	3622	0.08	201	0	0	0	3	2	74	0	156	0	84	0.00	0.00	0.13	0.01	6.96	0.00	17.62	0.00	78.66	13.35	0.00	7.97	66.94	51	0	51	115.94	106.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.26	3.38	0.00	1.25	0.00	0.00
292	7.96	1600	7103	0.71	315	0	0	0	1	1	33	0	62	0	37	0.00	0.00	0.03	0.24	32.92	0.00	70.24	0.00	108.30	9.42	0.18	18.36	64.08	50	0	50	280.78	254.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.57	12.09	0.00	5.95	0.00	0.00
356	21.04	1600	3276	0.75	73	0	0	0	0	2	30	0	15	0	0	0.00	0.00	0.00	0.72	57.32	0.00	25.83	0.00	0.00	25.93	0.69	48.52	3.82	51	0	51	211.74	143.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.92	4.99	0.00	1.59	0.00	0.00
342	22.11	1600	2990	0.72	49	0	0	0	2	1	31	0	26	0	4	0.00	0.00	0.13	0.33	37.34	0.00	32.40	0.00	5.30	15.22	0.59	41.83	20.26	51	0	51	114.86	69.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.44	2.46	0.00	0.67	0.00	0.00
363	21.45	1600	3275	0.75	70	0	0	0	1	2	21	0	21	0	1	0.00	0.00	0.19	1.01	38.20	0.00	42.62	0.00	1.39	25.76	0.75	37.22	14.82	51	0	51	214.38	144.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.06	5.05	0.00	1.59	0.00	0.00
350	25.18	1600	2686	0.73	50	0	0	0	2	4	46	0	7	0	0	0.00	0.00	0.20	0.67	56.24	0.00	8.10	0.00	0.00	17.91	0.99	54.13	1.80	51	0	51	129.43	75.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.93	2.50	0.00	0.59	0.00	0.00
341	20.32	1600	3251	0.73	71	0	0	0	1	0	41	0	19	0	5	0.00	0.00	0.06	0.00	51.36	0.00	24.46	0.00	8.12	23.29	0.00	40.74	15.66	51	0	51	148.75	96.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.95	3.38	0.00	1.09	0.00	0.00
