Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
417	24.55	1600	3287	0.88	125	0	0	6	1	2	38	0	3	0	0	0.00	6.75	0.26	1.55	67.03	0.00	4.83	0.00	0.00	27.90	2.62	44.93	0.00	50	0	51	218.78	116.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.15	5.29	0.00	1.49	0.00	0.00
375	23.06	1600	3148	0.94	46	0	0	1	2	0	39	0	2	0	0	0.00	0.02	0.57	0.00	74.29	0.00	3.63	0.00	0.00	21.94	0.00	55.00	0.00	51	0	51	172.70	100.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.41	4.17	0.00	1.04	0.00	0.00
391	23.86	1600	3171	0.71	46	0	0	2	2	2	49	0	2	0	0	0.00	0.04	0.16	1.34	74.12	0.00	2.71	0.00	0.00	24.22	1.22	50.70	0.00	50	0	51	173.53	101.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.81	3.98	0.00	1.21	0.00	0.00
189	11.78	1600	3104	0.82	43	0	0	0	1	1	44	0	1	0	0	0.00	0.00	0.17	0.64	87.43	0.00	0.58	0.00	0.00	15.38	1.14	71.70	0.00	50	0	50	121.83	80.18	0.00	0.00	1.91	15.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.05	3.00	0.00	1.00	0.00	0.00
185	11.63	1600	3074	0.84	47	0	0	0	1	2	40	0	5	0	0	0.00	0.00	0.13	1.17	77.37	0.00	9.44	0.00	0.00	15.73	1.94	70.71	0.00	50	0	50	92.22	80.09	0.00	0.00	1.91	15.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.34	2.19	0.00	1.13	0.00	0.00
188	11.60	1600	3129	0.83	41	0	0	0	3	1	32	0	11	0	0	0.00	0.00	0.49	0.42	68.63	0.00	20.17	0.00	0.00	15.40	0.00	69.43	3.57	50	0	50	91.80	80.20	0.00	0.00	0.94	14.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.71	2.63	0.00	0.96	0.00	0.00
187	11.70	1601	3089	0.83	49	0	0	0	1	3	38	0	11	0	0	0.00	0.00	0.06	0.31	69.27	0.00	18.87	0.00	0.00	16.18	0.00	72.00	0.12	50	0	50	90.66	79.85	0.00	0.00	1.79	14.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	2.40	0.00	1.11	0.00	0.00
182	11.41	1599	3083	0.84	41	0	0	0	2	4	40	0	6	0	0	0.00	0.00	0.21	1.34	78.34	0.00	8.70	0.00	0.00	15.38	1.40	69.44	2.37	49	0	50	92.13	80.79	0.00	0.00	0.87	14.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.32	2.27	0.00	0.95	0.00	0.00
187	11.63	1600	3113	0.83	41	0	0	0	1	2	39	0	6	0	0	0.00	0.00	0.22	1.17	79.04	0.00	8.77	0.00	0.00	15.32	1.13	71.91	0.00	50	0	50	91.28	80.04	0.00	0.00	2.03	14.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.30	2.35	0.00	0.93	0.00	0.00
185	11.50	1602	3105	0.83	49	0	0	0	1	2	41	0	6	0	0	0.00	0.00	0.11	0.21	76.03	0.00	12.79	0.00	0.00	15.94	0.00	72.56	0.00	50	0	50	89.71	79.82	0.00	0.00	1.80	15.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.32	2.10	0.00	1.14	0.00	0.00
