Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
198	12.05	1600	3186	0.78	83	0	0	1	2	4	38	0	4	0	0	0.00	1.31	1.18	6.79	74.27	0.00	7.31	0.00	0.00	17.49	7.19	63.27	0.00	50	0	51	96.97	80.90	0.00	0.00	2.97	13.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.54	2.94	0.00	0.98	0.00	0.00
241	15.89	1600	2930	0.83	40	0	0	0	2	2	46	0	2	0	0	0.00	0.00	0.44	0.61	74.69	0.00	4.20	0.00	0.00	17.27	0.00	66.83	0.00	50	0	51	93.14	77.36	0.00	0.00	1.54	14.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.37	2.02	0.00	1.06	0.00	0.00
412	26.09	1600	3052	0.79	52	0	0	1	3	4	46	0	0	0	0	0.00	0.00	0.66	1.37	71.16	0.00	0.00	0.00	0.00	23.92	1.58	48.40	0.00	50	0	50	167.85	97.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.84	3.71	0.00	1.21	0.00	0.00
441	28.46	1600	3001	0.85	54	0	0	0	4	3	39	0	8	0	0	0.00	0.00	1.04	1.01	55.82	0.00	11.78	0.00	0.00	28.90	1.75	40.89	0.00	52	0	52	221.91	100.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.53	4.59	0.00	1.16	0.00	0.00
300	17.33	1599	3345	0.91	57	0	0	0	1	2	40	0	8	0	0	0.00	0.00	0.19	1.29	73.54	0.00	14.69	0.00	0.00	18.96	2.15	57.07	4.48	51	0	51	161.13	102.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.20	4.24	0.00	1.15	0.00	0.00
428	28.36	1600	2920	0.77	42	0	0	1	6	5	43	0	7	0	0	0.00	0.01	0.60	0.94	57.24	0.00	9.10	0.00	0.00	22.12	0.73	48.79	0.00	52	0	52	146.86	86.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	3.19	0.00	0.96	0.00	0.00
211	12.05	1601	3387	0.76	60	0	0	0	1	2	44	0	4	0	0	0.00	0.00	0.28	1.00	89.53	0.00	5.78	0.00	0.00	16.64	0.75	70.56	0.00	51	0	51	144.54	99.38	0.00	0.00	2.43	13.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.95	3.63	0.00	1.38	0.00	0.00
184	11.49	1600	3108	0.83	49	0	0	0	1	1	34	0	11	0	0	0.00	0.00	0.19	0.58	67.70	0.00	20.75	0.00	0.00	15.99	0.99	61.11	10.43	50	0	50	89.87	79.04	0.00	0.00	2.59	14.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.47	2.49	0.00	0.94	0.00	0.00
185	11.61	1599	3088	0.84	41	0	0	1	1	2	31	0	13	0	0	0.00	0.00	0.24	0.92	64.16	0.00	23.20	0.00	0.00	15.13	0.80	69.44	3.03	50	0	50	93.92	81.75	0.00	0.00	1.28	15.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.32	2.28	0.00	1.13	0.00	0.00
183	11.44	1601	3100	0.83	41	0	0	0	1	0	32	0	14	0	0	0.00	0.00	0.21	0.00	64.35	0.00	24.50	0.00	0.00	15.50	0.00	69.52	3.53	50	0	50	89.75	79.59	0.00	0.00	2.69	14.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.35	2.23	0.00	0.95	0.00	0.00
181	11.34	1600	3081	0.84	49	0	0	0	1	2	35	0	10	0	0	0.00	0.00	0.11	1.17	68.58	0.00	18.77	0.00	0.00	15.25	1.89	69.44	2.08	50	0	51	90.98	80.00	0.00	0.00	2.63	14.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.28	2.41	0.00	0.92	0.00	0.00
185	11.55	1600	3105	0.83	41	0	0	1	2	1	32	0	13	0	0	0.00	0.00	0.38	0.34	65.15	0.00	23.20	0.00	0.00	15.40	0.00	66.27	6.78	50	0	51	90.79	80.11	0.00	0.00	2.02	13.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.44	2.25	0.00	1.15	0.00	0.00
188	11.71	1600	3100	0.83	49	0	0	0	1	1	40	0	7	0	0	0.00	0.00	0.18	0.09	74.03	0.00	14.47	0.00	0.00	16.09	0.00	67.96	4.24	50	0	50	90.13	79.60	0.00	0.00	2.84	14.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.34	2.41	0.00	0.92	0.00	0.00
183	11.41	1600	3098	0.83	40	0	0	0	2	2	33	0	11	0	0	0.00	0.00	0.35	1.02	68.47	0.00	19.14	0.00	0.00	15.07	0.89	69.66	2.97	50	0	50	92.34	80.77	0.00	0.00	1.56	14.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.20	2.21	0.00	1.11	0.00	0.00
184	11.53	1600	3089	0.83	49	0	0	0	1	0	35	0	11	0	0	0.00	0.00	0.24	0.00	70.34	0.00	18.06	0.00	0.00	15.73	0.00	71.53	1.21	50	0	51	89.46	79.54	0.00	0.00	3.80	12.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91	2.31	0.00	0.93	0.00	0.00
180	11.29	1600	3090	0.83	41	0	0	0	1	2	30	0	15	0	0	0.00	0.00	0.26	1.20	60.27	0.00	27.19	0.00	0.00	15.68	1.00	66.89	5.14	50	0	50	91.21	80.36	0.00	0.00	3.02	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.89	2.34	0.00	0.93	0.00	0.00
186	11.61	1600	3106	0.83	41	0	0	0	1	2	33	0	11	0	0	0.00	0.00	0.22	1.16	65.77	0.00	21.90	0.00	0.00	15.41	0.99	68.35	3.63	50	0	50	90.25	79.73	0.00	0.00	3.93	12.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.84	2.23	0.00	1.11	0.00	0.00
184	11.48	1600	3092	0.83	49	0	0	0	1	1	33	0	13	0	0	0.00	0.00	0.28	0.65	61.52	0.00	26.35	0.00	0.00	16.09	1.12	62.80	8.50	50	0	51	89.31	79.88	0.00	0.00	2.98	13.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.85	2.22	0.00	0.94	0.00	0.00
186	11.62	1600	3101	0.83	41	0	0	0	3	1	32	0	12	0	0	0.00	0.00	0.59	0.55	64.82	0.00	22.92	0.00	0.00	15.54	0.00	61.77	11.07	50	0	51	93.14	80.63	0.00	0.00	2.09	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.15	2.50	0.00	1.10	0.00	0.00
184	11.52	1600	3096	0.82	49	0	0	0	1	2	39	0	9	0	0	0.00	0.00	0.13	0.20	71.94	0.00	16.60	0.00	0.00	16.50	0.00	67.68	4.30	50	0	51	90.31	79.47	0.00	0.00	2.52	14.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.87	2.18	0.00	0.94	0.00	0.00
181	11.33	1600	3096	0.84	40	0	0	0	3	4	40	0	8	0	0	0.00	0.00	0.29	0.69	74.18	0.00	13.94	0.00	0.00	15.49	0.00	69.99	3.19	50	0	51	91.87	80.43	0.00	0.00	1.47	14.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.96	2.47	0.00	1.08	0.00	0.00
184	11.49	1600	3093	0.83	49	0	0	0	1	1	38	0	7	0	0	0.00	0.00	0.07	0.57	78.16	0.00	9.97	0.00	0.00	15.67	0.99	71.47	0.39	50	0	51	88.99	79.13	0.00	0.00	3.08	13.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.85	2.19	0.00	0.94	0.00	0.00
183	11.46	1600	3091	0.84	42	0	0	0	2	3	34	0	12	0	0	0.00	0.00	0.49	1.37	64.78	0.00	22.11	0.00	0.00	15.78	1.27	64.74	6.75	50	0	50	91.85	81.16	0.00	0.00	1.50	13.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.82	2.25	0.00	0.92	0.00	0.00
187	11.65	1599	3102	0.83	41	0	0	0	1	2	36	0	8	0	0	0.00	0.00	0.09	0.97	76.53	0.00	11.30	0.00	0.00	15.18	0.86	68.77	3.54	50	0	51	90.60	79.59	0.00	0.00	2.97	13.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	2.55	0.00	1.12	0.00	0.00
