Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
336	8.55	3838	3168	0.80	68	0	0	1	4	2	24	0	1	0	0	0.00	1.88	3.02	6.30	81.42	0.00	0.70	0.00	0.00	30.52	12.01	48.92	0.00	52	0	52	72.42	61.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.48	13.98	0.00	1.13	0.00	0.00
312	7.76	4075	3056	0.85	24	0	0	0	3	2	26	0	0	0	0	0.00	0.00	1.42	2.74	86.28	0.00	0.00	0.00	0.00	16.45	0.00	75.79	0.00	52	0	52	62.31	57.87	0.00	0.00	3.19	25.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.54	12.14	0.00	1.05	0.00	0.00
313	7.96	3908	3117	0.87	24	0	0	0	2	2	27	0	1	0	0	0.00	0.00	0.40	2.23	89.90	0.00	0.00	0.00	0.00	14.01	2.02	76.00	0.00	52	0	53	63.94	59.38	0.00	0.00	2.73	28.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.75	10.45	0.00	1.03	0.00	0.00
311	8.19	3799	3094	0.87	26	0	0	0	1	2	27	0	0	0	0	0.00	0.00	0.27	2.02	89.61	0.00	0.00	0.00	0.00	13.51	1.63	76.68	0.00	52	0	52	65.87	61.06	0.00	0.00	4.08	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.09	8.36	0.00	1.01	0.00	0.00
304	8.15	3792	3045	0.88	25	0	0	1	1	2	27	0	0	0	0	0.00	0.06	0.23	2.18	87.98	0.00	0.00	0.00	0.00	13.71	1.84	76.30	0.00	52	0	52	65.42	60.82	0.00	0.00	3.95	26.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.10	10.47	0.00	0.99	0.00	0.00
298	8.34	3608	3067	0.87	24	0	0	2	0	2	26	0	2	0	0	0.00	0.10	0.00	1.86	84.50	0.00	4.47	0.00	0.00	13.14	1.70	76.82	0.00	52	0	53	66.21	61.80	0.00	0.00	3.91	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.13	8.14	0.00	0.98	0.00	0.00
306	8.71	3499	3105	0.88	25	0	0	0	3	3	26	0	3	0	0	0.00	0.00	1.01	0.59	81.52	0.00	8.62	0.00	0.00	14.79	0.00	76.50	0.00	53	0	53	69.96	64.36	0.00	0.00	3.20	25.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.16	8.92	0.00	0.99	0.00	0.00
296	8.66	3491	3029	0.86	25	0	0	0	3	2	23	0	4	0	0	0.00	0.00	0.86	2.14	73.95	0.00	12.59	0.00	0.00	14.42	2.08	74.84	0.00	52	0	52	68.27	63.41	0.00	0.00	2.51	24.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.79	7.14	0.00	0.96	0.00	0.00
285	8.71	3272	3098	0.87	25	0	0	0	3	8	32	0	3	0	0	0.00	0.00	0.39	1.90	84.32	0.00	4.95	0.00	0.00	15.85	0.00	75.45	0.00	52	0	52	71.54	64.36	0.00	0.00	6.06	22.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.79	7.06	0.00	0.92	0.00	0.00
283	8.87	3200	3085	0.86	27	0	0	0	1	0	30	0	1	0	0	0.00	0.00	0.15	0.00	88.79	0.00	2.09	0.00	0.00	13.78	0.00	77.35	0.00	51	0	52	70.48	64.46	0.00	0.00	5.36	22.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.46	6.79	0.00	1.20	0.00	0.00
266	8.80	3138	2987	0.87	30	0	0	0	1	2	29	0	1	0	0	0.00	0.00	0.17	1.73	85.45	0.00	0.78	0.00	0.00	13.34	0.00	77.85	0.00	51	0	52	68.71	64.75	0.00	0.00	3.74	23.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.55	5.55	0.00	0.85	0.00	0.00
600	21.43	2900	2990	0.84	27	0	0	2	1	3	30	0	4	0	0	0.00	0.05	0.27	1.02	65.69	0.00	9.05	0.00	0.00	21.77	0.00	56.80	0.00	51	0	51	136.16	97.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.74	8.79	0.00	1.35	0.00	0.00
684	23.45	2898	3113	0.86	33	0	0	0	3	5	36	0	1	0	0	0.00	0.00	0.65	3.37	69.80	0.00	3.35	0.00	0.00	26.65	3.10	46.80	0.00	52	0	52	193.78	98.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.08	11.64	0.00	1.05	0.00	0.00
557	20.74	2692	3087	0.93	32	0	0	0	1	2	31	0	0	0	0	0.00	0.00	0.16	1.65	77.35	0.00	0.00	0.00	0.00	21.37	0.00	57.89	0.00	53	0	53	164.87	99.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.11	8.90	0.00	1.26	0.00	0.00
515	26.78	2581	2306	0.81	37	0	0	1	1	2	34	0	2	0	0	0.00	0.02	0.24	1.40	50.52	0.00	2.46	0.00	0.00	21.52	3.36	48.34	0.00	54	0	54	154.99	94.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.67	6.15	0.00	0.90	0.00	0.00
375	11.32	2520	4068	0.71	42	0	0	0	3	4	46	0	1	0	0	0.00	0.00	0.84	2.66	113.08	0.00	0.30	0.00	0.00	16.46	2.10	70.11	0.00	52	0	52	110.27	84.02	0.00	0.00	3.12	13.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.84	6.87	0.00	1.61	0.00	0.00
240	10.55	2300	3063	0.85	33	0	0	0	1	1	32	0	4	0	0	0.00	0.00	0.41	0.92	77.81	0.00	9.60	0.00	0.00	13.73	1.64	74.09	0.00	51	0	51	82.84	73.55	0.00	0.00	2.76	20.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.70	4.47	0.00	1.00	0.00	0.00
213	10.05	2183	3007	0.85	41	0	0	0	1	1	34	0	4	0	0	0.00	0.00	0.11	0.60	80.05	0.00	6.81	0.00	0.00	14.23	1.05	74.67	0.00	50	0	51	79.41	71.79	0.00	0.00	3.38	17.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.32	3.48	0.00	0.91	0.00	0.00
216	10.93	2000	3056	0.86	32	0	0	1	1	0	32	0	7	0	0	0.00	0.04	0.22	0.00	77.38	0.00	10.59	0.00	0.00	14.71	0.00	69.06	5.30	50	0	50	85.96	77.79	0.00	0.00	2.13	18.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.82	3.11	0.00	0.90	0.00	0.00
191	10.58	1884	2964	0.84	42	0	0	0	0	0	32	0	11	0	0	0.00	0.00	0.00	0.00	66.37	0.00	19.55	0.00	0.00	14.68	0.00	74.74	0.00	50	0	50	84.26	73.95	0.00	0.00	3.64	15.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.83	3.23	0.00	1.00	0.00	0.00
