Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
193	11.89	1599	3146	0.78	85	0	0	1	0	3	43	0	1	0	0	0.00	1.70	0.00	4.88	81.78	0.00	1.58	0.00	0.00	17.07	5.94	65.10	0.00	52	0	52	98.60	81.49	0.00	0.00	3.22	12.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.71	2.94	0.00	1.16	0.00	0.00
191	11.87	1599	3111	0.80	40	0	1	0	2	2	38	0	6	0	0	0.05	0.00	0.53	1.26	77.00	0.00	10.12	0.00	0.00	15.22	0.00	72.92	0.00	52	0	52	94.12	81.86	0.00	0.00	2.23	14.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.80	2.24	0.00	1.14	0.00	0.00
185	11.50	1601	3102	0.83	49	0	0	1	0	1	41	0	5	0	0	0.00	0.00	0.00	0.55	80.24	0.00	8.24	0.00	0.00	15.90	0.92	71.68	0.00	52	0	52	89.99	79.87	0.00	0.00	3.16	13.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.94	2.33	0.00	0.93	0.00	0.00
182	11.42	1599	3091	0.83	40	0	0	0	2	1	32	0	12	0	0	0.00	0.00	0.52	0.58	66.63	0.00	21.05	0.00	0.00	15.30	0.00	68.77	4.51	52	0	52	92.07	81.01	0.00	0.00	1.95	13.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	2.33	0.00	1.12	0.00	0.00
187	11.67	1601	3095	0.82	43	0	0	1	0	1	35	0	11	0	0	0.00	0.00	0.00	0.33	69.09	0.00	19.19	0.00	0.00	15.73	0.00	67.89	4.71	52	0	52	90.14	79.39	0.00	0.00	3.59	13.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.86	2.39	0.00	0.91	0.00	0.00
183	11.45	1599	3088	0.82	48	0	0	1	1	2	39	0	8	0	0	0.00	0.02	0.20	0.79	73.02	0.00	14.66	0.00	0.00	15.72	1.10	71.73	0.00	51	0	51	92.64	80.21	0.00	0.00	3.57	13.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	2.36	0.00	0.93	0.00	0.00
185	11.51	1602	3109	0.83	42	0	0	0	1	2	31	0	13	0	0	0.00	0.00	0.26	1.14	65.52	0.00	22.28	0.00	0.00	15.41	0.98	68.81	3.28	51	0	52	90.25	80.01	0.00	0.00	3.70	12.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.79	2.17	0.00	1.11	0.00	0.00
183	11.49	1599	3083	0.82	50	0	0	0	1	2	39	0	8	0	0	0.00	0.00	0.17	0.74	75.14	0.00	12.47	0.00	0.00	15.91	1.12	71.07	0.41	51	0	52	89.40	79.58	0.00	0.00	3.78	12.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.04	2.43	0.00	0.92	0.00	0.00
184	11.50	1600	3103	0.83	41	0	0	0	3	1	32	0	12	0	0	0.00	0.00	0.59	0.52	66.43	0.00	21.54	0.00	0.00	15.40	0.00	57.63	15.46	51	0	52	92.65	80.85	0.00	0.00	1.14	14.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.89	2.20	0.00	1.12	0.00	0.00
183	11.41	1601	3101	0.82	49	0	0	0	1	2	39	0	9	0	0	0.00	0.00	0.11	0.20	72.11	0.00	16.71	0.00	0.00	16.33	0.00	67.96	4.30	51	0	52	89.21	79.29	0.00	0.00	3.69	13.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.95	2.31	0.00	0.94	0.00	0.00
183	11.46	1600	3093	0.83	40	0	0	2	2	2	38	0	9	0	0	0.00	0.05	0.42	0.20	72.59	0.00	15.55	0.00	0.00	15.31	0.00	67.45	5.78	51	0	51	91.80	80.58	0.00	0.00	1.44	15.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.76	2.26	0.00	1.09	0.00	0.00
187	11.66	1601	3101	0.81	49	0	0	1	0	1	36	0	10	0	0	0.00	0.02	0.00	0.58	74.79	0.00	13.50	0.00	0.00	15.65	0.98	71.19	0.52	51	0	52	90.58	79.70	0.00	0.00	3.61	13.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.15	2.51	0.00	0.93	0.00	0.00
183	11.46	1599	3083	0.83	41	0	0	0	2	1	37	0	8	0	0	0.00	0.00	0.51	0.46	74.91	0.00	12.65	0.00	0.00	15.73	0.00	72.80	0.00	51	0	51	92.25	80.78	0.00	0.00	2.25	12.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.93	2.31	0.00	1.09	0.00	0.00
186	11.61	1601	3100	0.81	41	0	0	1	0	1	33	0	12	0	0	0.00	0.02	0.00	0.33	67.34	0.00	21.16	0.00	0.00	15.54	0.00	68.81	4.04	51	0	52	90.29	79.61	0.00	0.00	3.56	13.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.83	2.28	0.00	0.93	0.00	0.00
183	11.47	1599	3092	0.83	49	0	0	0	1	2	31	0	15	0	0	0.00	0.00	0.24	1.27	61.21	0.00	26.09	0.00	0.00	15.82	2.07	65.51	5.13	51	0	51	92.24	80.14	0.00	0.00	3.85	12.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.87	2.27	0.00	0.92	0.00	0.00
188	11.72	1602	3101	0.82	41	0	0	1	2	3	36	0	9	0	0	0.00	0.02	0.34	0.77	70.31	0.00	17.35	0.00	0.00	15.32	0.00	65.35	7.62	51	0	51	90.11	80.36	0.00	0.00	1.50	13.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.02	2.24	0.00	1.13	0.00	0.00
183	11.45	1600	3094	0.83	49	0	0	0	1	1	35	0	11	0	0	0.00	0.00	0.22	0.58	65.59	0.00	22.46	0.00	0.00	16.21	0.99	69.49	1.87	51	0	52	89.90	80.11	0.00	0.00	3.36	13.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.06	2.50	0.00	0.91	0.00	0.00
185	11.54	1600	3104	0.82	41	0	0	0	1	4	36	0	10	0	0	0.00	0.00	0.11	1.08	67.68	0.00	20.21	0.00	0.00	15.51	0.00	65.94	7.02	51	0	52	93.51	81.05	0.00	0.00	2.39	14.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.90	2.11	0.00	1.13	0.00	0.00
185	11.58	1601	3091	0.82	49	0	0	1	0	1	38	0	8	0	0	0.00	0.04	0.00	0.56	74.17	0.00	13.86	0.00	0.00	15.79	1.00	71.35	0.28	51	0	52	89.67	79.35	0.00	0.00	3.38	13.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.73	2.27	0.00	0.91	0.00	0.00
183	11.45	1600	3093	0.82	40	0	1	0	1	3	34	0	10	0	0	0.06	0.00	0.20	1.53	69.98	0.00	17.09	0.00	0.00	15.01	1.06	72.48	0.00	51	0	52	92.45	80.79	0.00	0.00	1.39	14.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.94	2.17	0.00	1.12	0.00	0.00
185	11.49	1600	3107	0.83	50	0	0	0	1	0	33	0	13	0	0	0.00	0.00	0.24	0.00	67.43	0.00	21.53	0.00	0.00	15.67	0.00	71.52	1.31	51	0	52	90.40	80.00	0.00	0.00	3.79	12.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.11	2.61	0.00	0.91	0.00	0.00
184	11.56	1599	3083	0.83	42	0	0	0	1	2	29	0	16	0	0	0.00	0.00	0.26	1.15	59.47	0.00	27.56	0.00	0.00	16.01	0.97	64.61	6.84	51	0	51	93.17	80.73	0.00	0.00	3.55	12.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.16	2.51	0.00	0.92	0.00	0.00
185	11.58	1601	3095	0.82	41	0	0	0	1	2	35	0	9	0	0	0.00	0.00	0.20	1.15	71.06	0.00	16.31	0.00	0.00	15.42	1.08	68.24	3.69	51	0	52	90.05	79.50	0.00	0.00	3.37	13.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.76	2.22	0.00	1.10	0.00	0.00
181	11.35	1599	3092	0.82	50	0	0	0	1	1	29	0	18	0	0	0.00	0.00	0.24	0.57	56.25	0.00	31.86	0.00	0.00	15.94	0.99	63.62	8.10	52	0	52	89.35	79.85	0.00	0.00	3.10	13.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.94	2.21	0.00	0.92	0.00	0.00
186	11.62	1601	3103	0.83	41	0	0	0	3	1	34	0	10	0	0	0.00	0.00	0.50	0.48	71.01	0.00	16.94	0.00	0.00	15.31	0.00	66.21	6.86	51	0	51	92.93	80.55	0.00	0.00	1.18	13.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.86	2.26	0.00	1.11	0.00	0.00
185	11.52	1600	3112	0.82	49	0	0	0	1	1	34	0	12	0	0	0.00	0.00	0.26	0.61	66.28	0.00	22.13	0.00	0.00	16.27	1.04	65.43	5.73	51	0	51	89.64	79.58	0.00	0.00	3.66	12.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.54	0.00	0.93	0.00	0.00
