Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
194	11.94	1600	3142	0.77	86	0	0	1	3	3	39	0	2	0	0	0.00	2.20	1.07	3.43	82.26	0.00	0.73	0.00	0.00	17.17	3.92	66.98	0.00	51	0	52	96.65	81.70	0.00	0.00	2.64	13.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.57	2.93	0.00	1.15	0.00	0.00
281	21.06	1599	2585	0.84	51	0	0	0	1	2	48	0	0	0	0	0.00	0.00	0.18	1.06	64.98	0.00	0.00	0.00	0.00	19.72	2.08	57.14	0.00	51	0	51	103.64	78.41	0.00	0.00	2.91	13.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.91	1.95	0.00	0.79	0.00	0.00
427	23.20	1600	3562	0.84	60	0	0	1	3	1	49	0	5	0	0	0.00	0.05	0.56	0.40	79.02	0.00	8.72	0.00	0.00	26.88	0.04	49.89	0.00	51	0	51	167.52	94.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.86	4.31	0.00	1.37	0.00	0.00
303	20.63	1601	2841	0.92	52	0	0	0	4	4	60	0	10	0	0	0.00	0.00	0.23	0.60	60.11	0.00	12.21	0.00	0.00	23.35	0.78	55.24	0.00	51	0	51	173.89	96.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.35	3.54	0.00	1.01	0.00	0.00
368	20.37	1600	3492	0.89	72	0	0	0	1	1	38	0	11	0	0	0.00	0.00	0.05	0.45	70.52	0.00	19.14	0.00	0.00	20.50	0.68	58.45	0.00	51	0	52	178.79	111.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.26	4.78	0.00	1.37	0.00	0.00
281	17.11	1600	3175	0.67	59	0	0	0	0	3	60	0	3	0	0	0.00	0.00	0.00	1.55	82.39	0.00	1.49	0.00	0.00	18.99	1.74	62.17	0.00	50	0	51	148.85	100.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.35	3.55	0.00	1.15	0.00	0.00
191	11.90	1600	3112	0.82	41	0	0	0	1	1	40	0	6	0	0	0.00	0.00	0.15	0.42	79.82	0.00	8.51	0.00	0.00	15.60	0.00	72.50	0.00	50	0	51	93.42	81.25	0.00	0.00	2.70	13.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.28	2.30	0.00	1.13	0.00	0.00
184	11.53	1600	3088	0.82	49	0	0	0	1	2	36	0	9	0	0	0.00	0.00	0.13	1.22	71.34	0.00	15.96	0.00	0.00	15.62	1.98	70.87	0.00	50	0	51	91.04	80.05	0.00	0.00	1.93	15.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.38	2.42	0.00	0.94	0.00	0.00
187	11.72	1601	3094	0.82	41	0	0	1	0	2	34	0	10	0	0	0.00	0.04	0.00	0.89	69.06	0.00	18.55	0.00	0.00	14.92	0.95	64.96	7.45	50	0	50	92.76	80.25	0.00	0.00	2.60	14.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.10	2.32	0.00	0.92	0.00	0.00
184	11.51	1600	3088	0.81	49	0	0	0	2	4	37	0	12	0	0	0.00	0.00	0.13	0.97	66.25	0.00	21.33	0.00	0.00	15.94	1.14	69.45	1.96	50	0	51	89.95	80.16	0.00	0.00	2.59	14.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.27	2.16	0.00	1.10	0.00	0.00
186	11.58	1600	3111	0.82	41	0	0	1	2	4	42	0	5	0	0	0.00	0.04	0.22	0.83	80.00	0.00	8.16	0.00	0.00	15.20	0.00	69.93	3.29	50	0	51	93.54	81.17	0.00	0.00	1.01	13.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.38	2.50	0.00	0.93	0.00	0.00
186	11.59	1600	3102	0.81	49	0	0	0	1	1	37	0	9	0	0	0.00	0.00	0.24	0.55	70.73	0.00	17.43	0.00	0.00	16.21	0.93	69.67	1.60	50	0	50	90.48	80.56	0.00	0.00	2.72	13.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.51	2.39	0.00	1.11	0.00	0.00
190	11.91	1600	3081	0.80	41	0	0	0	3	1	36	0	10	0	0	0.00	0.00	0.43	0.38	72.55	0.00	14.66	0.00	0.00	15.56	0.00	69.10	3.44	50	0	51	92.31	80.51	0.00	0.00	1.15	15.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.83	2.19	0.00	0.91	0.00	0.00
187	11.68	1600	3102	0.80	51	0	0	1	1	4	41	0	8	0	0	0.00	2.07	0.06	0.99	74.00	0.00	11.76	0.00	0.00	20.11	1.18	66.51	0.50	50	0	51	92.83	80.13	0.00	0.00	1.51	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	2.51	0.00	1.11	0.00	0.00
