Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1762375495847,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.75506591797,193243.31707763672,106337.77465820313,0.2940673828125,33572028416,0,824999936,0
0,1762375495847,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.75622558594,193243.32330322266,106337.77630615234,0.2940673828125,33572028416,0,824999936,0
0,1762375495848,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.75744628906,193243.32891845703,106337.77923583984,0.2940673828125,33572028416,0,824999936,0
0,1762375495850,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.75854492188,193243.3345336914,106337.78198242188,0.2940673828125,33572028416,0,824999936,0
0,1762375495851,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.75952148438,193243.3394165039,106337.7836303711,0.2940673828125,33572028416,0,824999936,0
0,1762375495852,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76055908203,193243.34381103516,106337.78485107422,0.2940673828125,33572028416,0,824999936,0
0,1762375495853,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76153564453,193243.34826660156,106337.78625488281,0.2940673828125,33572028416,0,824999936,0
0,1762375495854,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76251220703,193243.3525390625,106337.7875366211,0.2940673828125,33572028416,0,824999936,0
0,1762375495855,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.7635498047,193243.35705566406,106337.78881835938,0.2940673828125,33572028416,0,824999936,0
0,1762375495856,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.7645263672,193243.3614501953,106337.79022216797,0.2940673828125,33572028416,0,824999936,0
0,1762375495857,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76654052734,193243.3699951172,106337.7915649414,0.2940673828125,33572028416,0,824999936,0
0,1762375495858,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76751708984,193243.37426757813,106337.79284667969,0.2940673828125,33572028416,0,824999936,0
0,1762375495860,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76849365234,193243.3784790039,106337.79406738281,0.2940673828125,33572028416,0,824999936,0
0,1762375495861,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.76947021484,193243.3828125,106337.7953491211,0.2940673828125,33572028416,0,824999936,0
1,1762375495862,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.7705078125,193243.3871459961,106337.79650878906,0.2940673828125,33572028416,0,824999936,0
1,1762375495863,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.771484375,193243.39154052734,106337.79766845703,0.2940673828125,33572028416,0,824999936,0
1,1762375495864,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.77252197266,193243.39587402344,106337.79895019531,0.2940673828125,33572028416,0,824999936,0
1,1762375495865,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.77349853516,193243.40020751953,106337.80029296875,0.2940673828125,33572028416,0,824999936,0
1,1762375495866,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.77447509766,193243.4044189453,106337.80151367188,0.2940673828125,33572028416,0,824999936,0
0,1762375495867,1600,1600,1599,1600,1600,1601,1600,1600,4,0,0,0,0,3.846153974533081,4,4,176301.77642822266,193243.41290283203,106337.80279541016,0.2940673828125,33572028416,0,824999936,0
