Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
340	8.66	3901	3115	0.79	65	0	1	2	4	2	21	0	3	0	0	0.07	4.19	8.18	2.46	65.50	0.00	11.37	0.00	0.00	39.12	4.32	47.89	0.00	51	0	51	71.97	62.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.17	14.12	0.00	1.12	0.00	0.00
322	7.84	4082	3121	0.85	25	0	0	1	1	4	24	0	1	0	0	0.00	0.10	0.37	5.73	82.69	0.00	3.56	0.00	0.00	14.64	8.22	69.30	0.00	53	0	51	62.62	58.50	0.00	0.00	5.39	25.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.68	12.03	0.00	1.12	0.00	0.00
450	11.18	4075	3059	0.83	27	0	0	1	1	5	28	0	1	0	0	0.00	0.10	0.19	2.91	79.28	0.00	3.85	0.00	0.00	17.84	4.01	66.96	0.00	53	0	52	75.23	57.03	0.00	0.00	6.64	21.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.66	11.60	0.00	0.99	0.00	0.00
983	25.35	3899	3079	0.82	30	0	0	1	4	3	28	0	2	0	0	0.00	0.09	0.78	2.23	63.59	0.00	6.48	0.00	0.00	28.04	2.59	44.02	0.00	55	0	55	155.74	88.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.93	21.74	0.00	1.29	0.00	0.00
620	21.72	3800	2324	0.94	35	0	0	0	4	5	41	0	3	0	0	0.00	0.00	0.61	2.07	51.53	0.00	4.66	0.00	0.00	26.43	3.47	48.37	0.00	57	0	56	118.57	72.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.81	10.97	0.00	0.67	0.00	0.00
566	10.77	3622	4489	0.62	49	0	0	2	2	8	42	0	2	0	0	0.00	0.12	0.53	7.51	113.84	0.00	7.48	0.00	0.00	15.64	7.12	66.47	0.00	54	0	54	160.23	129.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.15	27.92	0.00	2.49	0.00	0.00
317	9.09	3500	3082	0.85	28	0	0	1	3	3	28	0	1	0	0	0.00	0.10	0.70	3.13	82.64	0.00	4.12	0.00	0.00	14.83	3.86	72.22	0.00	53	0	53	72.66	67.64	0.00	0.00	6.51	14.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.50	7.61	0.00	1.03	0.00	0.00
289	8.46	3492	3032	0.88	25	0	0	0	2	2	26	0	1	0	0	0.00	0.00	0.92	2.40	82.54	0.00	3.95	0.00	0.00	13.96	4.18	73.40	0.00	52	0	53	67.76	62.13	0.00	0.00	6.01	24.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.58	8.25	0.00	0.98	0.00	0.00
291	8.85	3283	3100	0.87	25	0	0	2	0	1	25	0	5	0	0	0.00	0.09	0.00	0.67	80.69	0.00	9.88	0.00	0.00	13.06	0.00	78.09	0.00	52	0	52	71.80	65.26	0.00	0.00	4.40	23.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.04	6.87	0.00	1.00	0.00	0.00
284	8.89	3199	3089	0.87	34	0	0	0	1	2	28	0	3	0	0	0.00	0.00	0.46	2.27	83.06	0.00	5.27	0.00	0.00	14.97	3.88	72.25	0.00	52	0	52	71.72	65.65	0.00	0.00	4.96	21.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.52	6.45	0.00	1.16	0.00	0.00
