Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
242	15.01	1599	3118	0.84	83	0	0	2	2	7	37	0	0	0	0	0.00	2.12	1.33	9.08	73.41	0.00	0.00	0.00	0.00	19.66	11.56	53.77	0.00	52	0	52	99.20	81.92	0.00	0.00	3.30	13.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.95	3.18	0.00	1.17	0.00	0.00
371	23.33	1600	3077	0.81	54	0	0	0	2	4	41	0	0	0	0	0.00	0.00	0.32	2.56	73.65	0.00	0.00	0.00	0.00	22.69	3.20	50.79	0.00	52	0	52	169.06	99.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.94	3.62	0.00	1.10	0.00	0.00
429	26.55	1600	3128	0.83	50	0	0	0	1	1	45	0	1	0	0	0.00	0.00	0.18	0.14	74.05	0.00	0.18	0.00	0.00	25.84	0.00	47.60	0.00	52	0	52	209.95	98.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.55	4.73	0.00	1.31	0.00	0.00
406	26.12	1599	3012	0.87	41	0	0	0	3	2	39	0	2	0	0	0.00	0.00	0.62	0.81	69.71	0.00	1.04	0.00	0.00	24.56	0.85	48.47	0.00	52	0	52	180.04	101.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.55	3.89	0.00	1.21	0.00	0.00
371	23.01	1601	3122	0.96	50	0	0	0	0	1	37	0	5	0	0	0.00	0.00	0.00	0.64	69.74	0.00	7.57	0.00	0.00	22.05	0.00	54.94	0.00	52	0	53	170.35	100.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.32	4.10	0.00	1.00	0.00	0.00
404	24.41	1601	3199	0.71	42	0	0	1	6	6	48	0	2	0	0	0.00	0.02	1.10	1.89	73.22	0.00	2.28	0.00	0.00	25.20	1.75	48.65	0.00	52	0	52	174.66	100.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.05	4.15	0.00	1.22	0.00	0.00
184	11.52	1600	3087	0.84	50	0	0	0	1	1	45	0	1	0	0	0.00	0.00	0.24	0.68	87.60	0.00	0.07	0.00	0.00	15.71	1.22	71.56	0.00	51	0	52	120.72	80.30	0.00	0.00	2.85	14.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.89	2.82	0.00	0.98	0.00	0.00
187	11.68	1600	3093	0.83	40	0	0	0	1	2	39	0	5	0	0	0.00	0.00	0.23	1.08	81.53	0.00	5.78	0.00	0.00	14.92	0.83	72.57	0.00	51	0	52	93.52	81.02	0.00	0.00	1.29	15.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45	2.24	0.00	1.15	0.00	0.00
187	11.70	1601	3093	0.83	49	0	0	0	1	0	36	0	11	0	0	0.00	0.00	0.22	0.00	69.52	0.00	18.85	0.00	0.00	15.36	0.00	72.17	0.77	51	0	52	90.73	80.25	0.00	0.00	2.74	13.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.46	2.45	0.00	0.93	0.00	0.00
184	11.49	1599	3096	0.84	41	0	0	0	1	3	41	0	4	0	0	0.00	0.00	0.21	1.33	80.41	0.00	6.93	0.00	0.00	15.63	1.06	71.82	0.00	51	0	52	92.39	80.45	0.00	0.00	1.92	15.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.29	2.33	0.00	0.95	0.00	0.00
