Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1762337035082,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.16815185547,65794.8843383789,108971.33990478516,0.207275390625,33572028416,0,790032384,0
0,1762337035082,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.16815185547,65794.8843383789,108971.34259033203,0.207275390625,33572028416,0,790032384,0
0,1762337035083,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.1693725586,65794.89129638672,108971.34606933594,0.207275390625,33572028416,0,790544384,0
0,1762337035084,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.1704711914,65794.89776611328,108971.34936523438,0.207275390625,33572028416,0,790544384,0
0,1762337035085,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17156982422,65794.90362548828,108971.35150146484,0.207275390625,33572028416,0,790544384,0
0,1762337035086,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17254638672,65794.90850830078,108971.35339355469,0.207275390625,33572028416,0,790544384,0
0,1762337035087,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17456054688,65794.91857910156,108971.35534667969,0.207275390625,33572028416,0,790544384,0
0,1762337035088,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17553710938,65794.92364501953,108971.35815429688,0.207275390625,33572028416,0,790544384,0
0,1762337035089,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17657470703,65794.92919921875,108971.3603515625,0.207275390625,33572028416,0,790544384,0
0,1762337035090,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17755126953,65794.9341430664,108971.36242675781,0.207275390625,33572028416,0,790544384,0
0,1762337035091,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17858886719,65794.93951416016,108971.3646850586,0.207275390625,33572028416,0,790544384,0
0,1762337035093,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.17962646484,65794.94482421875,108971.36688232422,0.207275390625,33572028416,0,790544384,0
0,1762337035094,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18060302734,65794.95001220703,108971.36895751953,0.207275390625,33572028416,0,790544384,0
0,1762337035095,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18157958984,65794.95477294922,108971.37103271484,0.207275390625,33572028416,0,790544384,0
1,1762337035096,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18255615234,65794.95977783203,108971.37292480469,0.207275390625,33572028416,0,790544384,0
1,1762337035097,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18365478516,65794.96496582031,108971.37493896484,0.207275390625,33572028416,0,790544384,0
0,1762337035098,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18463134766,65794.9701538086,108971.37713623047,0.207275390625,33572028416,0,790544384,0
0,1762337035099,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18560791016,65794.97485351563,108971.37878417969,0.207275390625,33572028416,0,790544384,0
0,1762337035100,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18658447266,65794.97967529297,108971.38055419922,0.207275390625,33572028416,0,790544384,0
0,1762337035101,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18762207031,65794.984375,108971.38214111328,0.207275390625,33572028416,0,790544384,0
0,1762337035102,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.18963623047,65794.98931884766,108971.38385009766,0.207275390625,33572028416,0,790544384,0
0,1762337035103,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19061279297,65794.99877929688,108971.38610839844,0.207275390625,33572028416,0,790544384,0
0,1762337035104,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19165039063,65795.00390625,108971.3881225586,0.207275390625,33572028416,0,790544384,0
0,1762337035105,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19268798828,65795.00964355469,108971.39093017578,0.207275390625,33572028416,0,790544384,0
0,1762337035107,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19366455078,65795.01489257813,108971.39337158203,0.207275390625,33572028416,0,790544384,0
0,1762337035108,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19464111328,65795.02026367188,108971.39587402344,0.207275390625,33572028416,0,790544384,0
0,1762337035109,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19567871094,65795.0258178711,108971.39825439453,0.207275390625,33572028416,0,790544384,0
1,1762337035110,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19665527344,65795.03125,108971.4008178711,0.207275390625,33572028416,0,790544384,0
1,1762337035111,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19763183594,65795.03674316406,108971.40325927734,0.207275390625,33572028416,0,790544384,0
1,1762337035112,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.1986694336,65795.04229736328,108971.40551757813,0.207275390625,33572028416,0,790544384,0
0,1762337035113,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.19970703125,65795.04766845703,108971.4077758789,0.207275390625,33572028416,0,790544384,0
0,1762337035114,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.20068359375,65795.05267333984,108971.4097290039,0.207275390625,33572028416,0,790544384,0
0,1762337035115,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.20166015625,65795.05773925781,108971.41192626953,0.207275390625,33572028416,0,790544384,0
0,1762337035116,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.2036743164,65795.06256103516,108971.41375732422,0.207275390625,33572028416,0,790544384,0
0,1762337035117,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.2036743164,65795.06719970703,108971.41607666016,0.207275390625,33572028416,0,790544384,0
0,1762337035118,1599,1600,1600,1599,1599,1600,1599,1599,4.1666669845581055,0,0,3.846153974533081,4,7.692307949066162,0,0,109420.20568847656,65795.07836914063,108971.41845703125,0.207275390625,33572028416,0,790544384,0
