Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
201	12.16	1600	3199	0.76	87	0	0	3	3	3	42	0	0	0	0	0.00	5.66	2.22	5.27	77.96	0.00	0.00	0.00	0.00	23.70	6.07	58.07	0.00	55	0	55	98.03	83.50	0.00	0.00	2.84	12.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.87	3.11	0.00	1.02	0.00	0.00
251	15.64	1600	3099	0.86	41	0	0	1	2	3	47	0	0	0	0	0.00	0.06	0.41	1.30	83.08	0.00	0.00	0.00	0.00	18.95	1.07	64.34	0.00	55	0	55	98.21	81.07	0.00	0.00	1.15	15.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.48	2.67	0.00	1.17	0.00	0.00
437	27.58	1600	3066	0.83	56	0	0	0	2	4	42	0	2	0	0	0.00	0.00	0.38	2.32	64.99	0.00	4.37	0.00	0.00	26.61	1.99	43.82	0.00	55	0	55	184.04	98.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.46	4.17	0.00	1.12	0.00	0.00
301	32.33	1600	1800	0.92	42	0	0	0	3	3	53	0	5	0	0	0.00	0.00	0.24	0.80	35.35	0.00	3.13	0.00	0.00	20.07	0.00	47.60	0.00	56	0	56	146.28	68.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.30	1.85	0.00	0.50	0.00	0.00
352	12.62	1600	5395	0.65	121	0	0	0	2	3	65	0	25	0	5	0.00	0.00	0.42	1.09	99.87	0.00	45.18	0.00	6.35	18.66	0.38	52.00	16.34	55	0	56	153.76	121.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.83	6.37	0.00	2.29	0.00	0.00
225	11.67	1601	3735	0.71	49	0	0	0	4	1	44	0	8	0	1	0.00	0.00	0.56	0.41	90.22	0.00	13.96	0.00	1.82	15.44	0.00	70.04	2.85	55	0	55	123.97	87.05	0.00	0.00	1.48	11.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.37	3.63	0.00	1.42	0.00	0.00
186	11.61	1599	3105	0.83	50	0	0	0	1	1	35	0	12	0	0	0.00	0.00	0.07	0.48	67.04	0.00	21.44	0.00	0.00	15.60	0.82	71.17	0.81	55	0	55	90.38	80.90	0.00	0.00	4.55	10.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.37	2.31	0.00	0.95	0.00	0.00
181	11.38	1600	3081	0.84	41	0	0	0	2	4	39	0	7	0	0	0.00	0.00	0.24	1.30	75.49	0.00	11.57	0.00	0.00	15.53	1.34	71.75	0.00	55	0	55	92.04	80.79	0.00	0.00	1.56	13.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.41	2.38	0.00	1.13	0.00	0.00
184	11.49	1601	3095	0.83	41	0	0	0	1	2	35	0	9	0	0	0.00	0.00	0.18	1.16	74.71	0.00	12.75	0.00	0.00	15.46	1.08	67.45	4.52	55	0	55	90.20	79.67	0.00	0.00	3.33	13.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.01	2.35	0.00	0.93	0.00	0.00
187	11.61	1600	3115	0.82	49	0	0	0	1	1	42	0	6	0	0	0.00	0.00	0.21	0.09	78.98	0.00	10.02	0.00	0.00	16.38	0.00	69.32	2.69	55	0	55	90.06	79.84	0.00	0.00	3.89	12.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.94	2.25	0.00	0.95	0.00	0.00
